CVE ESTADO,CVE MUNICIPIO,emisiones NOx,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios, cruces fronterizos ,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
29,047,29047,0.00813368,0.029390646,0.062471438,0.78274885,0.030257427,4.83845E-05,0,0,0.000870641,0.564435682,0,0,0,0,0,0,1.764229534,0
29,048,29048,0.05727857,0,0.74389126,5.910870439,1.213155104,0.000254612,0,0.152142883,0.004832967,0.487822881,0,0,0,0,0,10.90482357,0.964445479,0
29,049,29049,0.01710534,0,0.152066169,1.739441239,0.105204304,8.41198E-05,0,0,0.002659659,0.606388129,0,0,0,0,0,0,0.796069888,0
29,050,29050,0.03323206,0,0.756220949,4.695971921,0.147504957,0.000154704,4.495927862,0,0.002766827,0.524240244,0,0,0,0,0,0,1.12663079,0
29,051,29051,0.01143579,0,0.182890393,1.007722338,0.054493241,6.64322E-05,0,0,0.00206576,0.294364804,0,0,0,0,0,0,0.439509814,0
29,052,29052,0.01753019,0,0.216914716,2.34662245,0.400981102,7.66147E-05,0.293701014,0,0.002748734,2.357488736,0,0,0,0,0,0,3.132281208,0
29,053,29053,0.02268406,0,1.959393139,1.678742145,0.052253807,0.000109895,0,0,0.005062451,0.101528459,0,0,0,0,0,0,0.200565042,0
29,054,29054,0.0171698,0,0.311324657,1.291470968,0.096097204,8.45463E-05,0,0.152142883,0.00132798,0.264855748,0,0,0,0,0,0,185.7809405,0
29,055,29055,0.00891013,0,0.069412709,0.871271118,0.040907271,4.73312E-05,0.234960811,0,0.004275911,1.485392302,0,0,0,0,0,0,2.625916381,0
29,056,29056,0.02377695,0,0.194192608,3.083051333,0.083207925,0.000121137,0,0,0.009514922,0.223317929,0,0,0,0,0,0,0.434557591,0
29,057,29057,0.01389699,0,0.189055237,1.691862806,0.050711063,6.87318E-05,0,0,0.007287841,0.598796869,0,0,0,0,0,0,0.544744558,0
29,058,29058,0.02717868,0,0.283582856,2.866874116,0.192712765,0.000131671,0,0,0.003615957,0.153775323,0,0,0,0,0,6.637718695,0.360274242,0
29,059,29059,0.01543817,0,0.435649025,2.309514305,0.99384911,0.000101263,0,0,0.004175422,0.066620816,0,0,0,0,0,0,0.175803926,0
29,060,29060,0.01534441,0,0.182890393,1.55809983,2.421737841,7.02945E-05,0,0,0.0020393,0.054406306,0,0,0,0,0,4.030043494,0.102758633,0
30,001,30001,0.00531209,0,0.041652362,6.151411447,0.016982694,3.28756E-05,0,0,0.014316941,0.228379948,0,0,0,0,0,24.36411238,0.339613041,0
30,002,30002,0.00919434,0,0.093717813,1.805962877,0.512288467,1.44459E-05,0,0,0.000175958,0.369513291,0,0,0,0,0,0,0.387952124,0
30,003,30003,0.18293455,0,3.46086514,50.22611691,1.149099771,0.000418501,0,0,0.889012619,16.76880377,0,0,0,0,0,0,10.34125843,0
30,004,30004,0.02313235,0,0.354912831,25.33224092,0.134105437,0.000242271,0,0,0.204684173,28.96933829,0,0,0,0,0,0,11.07295514,0
30,005,30005,0.00845598,0,0.086775753,1.62001851,0.033965388,2.64552E-05,0,0,0.032163952,5.664054848,0,0,0,0,0,0,1.910534067,0
30,006,30006,0.02316458,0,0.104130904,16.54417591,0.023775771,8.18126E-05,4.877838136,0,0.116396656,2.911422197,0,0,0,0,0,89.79133553,2.522721692,0
30,007,30007,0.00667747,0,0.0633463,6.870994977,0.020379233,3.0845E-05,0,0,0.115805691,7.073930272,0,0,0,0,0,52.56078177,5.062795875,0
30,008,30008,0.00372989,0,0.038181331,10.18174743,0.016982694,2.22103E-05,0,0,0,1.358565239,0,0,0,0,0,0,1.734422807,0
30,009,30009,0.03477031,0,0.428672221,22.14852585,0.26540516,0.000160818,0,0,0.035245994,2.200915081,0,0,0,0,0,0,4.025538321,0
30,010,30010,0.06450395,0,1.373660173,52.47919367,2.719548403,0.000242854,0,0,0.254139494,7.560681225,0,0,0,0,0,0,9.361751615,0
30,011,30011,0.09196098,0,2.060283434,12.43786115,1.089486288,0.000301163,0,0,0.526421479,3.030594414,0,0,0,0,0,104.8478095,2.280613125,0
30,012,30012,0.00408735,0,0.090246783,1.601491379,0.037361926,4.45947E-05,0,0,0.039724844,15.03281752,0,0,0,0,0,0,4.299699418,0
30,013,30013,0.06356635,0,1.351098477,9.445942846,0.408363379,0.00013916,0,0,0.066637319,0.303437832,0,0,0,0,0,0,0.73706772,0
30,014,30014,0.07393562,0,1.070730842,19.53693102,2.684937882,0.000212426,0,0,0.037623703,7.985606359,0,0,0,0,0,56.94084692,2.738388368,0
30,015,30015,0.03748056,0,0.690734995,15.14583813,0.248709699,0.000188278,0,0,0.435401747,25.37417223,0,0,0,0,0,0,6.719545627,0
30,016,30016,0.06191676,0,1.993239051,5.388102018,1.273182285,0.000150661,0,0,0.10412508,9.80492616,0,0,0,0,0,54.2033062,1.980043188,0
30,017,30017,0.00211253,0,0.032107029,3.903884305,0.181906485,2.13111E-05,0,0,0.008217257,0.174712196,0,0,0,0,0,16.97275245,1.090314862,0
30,018,30018,0.00239674,0,0.017355151,2.417086457,0,7.89013E-06,0.11476493,0,0.104210925,0.474930774,0,0,0,0,0,0,0.430507043,0
30,019,30019,0.00232935,0,0.052933209,8.912611398,0.003396539,1.34016E-05,0,0,0.34270894,0.371768359,0,0,0,0,0,0,0.82878803,0
30,020,30020,0.00363906,0,0.034710301,13.63364887,0.037361926,1.21059E-05,0,0,0,0.344035098,0,0,0,0,0,0,0.776730557,0
30,021,30021,0.05390321,0,0.910277651,11.11934199,0.685977361,0.000106517,0,0,0.071576237,12.08471541,0,0,0,0,0,21.3528176,4.709961888,0
30,022,30022,0.0444481,0,0.403836104,12.77482279,0.074723853,7.63402E-05,0,0,0.015397329,5.615093109,0,0,0,0,0,0,2.062467521,0
30,023,30023,0.02435709,0,0.590942879,56.1856331,0.952592583,0.00018081,0.068858958,0,0.569103656,6.785200176,0,0,0,0,0,0,26.02997621,0
30,024,30024,0.01476134,0,0.139708963,15.51777458,0.064247004,7.20723E-05,0,0,0.037597464,10.71003634,0,0,0,0,0,0,6.241112656,0
30,025,30025,0.02151206,0,0.191774415,27.03893221,0.191846596,9.5049E-05,2.879213262,0,0.069117849,3.974834935,0,0,0,0,0,0,5.773421704,0
30,026,30026,0.06505479,0,1.047096668,4.957817789,0.371527223,0.00012893,0,0,0.004443584,0.031893997,0,0,0,0,0,19.16278502,0.037597064,0
30,027,30027,0.00446532,0,0.0633463,21.9011539,0.054057388,5.02732E-05,0,0,0.170535566,4.631884159,0,0,0,0,0,0,10.96181656,0
30,028,30028,0.43859756,0,14.21133162,23.43170508,2.373369863,0.000796305,0,0,0,0,0,0,0,0,0,10.95016287,0,0
30,029,30029,0.00318198,0,0.032107029,14.7503092,0.020379233,2.66967E-05,1.583320187,0,0.034724527,0.965374414,0,0,0,0,0,0,1.450998785,0
30,030,30030,0.11132535,0,1.99965664,18.10576032,0.573915722,0.000179578,0,0,0.040156738,0.082270473,0,0,0,0,0,12.5926873,0.122293747,0
30,031,30031,0.00314389,0,0.055536482,19.783317,0.003396539,7.79344E-05,0,0,0.173558146,12.57630226,0,0,0,0,0,0,4.543873758,0
30,032,30032,0.08627971,0,1.628780887,30.90042716,0.515583739,0.000201629,0,0,0.864656827,3.192222997,0,0,0,0,0,0,3.12344841,0
30,033,30033,0.013185,0,0.448021734,24.80541958,0.096743511,9.76073E-05,0,0,0.630052265,1.618762642,0,0,0,0,0,0,7.270693798,0
30,034,30034,0.07120779,0,1.325065751,7.675997456,0.202914269,0.000129251,0,0,0.102484552,0.131253961,0,0,0,0,0,0,0.30408175,0
30,035,30035,0.0163494,0,0.257723987,12.80565757,0.149447705,4.68953E-05,0,0,0.104096553,0.042373856,0,0,0,0,0,0,0.094199238,0
30,036,30036,0.02286865,0,0.338071446,6.840781324,0.124793878,4.49235E-05,0,0,0.030444869,0.544192731,0,0,0,0,0,0,0.622210755,0
30,037,30037,0.01842091,0,0.239501079,9.984262509,0.101018106,3.30689E-05,0,0,0.093488753,1.484431104,0,0,0,0,0,0,2.240950288,0
30,038,30038,0.22812394,0,4.093849975,24.17508293,4.53261161,0.000471828,0.252482846,0.152142883,0.021875277,16.73374272,0,0,0,0,0,7.117605865,9.905380374,0
30,039,30039,0.95438011,0,18.35142237,56.94415723,12.78678445,0.001685666,0,0.152142883,0.10932678,0.521327639,0,0,368.8503416,0,0,51.19201141,1.311352547,0
30,040,30040,0.1203351,0,1.204315304,20.86444651,0.252697061,0.000242196,0,0,0.212731576,1.533574934,0,0,0,0,0,0,4.352170046,0
30,041,30041,0.00399652,0,0.035578059,2.52860108,0.02717231,8.48963E-06,0,0,0.006126568,0.426259555,0,0,0,0,0,0,0.457775243,0
30,042,30042,0.00754768,0,0.170948234,6.813378117,0.05434462,2.28658E-05,0,0,0.09388274,0.456561772,0,0,0,0,0,0,0.780862102,0
30,043,30043,0.02039866,0,0.154460841,23.69913981,0.327726277,8.55881E-05,0,0,0.694741657,7.199831221,0,0,0,0,0,0,5.936204597,0
30,044,30044,0.55859571,0,13.46736892,57.5635554,9.889301476,0.001080634,0,0,0.0596242,20.24421027,0,0,0,0,0,32.85048861,5.794079431,0
30,045,30045,0.12407964,0,2.388936485,18.90561884,1.424813421,0.000314909,0,0.152142883,1.064057985,51.62975998,0,0,0,0,0,104.5740554,17.95205279,0
30,046,30046,0.01464707,0,0.212600595,17.4124214,0.138970856,7.46662E-05,0,0,0.011792136,0.888769604,0,0,0,0,0,0,3.262681494,0
30,047,30047,0.09012387,0,1.109861883,41.50066391,0.702106138,0.00018917,0.284050421,0,0.558022181,3.936040215,0,0,0,0,0,0,4.469505939,0
30,048,30048,0.34935562,0,3.668434842,42.46841478,2.380438088,0.000664048,0,0,0.12069541,1.875696487,0,0,0,0,0,10.40265473,2.666499476,0
30,049,30049,0.00377677,0,0.178758052,16.51779309,0.577024081,0.000102734,0,0,0.60346346,12.1532242,0,0,0,0,98.55430273,0,13.79440417,0
30,050,30050,0.01359227,0,0.402639495,19.29435797,0.19020617,5.01062E-05,0,0,0.184811715,1.998064931,0,0,0,0,0,0,2.752435623,0
30,051,30051,0.02638172,0,0.737593902,26.26198278,0.407297418,8.89024E-05,0,0,0.199727442,4.854735435,0,0,0,0,0,0,5.521810582,0
30,052,30052,0.02098759,0,0.208261808,7.534636333,1.000508911,5.40513E-05,0,0,0.065211939,5.162395007,0,0,0,0,0,30.66045603,2.341759998,0
30,053,30053,0.04425472,0,0.958004315,10.93194117,1.031707401,0.000139489,0,0,0.100632185,11.63417077,0,0,0,0,0,0,3.571307944,0
30,054,30054,0.01343991,0,0.226484716,4.715978102,0.08151693,7.01603E-05,0,0,0.024362983,16.85746002,0,0,0,0,49.27715136,33.67175082,6.088501628,0
30,055,30055,0.00860248,0,0.083304723,14.18866611,0.023775771,4.92553E-05,0,0,0.067554967,1.570533979,0,0,0,0,0,0,2.827629751,0
30,056,30056,0.00457959,0,0.072891633,7.562410876,0.033965388,1.92419E-05,0,0,0.380420156,0.910211946,0,0,0,0,0,0,1.479093295,0
30,057,30057,0.01022277,0,0.090246783,15.10735615,0.023775771,4.91586E-05,0,0,0.049495562,2.209323303,0,0,0,0,0,0,519.4752441,0
30,058,30058,0.01405814,0,0.516315732,71.62830761,0.077242335,0.00012196,0,0,1.85672813,9.514787126,0,0,0,0,32.85143424,0,24.26456681,0
30,059,30059,0.02448601,0,0.410001541,12.21984489,1.050249843,8.11253E-05,0,0,0.164256124,1.226941164,0,0,0,0,0,35.58802933,1.40513863,0
30,060,30060,0.02729002,0,0.485944218,11.45319543,0.237642026,5.63526E-05,0,0,0.115703117,0.287265363,0,0,0,0,0,0,0.778383175,0
30,061,30061,0.13568537,0,1.83530718,48.37039421,0.495966876,0.000310328,0,0,0.418018422,17.85132341,0,0,0,0,0,98.27771175,22.62599586,0
30,062,30062,0.03650194,0,0.318467014,12.32182789,0.157593976,8.03613E-05,0,0,0.009333362,3.19432018,0,0,0,0,0,0,1.960005193,0
30,063,30063,0.00704079,0,0.157064113,18.3633681,0.115482318,4.97583E-05,0,0,0.743050943,0.384208724,0,0,0,0,0,0,0.864319322,0
30,064,30064,0.00526521,0,0.072891633,5.244340576,0.020379233,1.36337E-05,0,0,0,1.166534738,0,0,0,0,0,0,1.284084346,0
30,065,30065,0.10332645,0,1.373864813,28.10026648,0.681927715,0.000418196,0,0,0.068081184,3.545137624,0,0,0,0,0,107.037842,7.934220008,0
30,066,30066,0.01938781,0,0.751478023,29.52631396,0.132465012,0.000106265,0,0,0.097717235,4.70074012,0,0,0,0,0,0,6.132866163,0
30,067,30067,0.04507512,0,0.306318409,16.40623287,0.061137698,5.24462E-05,0,0,0.064885834,0.517749475,0,0,0,0,0,0,1.049825716,0
30,068,30068,0.14555947,0,2.640862057,18.20167947,2.442992518,0.000329839,0,0,0.033761227,5.154698639,0,0,0,0,0,16.4252443,2.247560761,0
30,069,30069,0.04237659,0,1.097713278,14.08743498,0.345281664,0.000121007,0,0,0.263311648,1.526615195,0,0,0,0,0,0,9.597390182,0
30,070,30070,0.01247301,0,0.236030049,21.1368684,0.129068473,8.32031E-05,0,0,0.386496311,7.231111628,0,0,0,0,0,0,9.642200924,0
30,071,30071,0.10504343,0,2.107783045,36.66332083,0.873000975,0.000254718,0,0,0.027160471,7.26863854,0,0,0,0,0,0,7.976361773,0
30,072,30072,0.01640214,0,0.328880105,24.24241333,0.167209127,9.63834E-05,0.350033037,0,0.36150993,2.227154353,0,0,0,0,0,0,3.768795819,0
30,073,30073,0.03911257,0,0.721974267,42.60405059,0.645283949,0.000174047,0,0,0.413986689,48.78924793,0,0,0,0,0,0,24.95329545,0
30,074,30074,0.01348386,0,0.103784851,2.311179152,1.101448688,2.98587E-05,0,0,0.002032444,0.015398317,0,0,0,0,0,8.212622152,0.030573437,0
30,075,30075,0.01442732,0,0.329747862,12.68520072,0.097621567,8.53722E-05,0,0,0.510928499,2.5820262,0,0,0,0,0,0,1.265492391,0
30,076,30076,0.00219164,0,0.034710301,18.99906071,0.003396539,4.64319E-05,0,0,0,1.136411573,0,0,0,0,0,0,2.222771487,0
30,077,30077,0.08231835,0,1.28688442,18.63136469,0.660665034,0.000211774,0,0,0.482217834,16.20962634,0,0,0,0,0,64.05845279,9.777302463,0
30,078,30078,0.01284512,0,0.131899145,18.5602267,0.091706546,3.14638E-05,0,0,0.672699691,1.810016467,0,0,0,0,0,0,3.156500774,0
30,079,30079,0.00850286,0,0.149254295,12.71851549,0.101896163,4.66446E-05,0,0,0.015211682,0.270461231,0,0,0,0,0,0,0.93951345,0
30,080,30080,0.0215355,0,0.300244106,21.8086721,0.117713567,8.20453E-05,0,0,0.016569582,1.772390365,0,0,0,0,0,0,5.465208408,0
30,081,30081,0.05998296,0,0.629902117,11.49936524,0.21737848,0.000228038,0,0,0.033983964,0.646227281,0,0,0,0,0,0,0.227235003,0
30,082,30082,0.03262848,0,0.475766199,5.110803149,0.229458027,7.68379E-05,0,0,0.010863169,0.439842023,0,0,0,0,0,19.16278502,0.890761213,0
30,083,30083,0.01181083,0,0.211732838,72.93010466,0.095103085,7.48419E-05,0,0,3.895689878,7.691437814,0,0,0,0,0,0,16.03989916,0
30,084,30084,0.00575159,0,0.048594422,2.500213252,0.023775771,3.03809E-05,0,0,0,10.82048732,0,0,0,0,0,0,3.733975154,0
30,085,30085,0.15083347,0,2.068504016,26.5630339,6.146888271,0.000328543,0.022952986,0,0.018399666,24.07345761,0,0,0,0,0,21.90032574,6.330354039,0
30,086,30086,0.04382401,0,0.714164449,35.50637979,2.3642709,0.000152601,0.045905972,0,0.108195017,9.167748011,0,0,0,0,0,0,868.8458741,0
30,087,30087,1.45316866,0,28.55110983,87.5797079,8.188195492,0.002645071,0,4.564286496,0.08029563,1.677415531,0,0,0,0,0,44.07440555,1.224590091,5.12961893
30,088,30088,0.00932912,0,0.389623132,4.779035254,0.08151693,2.80409E-05,0,0,0.013212646,0.461729587,0,0,0,0,0,0,1.545198023,0
30,089,30089,0.1048354,0,1.653364611,21.0809083,0.901037489,0.000222562,0,0,0.285414499,7.210385441,0,0,0,0,0,34.21925897,5.680461929,0
30,090,30090,0.01307659,0,0.301078826,7.311199731,0.04579543,6.19994E-05,0,0,0.059408402,7.921437427,0,0,0,0,0,0,2.208724233,0
30,091,30091,0.02104619,0,0.465985795,24.93863788,0.289717668,0.000111936,0,0,0.324521684,9.047246558,0,0,0,0,0,79.93618895,7.809860488,0
30,092,30092,0.08570543,0,1.146771228,22.54093728,0.567697109,0.000159543,0,0,0.071725195,0.955824781,0,0,0,0,0,0,2.74582515,0
30,093,30093,0.02495188,0,0.226066013,6.933468365,0.101896163,7.88627E-05,0,0,0.00876479,2.717556061,0,0,0,0,0,19.71029316,8.850727365,0
30,094,30094,0.05766826,0,0.909409893,24.54304393,0.356587875,0.00019584,0,0,1.154577773,9.39789026,0,0,0,0,0,136.0557737,6.967438358,0
30,095,30095,0.0082626,0,0.26032726,16.067656,0.067930775,6.5616E-05,0,0,0.165886538,1.762184817,0,0,0,0,0,0,5.367976616,0
30,096,30096,0.00360976,0,0.027768241,1.499250631,0.003396539,0.000105061,0,0,0.000786903,0.271759798,0,0,0,0,0,0,0.279292477,0
30,097,30097,0.05677754,0,0.895525773,3.140626301,1.128108504,0.0001122,0,0,0.117595829,10.48429543,0,0,0,0,0,0,2.518176992,0
30,098,30098,0.00220629,0,0.045123392,3.688788555,0,5.78223E-06,0,0,56.28895104,0.099203235,0,0,0,0,0,0,0.270203077,0
30,099,30099,0.03813102,0,0.376091639,10.57371977,0.34545321,6.04717E-05,13.11423855,9.128572992,0.01617653,0.995366018,0,0,0,0,0,68.71227201,1.360104784,0
30,100,30100,0.01680941,0,0.244562323,14.78419751,0.218981178,0.000127793,0,0,0.615062509,30.98765149,0,0,0,0,0,46.53819219,9.104273698,0
30,101,30101,0.05731373,0,0.620653962,19.87496196,0.057741159,0.000137362,0,0,0.227597036,19.8914161,0,0,0,0,0,0,5.176826531,0
30,102,30102,0.25456133,0,4.34920075,34.29402224,1.580233686,0.000572274,0,0,0.305608675,1.683141266,0,0,0,0,0,0,204.5539438,0
30,103,30103,0.01648418,0,0.170080476,15.38437626,0.039880409,4.03789E-05,0,0,0.06233197,1.092137803,0,0,0,0,0,0,2.093784636,0
30,104,30104,0.02706441,0,0.20739405,24.20370143,0.037361926,6.404E-05,1.222518052,0,0.099292674,3.810685115,0,0,0,0,0,0,4.977686037,0
30,105,30105,0.16300176,0,1.175543266,21.26029874,0.765595217,0.000413064,0,0.152142883,0.406906748,14.36153786,0,0,0,0,0,101.2890065,6.477437059,0
30,106,30106,0.01042201,0,0.065949572,3.788048914,0.365220249,2.09625E-05,0,0,0.003013229,0.402650151,0,0,0,0,0,0,0.481738207,0
30,107,30107,0.00073543,0,0.017355151,3.578925728,0.003396539,6.84585E-06,0,0,0.100111917,0.27674966,0,0,0,0,0,0,0.597421482,0
30,108,30108,0.35014965,0,8.303815675,74.39191944,4.644092713,0.000810288,0,0,1.879285843,19.59900022,0,0,0,9.301,0,0,22.98048247,0
30,109,30109,0.08398259,0,2.034891412,45.49251957,1.203153448,0.000300848,0,0,0.298677064,4.605494483,0,0,0,0,0,0,13.40116367,0
30,110,30110,0.00150602,0,0.01041309,16.59949794,0.033678155,6.90387E-06,0,0,0.461932702,0.402505687,0,0,0,0,0,0,1.020491742,0
30,111,30111,0.03139788,0,0.32714459,7.840914676,0.166078113,8.10092E-05,0,0,0.078934151,0.537540175,0,0,0,0,0,41.88437298,0.977523669,0
30,112,30112,0.03024932,0,0.617843363,10.45817265,1.335045766,0.000109766,0,0,0.011103294,3.979199716,0,0,0,0,0,0,97.71414751,0
30,113,30113,0.00704079,0,0.052065452,4.103935793,0.066765486,1.52388E-05,0,0,0.019523694,0.339407448,0,0,0,0,0,0,0.572632208,0
30,114,30114,0.01013194,0,0.199584232,6.722860395,0.05434462,5.88199E-05,0,0,0.131813081,1.673966856,0,0,0,0,0,0,3.756401183,0
30,115,30115,0.08670163,0,1.133412782,14.82543556,0.46100252,0.000166709,0.768925031,0.304285766,0.060468678,0.844319945,0,0,0,0,0,19.16278502,0.65443681,0
30,116,30116,0.04287469,0,0.615516098,7.480209394,0.196999248,7.93268E-05,0,0,0.000996386,0.312834576,0,0,0,0,0,24.91162053,0.397041524,0
30,117,30117,0.01220931,0,0.32714459,20.37182703,0.105292701,9.81045E-05,0,0,0.296437951,47.10364456,0,0,0,0,0,26.82789903,13.6795472,0
30,118,30118,0.38926808,0,11.61465519,23.71890367,8.233670203,0.000683715,0,0,0.001885962,0.004181276,0,0,0,0,0,16.4252443,0.009915709,0
30,119,30119,0.01538836,0,0.248178654,1.969549392,0.104414645,3.01101E-05,0,0,0.035257466,9.494152065,0,0,0,0,0,7.391359937,3.073655023,0
30,120,30120,0.04895737,0,0.482959209,10.99790144,0.166430399,7.47049E-05,0,0,0.072040918,0.37426713,0,0,0,0,0,0,0.323913168,0
30,121,30121,0.01297404,0,0.292434288,16.62624684,0.098499624,9.61127E-05,0,0,0.765990378,16.11267687,0,0,0,0,0,120.9992997,43.59113657,0
30,122,30122,0.02782914,0,0.387019859,23.45875279,0.325836346,8.53604E-05,0,0,0.028863202,2.715664805,0,0,0,0,0,0,2.537595256,0
30,123,30123,0.18182115,0,2.4240442,41.74540187,2.784824974,0.000471455,0,0,0.922919369,86.04862312,0,0,0,0,0,117.7142508,32.24340751,0
30,124,30124,0.21014253,0,3.967458523,128.0104303,2.372670181,0.000653316,0,11.86714489,1.301866436,20.69178515,0,0,0,0,65.70286848,0,39.46419224,0
30,125,30125,0.04432797,0,0.717635479,20.77788252,0.809656583,0.000173577,0,0,0.110832182,45.59262156,0,0,0,0,0,45.44317591,10.82712818,0
30,126,30126,0.03212452,0,0.278550168,18.32409993,0.112085779,0.000159653,0,0,0.183123399,18.43382559,0,0,0,0,0,0,7.305192204,0
30,127,30127,0.01380323,0,0.150122053,24.0162239,0.043276947,3.25452E-06,1.567682828,0,0.266389167,1.266923152,0,0,0,0,0,0,1.377457275,0
30,128,30128,0.15864778,0,2.955582154,21.16949265,2.640261295,0.000325849,3.153918797,0,0.174675465,12.74468129,0,0,0,0,0,74.18735344,13.38909955,0
30,129,30129,0.03349283,0,0.518051247,15.28019114,0.180778923,5.64106E-05,0,0.152142883,0.221268535,3.232039983,0,0,0,0,0,0,4.189387153,0
30,130,30130,0.05481444,0,1.064738492,37.38175262,0.400504341,0.000189711,0,0.152142883,0.68794682,8.978185348,0,0,0,0,0,0,7.728262464,0
30,131,30131,0.61135622,0,10.93029171,37.15597693,3.14769616,0.000915794,0,0,0.044821626,0,0,0,0,6.278,0,0,0,0
30,132,30132,0.03199853,0,0.308921681,15.96919596,1.043981856,7.82536E-05,0.803594306,0,0.241551545,1.014800505,0,0,0,0,0,50.91825734,1.348536456,0
30,133,30133,0.16049954,0,1.022434921,16.57740805,1.557179262,0.000270319,0,0,1.00912151,8.314261806,0,0,0,0,0,67.06974758,1.99966803,0
30,134,30134,0.02584846,0,0.183964597,13.07999504,0.050948081,0.000124173,0,0,0.288705153,15.15644245,0,0,0,0,0,55.57207656,4.80911898,0
30,135,30135,0.06157102,0,0.50556581,14.60999499,0.101896163,7.04082E-05,0,0,0,0.347550845,0,0,0,0,0,0,0.390844206,0
30,136,30136,0.0141812,0,0.157218636,1.868740177,0.05434462,3.54283E-05,0,0,0.002503422,0.095921822,0,0,0,0,0,21.3528176,0.171872293,0
30,137,30137,0.0031351,0,0.020826181,7.733998809,0.003396539,7.40667E-06,0,0,0.024005298,0.240447528,0,0,0,0,0,0,0.631300155,0
30,138,30138,0.12947963,0,2.272991,8.265995904,0.418724541,0.000227325,0,0,0.002379079,0.079046652,0,0,0,0,0,12.31893323,0.045447001,0
30,139,30139,0.01029016,0,0.094585571,1.673874451,0.020379233,3.49254E-05,0,0.152142883,0.064604541,6.440881628,0,0,0,0,0,0,1.574945151,0
30,140,30140,0.00215941,0,0.042130484,2.957357081,0.003396539,6.82651E-06,0,0,0.010574976,0.09191057,0,0,0,0,0,0,0.224756076,0
30,141,30141,0.25049156,0,2.946904579,130.2278227,2.624650757,0.000639038,0,0,0.480720013,19.60973556,0,0,0,0,0,0,15.51973758,0
30,142,30142,0.03214796,0,0.462514765,29.43595449,0.212225829,0.000157409,0,0,0.491483439,8.854289227,0,0,0,0,0,103.7527932,8.503133826,0
30,143,30143,0.06740758,0,0.767965416,49.73630342,0.212816653,0.00025784,0,0,1.116980456,7.231242147,0,0,0,0,0,0,5.489171372,0
30,144,30144,0.05369811,0,0.697677056,21.45157557,0.22669004,0.000141384,0,0,0.186106565,5.383960845,0,0,0,0,0,84.86376224,4.400509129,0
30,145,30145,0.03174948,0,0.340126592,8.628114079,0.118591624,7.98876E-05,0,0,0.063056655,1.675886745,0,0,0,0,0,0,2.015781057,0
30,146,30146,0.00339001,0,0.025164968,3.765292943,0.013586155,1.45619E-05,0,0,0.00063999,1.518609379,0,0,0,0,0,0,1.020491742,0
30,147,30147,0.01553779,0,0.06681733,28.06929168,0.734414741,1.51614E-05,0.149194409,0,0.949046762,0.609905731,0,0,0,0,0,0,0.993223542,0
30,148,30148,0.03901881,0,0.588339607,21.09158533,0.252409829,0.000146509,0,0,0.244234798,7.268432087,0,0,0,0,0,28.19666939,7.176494561,0
30,149,30149,0.06041074,0,0.26032726,47.92611036,0.060259641,7.74123E-05,1.518290777,0,0.88078813,18.36931867,0,0,0,0,0,0,17.22647903,0
30,150,30150,0.01595971,0,0.409581555,9.615910089,0.337782076,4.7244E-05,0,0,0.196183761,0.348186702,0,0,0,0,0,0,0.714757374,0
30,151,30151,0.01542059,0,0.246443139,21.78754308,0.047551543,0.000108651,0,0,0.627314131,3.485557245,0,0,0,0,0,0,7.142946411,0
30,152,30152,0.00797253,0,0.1266926,7.138236487,0.043276947,6.32308E-05,0,0,0.163532162,1.657341043,0,0,0,0,0,56.11958471,1.399767621,0
30,153,30153,0.00468214,0,0.055536482,6.12081368,0.08151693,2.07309E-05,0,0,0.007414691,0.254484135,0,0,0,0,0,0,0.484217134,0
30,154,30154,0.0038383,0,0.048594422,15.11345934,0.175741959,4.33571E-05,0,0,1.189739797,0.433869614,0,0,0,0,0,0,0.992397233,0
30,155,30155,0.09538615,0,1.612293494,109.6048356,0.514992915,0.000220112,0,0,3.23969606,7.546156335,0,0,0,0,0,0,11.84266207,0
30,156,30156,0.00306478,0,0.027768241,6.292769291,0.020379233,1.43105E-05,0,0,0.031649776,0.852529374,0,0,0,0,0,0,1.503469413,0
30,157,30157,0.01389113,0,0.26032726,20.24706169,0.060259641,7.00982E-05,0,0,0.193830586,1.652707604,0,0,0,0,0,0,12.7168971,0
30,158,30158,0.0206565,0,1.840513725,18.31198272,0.213981942,0.000113247,0,0,0.776809663,1.684353072,0,0,0,0,0,0,9.275319683,0
30,159,30159,0.00629071,0,0.079833693,30.13742507,0.016982694,2.14078E-05,0,0,1.003390444,0.903895142,0,0,0,0,0,0,1.779869808,0
30,160,30160,0.11133121,0,2.571165567,83.57925122,1.755703825,0.000403041,0,0,1.970352537,11.50931085,0,0,0,0,0,0,56.56478308,0
30,161,30161,0.03902467,0,0.708090146,35.17514057,0.504805238,0.000106096,0,0,0.991728048,20.03481753,0,0,0,0,0,0,5.411498316,0
30,162,30162,0.00638447,0,0.052065452,7.79193232,0.003396539,2.84277E-05,0,0,0.022546955,0.779312665,0,0,0,0,0,0,2.342586307,0
