CVE ESTADO,CVE MUNICIPIO,Emisiones de   COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aguas_Residuales,Aplicacion_de_plaguicidas,Artes_graficas,Asados_al_carbon,Asfaltado,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Esterilizaccion_de_material_hospitalario,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Lavado_en_Seco,Limpieza_de_superficies_industriales,Manejo_y_distribucion_de_Combustibles,Manejo_y_Distribucion_de_gas_L.P.,Panificacion,Pintado_Automotriz,Pintura_para_se–alizacion_vial,Quema_de_Residuos,Quemas_Agricolas,Recubrimiento_de_superficies_arquitectonicas,Recubrimiento_de_superficies_en_la_Industria,Rellenos_Sanitarios,Uso_domestico_de_solventes,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
05,037,05037,0,0.129935789,0,0.05901142,0.797151655,0,0.006387263,5.715095524,0.002461809,0.00164,0.000755466,0,0,0,3.81054093,0,53.75838007,0.354975448,0,0.829383849,0.011159599,8.106053282,6.222110832,0.543460067,0.033998799,14.67925,0,0,0,0,2.296288567,0.357740446,0
05,038,05038,0,0.314784783,1.962914239,0.11832067,1.229891125,0,0.019425724,5.621521423,0.00475593,0.00164,0.001515979,153.0374947,0.176485745,0.025929599,38.75074285,7.699172477,101.9861585,1.023164526,3.112471316,1.279620796,0.01940245,13.77919094,12.47633579,13.63299083,0,29.44725,0,0,0,0,3.242398879,8.23163905,0
06,001,06001,38.79980982,5.248236066,0.98145712,0.28082288,3.441986968,0,0.102710845,207.3249254,0.020869155,0.0123,0.004915509,0.392905492,3.286286277,0.129647993,20.87741644,11.70239221,165.4907743,1.357259065,7.003060461,3.073164884,0.115226508,5.799643196,31.21893932,1.773965504,10.64238429,71.55366458,0,0,0,0,2.646613418,1.755116012,0
06,002,06002,553.5777108,5.317073906,73.11855541,1.57926925,7.229026723,0.002109432,1.052826595,206.5352296,0.108340342,0.25174,0.029751211,2.943399594,0,3.604214194,202.2249896,191.6677669,991.8345544,9.814027088,91.62337437,6.454408827,0.05095378,97.19785666,175.5357822,28.78903743,0,402.3271131,0,0,8.306,0,1.705874051,15.86657642,0.153744538
06,003,06003,7.025740441,3.497659849,0,0.15931851,3.436293027,0.054472642,0.10521796,163.6071534,0.008242877,0.01394,0.003510464,0.584211867,0,0.129647993,11.03828056,10.57694265,106.151561,2.150733596,3.112471316,3.068081071,0.01236861,45.20173042,17.71093741,3.583126948,0,40.5936624,0,0,0,0,0,1.303047322,0
06,004,06004,11.32979765,3.448144907,0,0.18145036,2.701774717,0.016270704,0.061464757,104.9775056,0.004866533,0.01148,0.003676632,42.51155668,0,0.103718394,6.825900514,12.1874962,90.08163683,1.273735431,1.556235658,2.41226921,0.031012542,116.6938574,20.17569616,1.861198729,0,46.2337455,0,0,0,0,2.734415759,1.107537945,0
06,005,06005,43.80011158,7.757753434,13.00430684,0.24253632,3.299638458,0.023461295,0.08483754,49.37669345,0.033574928,0.0123,0.005251759,1.286117841,0,0.233366387,20.20097585,30.92591121,168.3574134,1.753996331,5.446824803,2.946069562,0.002035988,135.7674407,26.94374704,0.630693292,0,61.79553846,0,0,0,0,3.248686612,2.86249452,0
06,006,06006,11.96274724,0.892155344,0,0.03114891,3.592876388,0,0.024753297,67.69329842,0.001479256,0.04756,0.001037376,0.165689541,0.27385719,0,3.505192156,2.553132045,29.6163914,0.083523635,0.778117829,3.207885925,0.032502131,1.804431485,3.468325006,0.487107989,0,7.940924059,0,0,0,0,0,0.551995699,0
06,007,06007,250.0150878,8.397201541,30.17980643,1.74858047,9.547086797,0,0.590279052,320.3372021,0.074291312,0.28208,0.034602374,15.1164564,0.27385719,2.165121476,84.86254694,174.1340791,927.3366706,5.784011709,46.8815992,8.524079887,0.219250927,56.79788902,194.3466283,9.429123197,11.14851539,445.5238907,0,91.95027351,114.225,0,3.273772995,15.17245522,0
06,008,06008,18.10235825,2.623084256,0,0.05425641,1.785050313,0,0.015886444,77.28737617,0.001255588,0.01148,0.001588912,9.403710935,0,0.025929599,2.275300171,9.941472221,37.96713011,0.417618174,0.778117829,1.593775337,0.004872506,38.81453923,6.02942611,0.287170607,98.38360649,13.81927044,0,0,0,0,0,1.100686885,0
06,009,06009,165.0416054,14.65668753,16.68477103,1.2229516,8.775785631,0,0.392242202,514.750124,0.107373791,0.14514,0.019907008,5.118862361,0.821571569,0.388943978,79.3895276,102.433632,655.6883342,3.132136305,31.51377208,7.835426595,0.291681217,20.08588083,135.9591431,8.394722647,0,311.6092569,0,0,0,0,3.035452356,4.63679958,0
06,010,06010,1.519079014,1.663194071,19.87450667,1.46644303,1.320709474,0.001325894,0.426047819,116.9843003,0.033489198,0.20171,0.027953857,4.41679519,0.54771438,2.469794259,37.66544203,116.2813865,650.7530023,4.426752644,41.04571548,1.179190397,0.007997714,32.39279798,163.0433894,7.922267585,0,373.543486,0,0,0,0,0,8.91162296,0
07,001,07001,0,2.885063134,0,0.08848632,1.383627516,0,0.031406374,264.0970356,0.007967451,0,0.000479776,1.133381228,0,0,6.773041721,0,40.35694269,1.357259065,1.556235658,1.979807402,0.295801787,8.953751661,8.072687022,2.747481095,33.68480324,20.37684499,0,0,0,0,0,0.166115146,0
07,002,07002,0,4.330227748,0.98145712,0.22024015,1.967256406,0,0.058114988,330.344574,0.00512572,0.03936,0.000820898,0,0,0,7.736318766,10.72331891,72.38062558,1.524306335,5.446824803,2.814911347,0.128282748,34.67549638,20.09541086,2.567347298,0,50.70384919,0,0,0,0,0,0.167558911,0
07,003,07003,0,4.418665584,0.98145712,0.09816066,1.235585065,0,0.040432408,446.3675969,0.029020823,0.0041,0.000790961,1.21574802,0,0,12.85372807,6.447867833,66.05084066,0.835236348,1.556235658,1.767976157,0.579138868,21.26503539,8.963853864,3.215228755,0,22.59945025,0,0,0,0,1.900174827,0.598943241,0
07,004,07004,0,4.119239611,0,0.11000197,1.295371439,0,0.047399873,559.7482818,0.005195136,0.0246,0.000561509,0.215882139,0.675514401,0.103718394,6.592427275,4.577803513,61.93603349,0.918759983,3.112471316,1.85352339,0.736159675,14.37981238,10.03566263,3.650999844,0.126073215,25.32347525,0,0,0,0,0,0.182298989,0
07,005,07005,0,3.488869248,0.98145712,0.04111081,0.683272847,0,0.00786479,417.0815493,0.000842717,0.00082,0.000413469,0,0,0.025929599,1.294403529,0,32.35447498,0.16704727,0.778117829,0.977682667,0.083200883,9.421822885,3.75735209,1.435853035,0.864773065,9.462964139,0,0,0,0,0,0.159921418,0
07,006,07006,0,4.354434493,0,0.04380155,1.195727483,0,0.012720901,583.6273258,0.001106066,0,0.000550417,0.647646416,0,0,1.776042051,0,48.37712662,0.918759983,0.778117829,1.710944668,0.144994932,11.18944424,3.998207993,0.630693292,0.044496429,10.08173744,0,0,0,0,0,0.193257261,0
07,007,07007,0,1.348687982,0,0.05742984,0.950888046,0,0.003430948,205.5203421,0.037577811,0,0.00017043,0,0.675514401,0,34.10602787,10.51473572,54.70745855,0.16704727,0,1.360608379,0.124268226,6.638527346,5.238615894,0.717926517,0.014832143,13.22183415,0,0,0,0,0,0.058470911,0
07,008,07008,7.645136428,5.556362403,0,0.16265626,2.434159518,0,0.048402765,436.2995356,0.031188568,0.01886,0.000347461,4.64079354,1.013271602,0.103718394,7.04396339,10.34223391,61.46088934,2.338661774,7.003060461,3.482994503,0.196501516,18.63828513,14.83672364,3.645984665,0.059328572,37.44289719,0,0,0,0,0,0.205098184,0
07,009,07009,0,1.331238058,9.078478357,0.31009238,3.279709666,0,0.117602356,302.4049247,0.082893682,0.03936,0.001304219,30.77627554,0,0.129647993,26.61052836,37.33969601,142.4276922,1.4407827,21.78729921,4.692876804,0,10.63311969,28.28451156,3.584222371,0.29367643,71.39008083,0,0,0,0,2.500630072,0.070174708,0
07,010,07010,0,1.1632934,0,0.00345072,0.358718245,0,0.002955894,141.0151771,0.00010534,0,6.89334E-05,0,0,0,0.240819261,0,10.03298281,0.334094539,0,0.5132834,0,4.410788406,0.313112674,0,0.003708036,0.793025555,0,0,0,0,0,0.050886416,0
07,011,07011,0,4.347025015,0,0.01914328,0.953735016,0,0.006545194,389.840544,0.000526698,0.00246,0.000300156,0,0,0,0.632150561,0,28.28338196,0.334094539,0,1.364682057,0.17767419,15.51390597,1.746205298,0.43075591,0.044496429,4.40609266,0,0,0,0,0,0.194825543,0
07,012,07012,0,1.392437479,0.98145712,0.36431798,1.227044155,0,0.071049658,310.4861981,0.030984812,0.00246,0.00128308,0,0,0.077788796,35.28002176,44.44449965,124.3327102,3.090374487,6.224942632,1.755755124,0.321177418,7.149748362,33.23811464,4.115904489,0.326307145,83.86156344,0,0,0,0,0,0.049880036,0
07,013,07013,0,3.930167318,1.962914239,0.15313597,1.577221489,0,0.050039064,457.2945564,0.004037933,0.04018,0.000673184,0,0.337757201,0.077788796,6.080686345,11.19945988,65.2851112,1.336378157,9.531943406,2.256817491,0.628649342,17.30687047,13.97767092,1.492205113,0.044496429,35.25585362,0,0,0,0,0,0.162128045,0
07,014,07014,0,5.312809519,0,0.06673446,1.753164247,0,0.007812006,388.1697538,0.000842717,0,0.000452597,0,0,0,1.204096306,0,29.72056428,0.16704727,0,2.508570778,0,15.39315704,6.089640086,0.717926517,0.088992858,15.35909136,0,0,0,0,0,0.231479208,0
07,015,07015,0,3.489422877,0,0.22066122,1.447684345,0,0.040274057,571.5036098,0.003739558,0.0041,0.001121185,2.968379407,0,0.103718394,5.62915023,18.99559539,82.67663749,1.085807252,7.78117829,2.071465152,0.383399583,2.960022367,20.12752498,3.121884927,0.126073215,50.79630957,0,0,0,0,0,0.131668699,0
07,016,07016,7.645136428,5.208320654,0,0.03315156,1.804979105,0,0.013565442,296.1182902,0.001596841,0.00082,0.00038432,0,0.337757201,0,1.53522279,12.21435135,48.44026197,0.250570904,0.778117829,2.582711713,0.373430931,20.86902279,3.01872732,0.574341214,0.62665804,7.631537408,0,0,0,0,0,0.243779189,0
07,017,07017,0,3.854548575,7.851656957,0.5429749,3.353730892,0,0.134282044,847.3550694,0.037398925,0.02706,0.001626485,137.5703467,4.72860081,0.233366387,31.12588951,39.48473455,203.2456276,2.777160857,17.89671007,4.798792426,1.323992644,35.94192421,49.55208782,14.84414788,0.173016948,125.0099881,0,0,0,0,0,0.187043239,0
07,018,07018,0,1.697312355,0,0.03787576,0.501636149,0,0.017313094,172.4095886,0.005275095,0.00984,0.000181721,0,0,0,4.756180408,0,22.20502102,2.338661774,0,0.717782025,0.031184161,7.959976413,3.452267946,1.292267731,0.044496429,8.719724941,0,0,0,0,0,0.071564687,0
07,019,07019,172.0155696,5.430443148,45.63775606,1.17188916,5.722410095,0,0.406804919,1292.583921,0.095736581,0.17958,0.004054249,6.475019042,32.76244847,0.991807143,79.62086823,101.607987,481.315519,7.892983488,90.06713871,8.18809234,0.834001446,27.78521253,106.9319925,24.24807241,0,269.7780479,0,0,0,0,0,0.2387532,0
07,020,07020,2.369992293,13.90256195,0,0.14902797,3.695936709,0,0.038954461,745.7409853,0.003870017,0.01312,0.000769348,257.8311428,0,0,6.14089116,10.99087751,82.50751107,1.252854522,0.778117829,5.288448496,0.252619806,99.07654331,13.59631574,2.410069012,0.788064149,34.31702516,0,0,0,0,0,0.572078137,0
07,021,07021,0,1.775013055,2.944371359,0.07521748,1.392168426,0,0.035787432,307.5072331,0.003273903,0.01558,0.000503542,0,0,0.18150719,3.823005771,5.761648504,49.2449247,0.751712713,3.890589145,1.992028435,0.080080798,6.280833021,6.864393241,1.261386584,0.007416071,17.30787165,0,0,0,0,0,0.086919467,0
07,022,07022,1.987735471,3.506895967,0,0.01350505,0.569394039,0,0.010979035,346.4081123,0.000526698,0.01148,0.000184085,0,0,0,1.02348186,0,26.1702496,0.271451813,0,0.814735556,0.759044567,10.47212352,1.232379371,0.43075591,0.018540179,3.10809119,0,0,0,0,0,0.149185779,0
07,023,07023,0,4.061180183,0,0.04089514,2.334515561,0,0.026180776,1791.752732,0.001685435,0.0123,0.001802923,0,0,0,2.588807058,4.37956069,125.6286313,0.083523635,0,3.340415781,0.668954367,13.14449458,3.729252234,1.374090741,0,9.413177781,0,0,0,0,0,6.607951017,0
07,024,07024,1.911284107,1.397073891,0,0.08540532,1.30960629,0,0.004433841,190.1010571,0.001106066,0.00492,0.000185398,0.91048292,0,0,1.02348186,0,14.72242625,0,0,1.873891779,1.771229741,4.62123114,7.787674203,0.43075591,0,19.64783047,0,0,0,0,0,0.06341691,0
07,025,07025,0,0.684803674,0,0.03556501,0.14234851,0,0.004011571,126.4617527,0.000421359,0,0.000156643,0,0,0,0.963277045,0,12.65648965,0.334094539,0,0.203683889,0.230193611,1.657048832,3.239511898,0.143585303,0.037080357,8.182743511,0,0,0,0,0,0.034183031,0
07,026,07026,0,4.078925421,0,0.03749577,1.133094138,0,0.009976142,678.0659656,0.002668518,0.0041,0.000454435,0,0,0.051859197,2.528602242,0,49.20597454,0.083523635,0,1.621323757,0.314267477,10.47454912,3.420153825,0.68704537,0.011124107,8.630820731,0,0,0,0,0,0.179104304,0
07,027,07027,0,5.876780411,2.944371359,0.60146255,4.444120477,0,0.130891298,742.9837081,0.090450245,0.00738,0.002868022,11.66573107,2.026543204,0.18150719,38.92241309,40.98374413,232.6353638,0.918759983,10.89364961,6.359011017,0.453142371,54.15397229,54.88704607,8.986589338,0.444964289,138.4736417,0,0,13.131,0,0,0.193104176,0
07,028,07028,3.669665486,1.175737059,0,0.04521881,0.569394039,0,0.008023141,78.39235034,0.000842717,0.00082,0.000123555,0,0,0,1.414813159,0,12.79282357,0.16704727,0,0.814735556,0.006080597,17.44226714,4.126664475,0.43075591,0.029664286,10.4124611,0,0,0,0,0,0.051967663,0
07,029,07029,0,0.436083571,0,0.03772171,1.503200264,0,0.009448304,47.59105687,0.000368689,0,0.000114889,0,0,0.025929599,1.444915567,3.284898827,11.3484179,0.334094539,0.778117829,2.150901868,0.065749718,1.654858941,3.444239416,0,0.015870393,8.684163257,0,0,0,0,0,0.014086955,0
07,030,07030,0,4.598282999,0,0.10820472,0.973663807,0,0.035101242,684.1298803,0.003431912,0,0.00035372,9.944557585,1.013271602,0.285225584,4.154132255,8.04871357,64.20825655,1.252854522,3.890589145,1.393197801,0.325703272,28.34731317,9.879106296,1.005097124,0.037080357,24.91807205,0,0,0,0,0,0.201591221,0
07,031,07031,0,16.43457632,0.98145712,0.15421432,3.313873309,0,0.033095457,2113.711007,0.002913587,0,0.000800614,0,0.675514401,0.025929599,4.003620217,9.872386817,155.234985,0.856117257,3.112471316,4.741760937,6.617732211,48.01488532,14.07401328,0.861511821,0.014832143,35.50478541,0,0,0,0,0,0.734378575,0
07,032,07032,0,6.035765429,3.925828479,0.14192113,1.377933575,0,0.056267555,420.3421527,0.003370869,0.01968,0.000874023,2.212791921,0,0.103718394,5.418433377,24.78780374,82.68247781,1.503425426,5.446824803,1.971660046,0.411667551,11.18301483,12.93797627,2.840824922,0,32.68830002,0,0,0,0,0,0.336374813,0
07,033,07033,0.133789887,0.778923811,0,0.00782574,0.108184867,0,0.000633406,137.1774658,0.000158009,0.00328,0.000143907,0,0,0,0,0,9.612690858,0,0,0.154799756,0.016713668,2.966502367,0.714539179,0,0.007416071,1.802977384,0,0,0,0,0,0.032478805,0
07,034,07034,18.13808618,9.473309112,4.907285598,0.26776971,3.237005114,0,0.119080303,1104.61104,0.010313118,0.02788,0.001707354,0,0,0.129647993,14.20833641,52.85934382,154.1042449,3.111255396,11.67176744,4.631771637,0.752806359,85.63781431,24.42680285,4.044764005,0.222482144,61.63195471,0,0,0,0,0,0.391814369,0
07,035,07035,0,3.147211858,0,0.04338048,0.626333443,0,0.009976142,236.043183,0.000526698,0.00082,0.000354514,0,0,0.025929599,1.234198714,3.064443371,25.12331359,0.334094539,0.778117829,0.896209112,0.390137564,24.44094616,3.958065342,0.43075591,0.0519125,9.989277064,0,0,0,0,0,0.147410625,0
07,036,07036,0,1.179326821,0,0.01138943,0.526689486,0,0.008920466,121.1179943,0.000526698,0,4.72686E-05,0,0,0,0.903072229,0,11.65895722,0.751712713,0,0.75363039,0.109650248,3.911289598,1.039694649,0.43075591,0.014832143,2.620896118,0,0,0,0,0,0.051905011,0
07,037,07037,0,4.883358958,0.98145712,0.16122873,0.965122897,0,0.042332626,477.6572017,0.004739387,0,0.000949311,2.432100224,0,0.077788796,6.803144129,18.53208109,71.85322148,1.169330887,2.334353487,1.380976768,0.84761887,18.79786782,14.70826715,2.122898405,0,37.11572969,0,0,0,0,1.231313288,0.410439096,0
07,038,07038,0,2.084092698,0,0.02036541,1.170104751,0,0.003219813,422.7332658,0.000316019,0,0.000383401,0.739878176,0,0,0.481638522,0,29.71174613,0,0,1.674281568,0.078071043,6.954609641,1.854590455,0,0.059328572,4.687029964,0,0,0,0,0,0.09498351,0
07,039,07039,0,4.939586208,0,0.03210402,1.765121522,0,0.012245847,445.5648166,0.001219779,0,0.000363968,0,0,0.051859197,1.264301121,2.803606186,36.58877995,0.083523635,0,2.525680224,0.729822844,17.95529457,2.926399224,1.430442819,0.815058922,7.386161788,0,0,0,0,0,0.226809826,0
07,040,07040,0,7.75939002,6.870199837,0.37070592,0.496511602,0,0.17592848,527.0417813,0.068330362,0.06642,0.0015403,3.535842697,0,0.285225584,54.00371932,29.59233533,175.4471504,3.173898122,18.6748279,0.710449405,0.455319433,79.92564939,33.82419734,7.06811595,0,85.33737333,0,0,0,0,0.744868532,0.30692362,0
07,041,07041,0,8.474715941,0,0.16271788,1.716723029,0,0.036579189,902.4811106,0.004590648,0.00492,0.000875041,0,0,0,11.70983658,0,79.34412103,1.336378157,0.778117829,2.456427702,0.06862619,36.52148423,14.86080923,3.876803194,0.022248214,37.4642342,0,0,0,0,0,0.374945486,0
07,042,07042,0,1.210864281,0,0.04338048,0.167971242,0,0.006228491,184.0766404,0.000158009,0.00492,0.000307377,0,0,0,0.722457784,0,18.22134518,0.083523635,0.778117829,0.240346989,0.018696748,3.204181216,3.958065342,0.287170607,0.044496429,9.989277064,0,0,0,0,0,0.058830276,0
07,043,07043,0,0.233511577,0,0.05623852,0.760141042,0,0.010345629,134.8979259,0.001053397,0,0.000250524,0,0,0,1.625530013,0,19.86727788,0.751712713,0.778117829,1.087671968,0.049189622,0.636712735,5.130230738,1.005097124,0.340057737,12.94445301,0,0,0,0,0,0.011555243,0
07,044,07044,4.931112996,2.150769077,0,0.07361536,2.414230727,0,0.014621119,404.7331545,0.001219779,0.00082,0.000416765,1.133381228,0,0,1.92655409,10.16217555,40.63173432,0.417618174,0.778117829,3.454478758,0.762954347,15.95606608,6.715865434,0.599812145,0.177985715,16.95225481,0,0,0,0,0,0.068917718,0
07,045,07045,0,0.221652605,0,0.01397747,0.244839437,0,0.002744759,98.01255897,5.26698E-05,0.00246,9.63754E-05,0,0,0,0.150512038,0,8.691192207,0,0,0.350336289,0.036896073,0.630436406,1.276536287,0.143585303,0,3.221888579,0,0,0,0,0,0.013909637,0
07,046,07046,0,4.034284469,0.98145712,0.14335893,5.372232761,0,0.023647152,507.8896186,0.004494318,0.00902,0.000810046,163.2217142,0.337757201,0.051859197,4.184234663,7.396008262,74.16895527,0.334094539,4.668706974,7.687029973,0.682160013,31.73889567,13.07847554,2.297364856,0.033372322,33.00479901,0,0,0,0,0,0.19179931,0
07,047,07047,0,2.123927459,0.98145712,0.05311644,0.609251622,0,0.007653654,329.8083159,0.000948057,0,0.00045953,5.013647363,0.337757201,0,2.107168535,9.792603056,29.78845023,0.522022717,2.334353487,0.871767045,0.102372672,7.924735677,4.845217919,1.005097124,0.014832143,12.22966316,0,0,0,0,0,0.090767275,0
07,048,07048,0,1.751583495,0.98145712,0.08171839,2.46832316,0,0.023699936,185.2520278,0.002772323,0,0.0005558,0,0,0.051859197,3.853108179,14.04848028,58.21953873,0.417618174,6.224942632,3.531878636,0.319451707,6.494622371,7.454490204,1.348619809,0,18.81568706,0,0,0,0,1.86217133,0.107908045,0
07,049,07049,0,2.101902214,0.98145712,0.0295776,0.933806224,0,0.015412876,417.1019623,0.004397351,0.02132,0.000476468,0,0,0,3.732698548,0,35.13483695,0.501141809,1.556235658,1.336166312,0.729967379,5.953818217,2.697586116,1.861198729,0.037080357,6.810062505,0,0,0,0,0,0.101817161,0
07,050,07050,0,2.187385274,0,0.02254265,0.86832591,0,0.005700653,93.70552883,0.000693081,0,0.000173931,0,0,0,1.745939644,0,11.1104602,0,0.778117829,1.242471723,0.097321709,8.52099878,2.051289442,0.143585303,0.02595625,5.192005879,0,0,0,0,0,0.101238906,0
07,051,07051,0,3.642644921,1.962914239,0.21134633,3.891808259,0,0.086618253,612.2836789,0.029753427,0.03198,0.001498721,8.936868217,0.337757201,0.051859197,18.1216494,22.67474258,114.8226019,1.252854522,11.67176744,5.568717527,0.157543423,10.12084903,19.29255785,5.343142338,0.032037429,48.65549619,0,0,0,0,1.786164337,0.910496051,0
07,052,07052,13.76124557,17.09936304,1.962914239,0.28730325,3.830883097,0,0.061545937,2047.894084,0.013068687,0.05084,0.0018332,0,0,0.051859197,11.58942694,23.8091712,181.349627,1.753996331,19.45294573,5.481540822,1.439828418,57.18930348,26.201108,5.656178914,0.296642859,66.14117626,0,0,0,0,0,0.715189779,0
07,053,07053,0,0.698863783,0,0.01738711,0.367259155,0,0.003219813,128.3605731,0.000368689,0,8.18009E-05,1.878416433,0,0,0.451536115,0,11.10497178,0.250570904,0,0.525504434,0.147064006,2.760627333,1.589648961,0,0.014832143,4.00424563,0,0,0,0,0,0.029234865,0
07,054,07054,0,9.027028083,0.98145712,0.13278083,1.355157814,0,0.037370946,470.6851219,0.008508838,0.00492,0.000889431,4.607274665,0,0.025929599,5.087306893,9.996785918,63.72542993,1.419901791,2.334353487,1.939070624,3.361073215,31.68385025,12.1190662,3.645984665,134.8721367,30.56882365,0,0,0,0,0,0.388094033,0
07,055,07055,0,0.753544729,0,0.03211429,0.125266689,0,0.008920466,71.10569025,0.000316019,0,0.00016951,0,0,0,0.812765007,0,12.27642983,0.16704727,0.778117829,0.179241822,0.059482437,4.291585243,2.930413489,0.343522685,0.037080357,7.389717956,0,0,0,0,0,0.032449252,0
07,056,07056,0,1.013829851,0,0.00910949,0.719998763,0,0.002955894,219.4676311,0.00010534,0,0.000238444,0,0,0,0.210716854,0,14.80500938,0,0,1.030233111,0.483473932,3.222064797,0.830952866,0,0,2.098139362,0,0,0,0,0,0.041451111,0
07,057,07057,0,12.75572917,4.907285598,0.27374685,3.598570328,0,0.107309511,912.0034025,0.010524696,0.04346,0.001348742,5.890282213,0.337757201,0.103718394,14.38895086,29.78887841,151.3256495,3.591516296,11.67176744,5.149128715,2.591953302,38.88939559,24.97675716,5.707120776,0,63.01886039,0,0,0,0,0,0.564146098,0
07,058,07058,0,0.846467669,0,0.04715984,0.341636424,0,0,83.1617681,0,0,9.72945E-05,0,0,0,1.204096306,0,5.473292122,0,0,0.488841334,0.00217182,3.915747316,4.303292137,0,0,10.85342599,0,0,0,0,0,0.035562173,0
07,059,07059,0,28.52985737,5.888742718,0.77684334,10.99072844,0,0.18490173,3040.572286,0.021757676,0.10578,0.002189324,0.817220065,0,0.311155182,26.33960669,64.61782866,348.676265,3.758563566,24.1216527,15.72643307,3.159430126,92.01156085,70.9079779,11.3772498,0.386673967,178.8717149,0,0,0,0,0,1.305824868,0
07,060,07060,0,1.215225018,0,0.05411263,0.432170076,0,0.005067247,219.5824827,0.000316019,0.00164,0.000201154,0,0,0,1.143891491,0,17.54118397,0.417618174,0,0.618384287,0.19211699,4.601236579,4.937546015,0.287170607,0.088992858,12.46081411,0,0,0,0,0,0.052364068,0
07,061,07061,0,9.182278845,4.907285598,0.52482781,5.631307049,0,0.107045592,1012.652343,0.107950523,0.0738,0.002118027,4.632262339,0.337757201,0.311155182,61.95075494,37.13742717,210.6084917,7.078628049,13.22800309,8.057734651,1.526380656,65.75075763,47.89419635,18.17069159,0,120.8386026,0,0,0,0,0,0.332440119,0
07,062,07062,0,2.750786603,0,0.034918,1.896082151,0,0.020216204,255.5640185,0.026457553,0.01722,0.000421538,0,0,0,20.8609685,0,37.3912699,0.501141809,0.778117829,2.713069402,0.20802557,11.11502451,3.187326452,0.143585303,1.491654235,8.044052943,0,0,0,0,0,0.147853921,0
07,063,07063,0,1.034533465,0,0.02209077,0.056939404,0,0.009501088,45.15768004,0.000474028,0,9.78197E-05,0.161911604,0,0.025929599,1.02348186,0,9.112515526,0.16704727,0,0.081473556,0.136532617,4.831794963,2.019175322,0.143585303,0.059328572,5.085320826,0,0,0,0,0,0.033926904,0
07,064,07064,0,4.52810513,0,0.12423619,2.257647366,0,0.01905496,846.9583838,0.002009827,0.00574,0.000209557,0,0,0.051859197,3.762800956,0,63.20180347,1.085807252,0.778117829,3.230426481,0,14.02414479,11.33628451,1.892079876,0,28.60937486,0,0,0,0,0,0.206701929,0
07,065,07065,1.032093418,22.48602953,18.89304955,0.50807744,4.914155256,0,0.229556844,1563.816001,0.041980033,0.0656,0.003051056,0,0,0.907535948,33.17285323,36.01377948,265.3974048,3.424469027,23.53806433,7.031575218,4.177392838,90.11171723,46.35673283,5.275969828,0.62665804,116.9872722,0,0,0.551,0,5.730927277,1.070329991,0
07,066,07066,2.866926161,2.755074812,0,0.08074274,0.156583361,0,0.013565442,347.5150202,0.001799147,0,0.000365938,0,0,0.025929599,2.077066128,0,30.59768896,0.417618174,0,0.224052278,0.229263711,7.580979466,7.370190638,0.574341214,0.022248214,18.58809228,0,0,0,0,0,0.120524834,0
07,067,07067,0,0.725443246,0,0.02222428,0.370106126,0,0.006967465,231.9936535,0.000421359,0.00082,0.000270481,0,0,0,1.02348186,1.973292715,19.48617965,0.334094539,1.556235658,0.529578112,0.149086958,2.3942407,2.027203852,0.43075591,0.088992858,5.117326342,0,0,0,0,0,0.031208023,0
