GRIDCODE,LONG,LATITUDE,Huso,Poblacion,X,Y,zona
175306,-100.8326418,19.33379413,6,0,2622321.774,815649.0616,14
175307,-100.8040131,19.33357021,6,101,2625321.774,815649.0616,14
175308,-100.7753845,19.33334087,6,3,2628321.774,815649.0616,14
175309,-100.746756,19.3331061,6,232,2631321.774,815649.0616,14
175310,-100.7181276,19.33286591,6,0,2634321.774,815649.0616,14
175311,-100.6894993,19.33262029,6,123,2637321.774,815649.0616,14
175312,-100.6608711,19.33236925,6,115,2640321.774,815649.0616,14
175313,-100.632243,19.33211278,6,20,2643321.774,815649.0616,14
175314,-100.603615,19.33185089,6,767,2646321.774,815649.0616,14
175315,-100.5749871,19.33158358,6,0,2649321.774,815649.0616,14
175316,-100.5463593,19.33131084,6,3,2652321.774,815649.0616,14
175317,-100.5177317,19.33103267,6,1008,2655321.774,815649.0616,14
175318,-100.4891041,19.33074908,6,0,2658321.774,815649.0616,14
175319,-100.4604767,19.33046007,6,1279,2661321.774,815649.0616,14
175320,-100.4318494,19.33016563,6,2058,2664321.774,815649.0616,14
175321,-100.4032223,19.32986577,6,1051,2667321.774,815649.0616,14
175322,-100.3745952,19.32956049,6,803,2670321.774,815649.0616,14
175323,-100.3459683,19.32924978,6,1861,2673321.774,815649.0616,14
175324,-100.3173416,19.32893364,6,0,2676321.774,815649.0616,14
175325,-100.2887149,19.32861209,6,1019,2679321.774,815649.0616,14
175326,-100.2600884,19.3282851,6,1861,2682321.774,815649.0616,14
175327,-100.2314621,19.3279527,6,220,2685321.774,815649.0616,14
175328,-100.2028358,19.32761487,6,3308,2688321.774,815649.0616,14
175329,-100.1742097,19.32727161,6,273,2691321.774,815649.0616,14
175330,-100.1455838,19.32692294,6,3259,2694321.774,815649.0616,14
175331,-100.116958,19.32656883,6,236,2697321.774,815649.0616,14
175332,-100.0883324,19.32620931,6,2797,2700321.774,815649.0616,14
175333,-100.0597069,19.32584436,6,618,2703321.774,815649.0616,14
175334,-100.0310816,19.32547399,6,1050,2706321.774,815649.0616,14
175335,-100.0024564,19.32509819,6,961,2709321.774,815649.0616,14
175336,-99.97383137,19.32471697,6,890,2712321.774,815649.0616,14
175337,-99.94520651,19.32433033,6,568,2715321.774,815649.0616,14
175338,-99.91658182,19.32393826,6,755,2718321.774,815649.0616,14
175339,-99.8879573,19.32354077,6,1042,2721321.774,815649.0616,14
175340,-99.85933294,19.32313786,6,3925,2724321.774,815649.0616,14
175341,-99.83070876,19.32272952,6,2184,2727321.774,815649.0616,14
175342,-99.80208474,19.32231576,6,1414,2730321.774,815649.0616,14
175343,-99.7734609,19.32189657,6,93,2733321.774,815649.0616,14
175344,-99.74483724,19.32147197,6,8577,2736321.774,815649.0616,14
175345,-99.71621376,19.32104194,6,7257,2739321.774,815649.0616,14
175346,-99.68759046,19.32060649,6,11727,2742321.774,815649.0616,14
175347,-99.65896735,19.32016561,6,28798,2745321.774,815649.0616,14
175348,-99.63034442,19.31971931,6,49968,2748321.774,815649.0616,14
175349,-99.60172168,19.31926759,6,44939,2751321.774,815649.0616,14
175350,-99.57309913,19.31881045,6,31971,2754321.774,815649.0616,14
175351,-99.54447678,19.31834788,6,15780,2757321.774,815649.0616,14
175352,-99.51585462,19.31787989,6,712,2760321.774,815649.0616,14
175353,-99.48723266,19.31740648,6,3432,2763321.774,815649.0616,14
175354,-99.4586109,19.31692764,6,19199,2766321.774,815649.0616,14
175355,-99.42998934,19.31644339,6,391,2769321.774,815649.0616,14
175356,-99.40136798,19.31595371,6,1559,2772321.774,815649.0616,14
175357,-99.37274683,19.31545861,6,610,2775321.774,815649.0616,14
175358,-99.3441259,19.31495808,6,9554,2778321.774,815649.0616,14
175359,-99.31550517,19.31445214,6,7075,2781321.774,815649.0616,14
175360,-99.28688466,19.31394077,6,11395,2784321.774,815649.0616,14
175361,-99.25826436,19.31342398,6,154324,2787321.774,815649.0616,14
175362,-99.22964428,19.31290177,6,88111,2790321.774,815649.0616,14
175363,-99.20102443,19.31237413,6,16408,2793321.774,815649.0616,14
175364,-99.17240479,19.31184108,6,108608,2796321.774,815649.0616,14
175365,-99.14378538,19.3113026,6,114638,2799321.774,815649.0616,14
175366,-99.1151662,19.3107587,6,125189,2802321.774,815649.0616,14
175367,-99.08654725,19.31020938,6,112109,2805321.774,815649.0616,14
175368,-99.05792853,19.30965464,6,150438,2808321.774,815649.0616,14
175369,-99.02931004,19.30909448,6,81727,2811321.774,815649.0616,14
175370,-99.00069179,19.30852889,6,5049,2814321.774,815649.0616,14
175371,-98.97207378,19.30795788,6,12635,2817321.774,815649.0616,14
175372,-98.94345601,19.30738146,6,113712,2820321.774,815649.0616,14
175373,-98.91483849,19.30679961,6,94641,2823321.774,815649.0616,14
175374,-98.88622121,19.30621234,6,64519,2826321.774,815649.0616,14
175375,-98.85760418,19.30561965,6,67784,2829321.774,815649.0616,14
175376,-98.8289874,19.30502154,6,25309,2832321.774,815649.0616,14
175377,-98.80037087,19.30441801,6,9,2835321.774,815649.0616,14
175378,-98.77175459,19.30380905,6,41,2838321.774,815649.0616,14
175379,-98.74313858,19.30319468,6,0,2841321.774,815649.0616,14
175380,-98.71452282,19.30257489,6,0,2844321.774,815649.0616,14
175381,-98.68590732,19.30194967,6,0,2847321.774,815649.0616,14
175382,-98.65729209,19.30131904,6,0,2850321.774,815649.0616,14
175383,-98.62867712,19.30068298,6,0,2853321.774,815649.0616,14
175384,-98.60006243,19.30004151,6,0,2856321.774,815649.0616,14
175385,-98.571448,19.29939461,6,2541,2859321.774,815649.0616,14
175386,-98.54283384,19.2987423,6,7357,2862321.774,815649.0616,14
175387,-98.51421997,19.29808456,6,1160,2865321.774,815649.0616,14
175388,-98.48560636,19.29742141,6,7456,2868321.774,815649.0616,14
175389,-98.45699304,19.29675283,6,29589,2871321.774,815649.0616,14
175390,-98.42838,19.29607884,6,26985,2874321.774,815649.0616,14
175391,-98.39976725,19.29539942,6,8509,2877321.774,815649.0616,14
175392,-98.37115478,19.29471459,6,1763,2880321.774,815649.0616,14
175393,-98.3425426,19.29402434,6,8507,2883321.774,815649.0616,14
175394,-98.31393071,19.29332866,6,3234,2886321.774,815649.0616,14
175395,-98.28531912,19.29262757,6,3728,2889321.774,815649.0616,14
175396,-98.25670782,19.29192106,6,7703,2892321.774,815649.0616,14
175397,-98.22809682,19.29120913,6,17396,2895321.774,815649.0616,14
175398,-98.19948612,19.29049178,6,14124,2898321.774,815649.0616,14
175399,-98.17087572,19.28976902,6,8440,2901321.774,815649.0616,14
175400,-98.14226563,19.28904083,6,5311,2904321.774,815649.0616,14
175401,-98.11365584,19.28830723,6,2003,2907321.774,815649.0616,14
175402,-98.08504637,19.28756821,6,0,2910321.774,815649.0616,14
175403,-98.0564372,19.28682376,6,6,2913321.774,815649.0616,14
175404,-98.02782835,19.28607391,6,0,2916321.774,815649.0616,14
175405,-97.99921982,19.28531863,6,0,2919321.774,815649.0616,14
175406,-97.9706116,19.28455793,6,748,2922321.774,815649.0616,14
175407,-97.9420037,19.28379182,6,1345,2925321.774,815649.0616,14
175408,-97.91339613,19.28302029,6,7067,2928321.774,815649.0616,14
175409,-97.88478888,19.28224334,6,0,2931321.774,815649.0616,14
175410,-97.85618196,19.28146097,6,100,2934321.774,815649.0616,14
175411,-97.82757537,19.28067319,6,7,2937321.774,815649.0616,14
175412,-97.79896912,19.27987999,6,5,2940321.774,815649.0616,14
175413,-97.77036319,19.27908137,6,1528,2943321.774,815649.0616,14
175414,-97.74175761,19.27827733,6,2,2946321.774,815649.0616,14
175415,-97.71315236,19.27746788,6,4,2949321.774,815649.0616,14
175416,-97.68454745,19.27665301,6,1013,2952321.774,815649.0616,14
175417,-97.65594289,19.27583272,6,0,2955321.774,815649.0616,14
175418,-97.62733867,19.27500702,6,0,2958321.774,815649.0616,14
175419,-97.5987348,19.2741759,6,0,2961321.774,815649.0616,14
175420,-97.57013128,19.27333936,6,830,2964321.774,815649.0616,14
175421,-97.54152811,19.27249741,6,1307,2967321.774,815649.0616,14
175422,-97.5129253,19.27165004,6,17,2970321.774,815649.0616,14
175423,-97.48432285,19.27079725,6,0,2973321.774,815649.0616,14
175424,-97.45572075,19.26993905,6,0,2976321.774,815649.0616,14
175425,-97.42711902,19.26907543,6,0,2979321.774,815649.0616,14
175426,-97.39851765,19.2682064,6,0,2982321.774,815649.0616,14
175427,-97.36991664,19.26733195,6,0,2985321.774,815649.0616,14
175428,-97.34131601,19.26645208,6,21,2988321.774,815649.0616,14
175429,-97.31271574,19.2655668,6,576,2991321.774,815649.0616,14
175430,-97.28411585,19.26467611,6,636,2994321.774,815649.0616,14
175431,-97.25551633,19.26378,6,0,2997321.774,815649.0616,14
175432,-97.22691719,19.26287847,6,3165,3000321.774,815649.0616,14
175433,-97.19831843,19.26197153,6,4193,3003321.774,815649.0616,14
175434,-97.16972005,19.26105917,6,3623,3006321.774,815649.0616,14
175435,-97.14112206,19.2601414,6,2367,3009321.774,815649.0616,14
175436,-97.11252445,19.25921822,6,1467,3012321.774,815649.0616,14
175437,-97.08392723,19.25828962,6,3523,3015321.774,815649.0616,14
175438,-97.05533041,19.25735561,6,1007,3018321.774,815649.0616,14
175439,-97.02673397,19.25641618,6,707,3021321.774,815649.0616,14
175440,-96.99813793,19.25547134,6,1906,3024321.774,815649.0616,14
175441,-96.96954229,19.25452108,6,762,3027321.774,815649.0616,14
175442,-96.94094705,19.25356541,6,571,3030321.774,815649.0616,14
175443,-96.91235222,19.25260433,6,1360,3033321.774,815649.0616,14
175444,-96.88375778,19.25163783,6,2128,3036321.774,815649.0616,14
175445,-96.85516376,19.25066592,6,634,3039321.774,815649.0616,14
175446,-96.82657014,19.2496886,6,0,3042321.774,815649.0616,14
175447,-96.79797693,19.24870586,6,0,3045321.774,815649.0616,14
175448,-96.76938414,19.24771771,6,0,3048321.774,815649.0616,14
175449,-96.74079177,19.24672415,6,0,3051321.774,815649.0616,14
175450,-96.71219981,19.24572517,6,254,3054321.774,815649.0616,14
175451,-96.68360827,19.24472079,6,832,3057321.774,815649.0616,14
175452,-96.65501716,19.24371099,6,0,3060321.774,815649.0616,14
175453,-96.62642647,19.24269577,6,608,3063321.774,815649.0616,14
175454,-96.5978362,19.24167515,6,5,3066321.774,815649.0616,14
175455,-96.56924637,19.24064911,6,26,3069321.774,815649.0616,14
175456,-96.54065697,19.23961766,6,676,3072321.774,815649.0616,14
175457,-96.512068,19.2385808,6,314,3075321.774,815649.0616,14
175458,-96.48347947,19.23753853,6,0,3078321.774,815649.0616,14
175459,-96.45489138,19.23649085,6,0,3081321.774,815649.0616,14
175460,-96.42630373,19.23543775,6,27,3084321.774,815649.0616,14
175461,-96.39771652,19.23437925,6,229,3087321.774,815649.0616,14
175462,-96.36912976,19.23331533,6,2818,3090321.774,815649.0616,14
175463,-96.34054344,19.232246,6,10,3093321.774,815649.0616,14
175464,-96.31195758,19.23117127,6,2883,3096321.774,815649.0616,14
175465,-96.28337217,19.23009112,6,0,3099321.774,815649.0616,14
175466,-96.25478721,19.22900556,6,3728,3102321.774,815649.0616,14
175467,-96.22620271,19.22791459,6,9559,3105321.774,815649.0616,14
175468,-96.19761866,19.22681821,6,10009,3108321.774,815649.0616,14
175469,-96.16903508,19.22571642,6,14616,3111321.774,815649.0616,14
175470,-96.14045196,19.22460922,6,20,3114321.774,815649.0616,14
175471,-96.11186931,19.22349661,6,7,3117321.774,815649.0616,14
175472,-96.08328713,19.22237859,6,0,3120321.774,815649.0616,14
175473,-96.05470541,19.22125516,6,0,3123321.774,815649.0616,14
175474,-96.02612417,19.22012633,6,0,3126321.774,815649.0616,14
175475,-95.9975434,19.21899208,6,0,3129321.774,815649.0616,15
175476,-95.96896312,19.21785243,6,0,3132321.774,815649.0616,15
175477,-95.9403833,19.21670736,6,0,3135321.774,815649.0616,15
175478,-95.91180398,19.21555689,6,0,3138321.774,815649.0616,15
175479,-95.88322513,19.21440101,6,0,3141321.774,815649.0616,15
175480,-95.85464677,19.21323972,6,0,3144321.774,815649.0616,15
175481,-95.8260689,19.21207302,6,0,3147321.774,815649.0616,15
175482,-95.79749152,19.21090092,6,0,3150321.774,815649.0616,15
175483,-95.76891463,19.20972341,6,0,3153321.774,815649.0616,15
175484,-95.74033824,19.20854049,6,0,3156321.774,815649.0616,15
175485,-95.71176235,19.20735216,6,0,3159321.774,815649.0616,15
175486,-95.68318695,19.20615843,6,0,3162321.774,815649.0616,15
175487,-95.65461206,19.20495928,6,0,3165321.774,815649.0616,15
175488,-95.62603767,19.20375473,6,0,3168321.774,815649.0616,15
175489,-95.59746378,19.20254478,6,0,3171321.774,815649.0616,15
175490,-95.56889041,19.20132942,6,0,3174321.774,815649.0616,15
175491,-95.54031754,19.20010865,6,0,3177321.774,815649.0616,15
175492,-95.51174519,19.19888247,6,0,3180321.774,815649.0616,15
175493,-95.48317336,19.19765089,6,0,3183321.774,815649.0616,15
175494,-95.45460204,19.19641391,6,0,3186321.774,815649.0616,15
175495,-95.42603124,19.19517151,6,0,3189321.774,815649.0616,15
175496,-95.39746097,19.19392372,6,0,3192321.774,815649.0616,15
175497,-95.36889122,19.19267051,6,0,3195321.774,815649.0616,15
175498,-95.34032199,19.1914119,6,0,3198321.774,815649.0616,15
175499,-95.3117533,19.19014789,6,0,3201321.774,815649.0616,15
175500,-95.28318513,19.18887847,6,0,3204321.774,815649.0616,15
175501,-95.2546175,19.18760365,6,0,3207321.774,815649.0616,15
175502,-95.22605041,19.18632342,6,0,3210321.774,815649.0616,15
175503,-95.19748385,19.18503779,6,0,3213321.774,815649.0616,15
175504,-95.16891783,19.18374675,6,0,3216321.774,815649.0616,15
175505,-95.14035236,19.18245031,6,0,3219321.774,815649.0616,15
175506,-95.11178743,19.18114847,6,0,3222321.774,815649.0616,15
175507,-95.08322304,19.17984122,6,0,3225321.774,815649.0616,15
175508,-95.05465921,19.17852857,6,0,3228321.774,815649.0616,15
175509,-95.02609593,19.17721052,6,0,3231321.774,815649.0616,15
175510,-94.9975332,19.17588706,6,0,3234321.774,815649.0616,15
175511,-94.96897102,19.1745582,6,0,3237321.774,815649.0616,15
175512,-94.94040941,19.17322394,6,0,3240321.774,815649.0616,15
175513,-94.91184835,19.17188427,6,0,3243321.774,815649.0616,15
175514,-94.88328786,19.1705392,6,0,3246321.774,815649.0616,15
175515,-94.85472793,19.16918873,6,0,3249321.774,815649.0616,15
175516,-94.82616857,19.16783286,6,0,3252321.774,815649.0616,15
175517,-94.79760978,19.16647159,6,0,3255321.774,815649.0616,15
175518,-94.76905156,19.16510491,6,0,3258321.774,815649.0616,15
175519,-94.74049392,19.16373283,6,0,3261321.774,815649.0616,15
175520,-94.71193685,19.16235536,6,0,3264321.774,815649.0616,15
175521,-94.68338036,19.16097248,6,0,3267321.774,815649.0616,15
175522,-94.65482445,19.1595842,6,0,3270321.774,815649.0616,15
175523,-94.62626912,19.15819052,6,0,3273321.774,815649.0616,15
175524,-94.59771438,19.15679144,6,0,3276321.774,815649.0616,15
175525,-94.56916023,19.15538696,6,0,3279321.774,815649.0616,15
175526,-94.54060666,19.15397708,6,0,3282321.774,815649.0616,15
175527,-94.51205369,19.1525618,6,0,3285321.774,815649.0616,15
175528,-94.48350131,19.15114111,6,0,3288321.774,815649.0616,15
175529,-94.45494953,19.14971503,6,0,3291321.774,815649.0616,15
175530,-94.42639834,19.14828356,6,0,3294321.774,815649.0616,15
175531,-94.39784776,19.14684668,6,0,3297321.774,815649.0616,15
175532,-94.36929778,19.1454044,6,0,3300321.774,815649.0616,15
175533,-94.3407484,19.14395672,6,0,3303321.774,815649.0616,15
175534,-94.31219964,19.14250365,6,0,3306321.774,815649.0616,15
175535,-94.28365148,19.14104518,6,0,3309321.774,815649.0616,15
175536,-94.25510393,19.13958131,6,0,3312321.774,815649.0616,15
175537,-94.226557,19.13811204,6,0,3315321.774,815649.0616,15
175538,-94.19801069,19.13663737,6,0,3318321.774,815649.0616,15
175539,-94.16946499,19.13515731,6,0,3321321.774,815649.0616,15
175540,-94.14091992,19.13367185,6,0,3324321.774,815649.0616,15
175541,-94.11237547,19.13218099,6,0,3327321.774,815649.0616,15
175542,-94.08383164,19.13068474,6,0,3330321.774,815649.0616,15
175543,-94.05528844,19.12918309,6,0,3333321.774,815649.0616,15
175544,-94.02674587,19.12767604,6,0,3336321.774,815649.0616,15
175545,-93.99820394,19.1261636,6,0,3339321.774,815649.0616,15
175546,-93.96966264,19.12464576,6,0,3342321.774,815649.0616,15
175547,-93.94112197,19.12312252,6,0,3345321.774,815649.0616,15
175548,-93.91258195,19.12159389,6,0,3348321.774,815649.0616,15
175549,-93.88404256,19.12005987,6,0,3351321.774,815649.0616,15
175550,-93.85550382,19.11852044,6,0,3354321.774,815649.0616,15
175551,-93.82696572,19.11697563,6,0,3357321.774,815649.0616,15
175552,-93.79842828,19.11542542,6,0,3360321.774,815649.0616,15
175553,-93.76989148,19.11386981,6,0,3363321.774,815649.0616,15
175554,-93.74135533,19.11230881,6,0,3366321.774,815649.0616,15
175555,-93.71281984,19.11074242,6,0,3369321.774,815649.0616,15
175556,-93.68428501,19.10917063,6,0,3372321.774,815649.0616,15
175557,-93.65575083,19.10759345,6,0,3375321.774,815649.0616,15
175558,-93.62721732,19.10601088,6,0,3378321.774,815649.0616,15
175559,-93.59868447,19.10442291,6,0,3381321.774,815649.0616,15
175560,-93.57015229,19.10282955,6,0,3384321.774,815649.0616,15
175561,-93.54162077,19.10123079,6,0,3387321.774,815649.0616,15
175562,-93.51308993,19.09962665,6,0,3390321.774,815649.0616,15
175563,-93.48455975,19.09801711,6,0,3393321.774,815649.0616,15
175564,-93.45603025,19.09640218,6,0,3396321.774,815649.0616,15
175565,-93.42750143,19.09478186,6,0,3399321.774,815649.0616,15
176193,-105.7569784,19.31876688,6,0,2106321.774,818649.0616,13
176194,-105.7283615,19.31947601,6,0,2109321.774,818649.0616,13
176195,-105.6997443,19.32017971,6,0,2112321.774,818649.0616,13
176196,-105.6711269,19.32087799,6,0,2115321.774,818649.0616,13
176197,-105.6425091,19.32157086,6,0,2118321.774,818649.0616,13
176198,-105.6138911,19.3222583,6,0,2121321.774,818649.0616,13
176199,-105.5852727,19.32294032,6,0,2124321.774,818649.0616,13
176200,-105.5566541,19.32361692,6,0,2127321.774,818649.0616,13
176201,-105.5280352,19.3242881,6,0,2130321.774,818649.0616,13
176202,-105.499416,19.32495386,6,0,2133321.774,818649.0616,13
176203,-105.4707966,19.3256142,6,0,2136321.774,818649.0616,13
176204,-105.4421768,19.32626912,6,0,2139321.774,818649.0616,13
176205,-105.4135568,19.32691861,6,0,2142321.774,818649.0616,13
176206,-105.3849365,19.32756269,6,0,2145321.774,818649.0616,13
176207,-105.356316,19.32820134,6,0,2148321.774,818649.0616,13
176208,-105.3276952,19.32883457,6,0,2151321.774,818649.0616,13
176209,-105.2990741,19.32946238,6,0,2154321.774,818649.0616,13
176210,-105.2704527,19.33008477,6,0,2157321.774,818649.0616,13
176211,-105.2418311,19.33070174,6,0,2160321.774,818649.0616,13
176212,-105.2132093,19.33131328,6,0,2163321.774,818649.0616,13
176213,-105.1845871,19.33191941,6,0,2166321.774,818649.0616,13
176214,-105.1559648,19.33252011,6,0,2169321.774,818649.0616,13
176215,-105.1273421,19.33311539,6,0,2172321.774,818649.0616,13
176216,-105.0987193,19.33370524,6,0,2175321.774,818649.0616,13
176217,-105.0700961,19.33428968,6,0,2178321.774,818649.0616,13
176218,-105.0414728,19.33486869,6,0,2181321.774,818649.0616,13
176219,-105.0128492,19.33544228,6,0,2184321.774,818649.0616,13
176220,-104.9842253,19.33601045,6,0,2187321.774,818649.0616,13
176221,-104.9556012,19.33657319,6,358,2190321.774,818649.0616,13
176222,-104.9269769,19.33713051,6,0,2193321.774,818649.0616,13
176223,-104.8983523,19.33768241,6,344,2196321.774,818649.0616,13
176224,-104.8697276,19.33822889,6,0,2199321.774,818649.0616,13
176225,-104.8411025,19.33876994,6,99,2202321.774,818649.0616,13
176226,-104.8124773,19.33930557,6,1,2205321.774,818649.0616,13
176227,-104.7838518,19.33983578,6,0,2208321.774,818649.0616,13
176228,-104.7552261,19.34036056,6,0,2211321.774,818649.0616,13
