GRIDCODE,CVENTMUN,Fpv
92912,20198,0.055338243
92913,20198,0.036235806
93763,12057,0.044070048
93764,12057,0.027809668
93771,12057,0.012231067
93778,12011,0.027728991
93779,12011,0.083198765
93780,12011,0.048645245
93781,12011,0.038040823
93782,12011,0.028758602
93810,12029,0.024347746
93865,20469,0.027095366
93866,20469,0.117003484
93867,20469,0.02553355
93868,20469,0.01196525
93869,20240,0.073136991
93870,20397,0.0020826
93871,20397,0.09935015
93872,20397,0.075864016
93873,20397,0.074815184
93881,20086,0.406844016
93905,20539,0.457851367
93906,20539,0.0422053
93907,20227,0.049589475
93908,20227,0.005054084
93913,20553,0.048913537
93914,20363,0.070012073
93969,20198,0.054564318
93970,20198,0.009745281
93972,20057,0.028846696
94815,12057,0.032621434
94816,12057,0.040087568
94817,12057,0.040998042
94818,12057,0.0378747
94819,12057,0.03786915
94820,12057,0.037866505
94821,12057,0.026233855
94822,12057,0.000398462
94839,12011,0.017999264
94840,12011,0.029283665
94841,12011,0.037198025
94842,12011,0.058901831
94869,12029,0.004218019
94870,12029,0.014242801
94923,20469,0.049502863
94924,20469,0.097236417
94931,20397,0.000306103
94932,20397,0.073005233
94933,20397,0.020443556
94939,20050,0.059997712
94940,20086,0.297623553
94964,20102,0.114620468
94965,20102,0.083716264
94966,20338,0.517080002
94967,20084,0.914677471
94973,20363,0.050159924
95028,20057,0.001973265
95031,20057,0.016561929
95032,20057,0.058006637
95033,20057,0.053341249
95874,12057,0.043489386
95901,12011,0.068866148
95928,12029,0.007011292
95929,12029,0.014835172
95930,12029,0.006707496
95982,20469,0.059694768
95992,20397,0.009452048
95993,20397,0.077278945
95995,20397,0.024106336
95996,20050,0.183012101
95997,20050,0.32573144
95998,20050,0.387864873
96016,20094,0.336808568
96017,20487,0.142767806
96022,20483,0.202734296
96023,20102,0.217449138
96024,20077,0.013722046
96025,20338,0.324453619
96032,20363,0.134664615
96083,20198,0.031898045
96084,20198,0.058735003
96085,20198,0.061230548
96086,20057,0.014017062
96087,20057,0.003894299
96933,12057,0.017815322
96988,12029,0.042204708
96989,12029,0.02851744
97041,20469,0.096098985
97052,20397,0.041594941
97053,20397,0.011182887
97054,20397,0.058140757
97055,20050,0.001156264
97074,20094,0.109571299
97075,20094,0.097061703
97076,20487,0.13147545
97077,20487,0.054307854
97080,20483,0.121365704
97081,20483,0.015502061
97082,20483,0.043600595
97083,20045,0.153160113
97091,20363,0.03829707
97092,20363,0.08143756
97140,20057,0.001503914
97141,20198,0.069447937
97142,20198,0.042069313
97145,20057,0.061374541
97990,12048,0.018629755
97992,12048,0.003708648
98047,12029,0.005345528
98048,12029,0.014881618
98100,20469,0.093882694
98112,20397,0.072082732
98133,20094,0.193749557
98136,20487,0.17286709
98137,20294,0.031737739
98138,20294,0.123227564
98139,20294,0.011610998
98140,20294,0.036673824
98142,20045,0.184205816
98143,20193,0.983298373
98151,20363,0.023731761
98152,20363,0.051788566
98156,20496,0.103813303
98157,20496,0.01899008
98160,20473,0.117100337
98198,20207,0.038038799
98199,20057,0.028181146
98204,20057,0.039073013
98205,20057,0.0044159
99047,12048,0.060660229
99048,12048,0.077598147
99049,12048,0.052388965
99050,12048,0.062799411
99051,12048,0.015257401
99106,12029,0.017142966
99107,12029,0.005238773
99158,20469,0.001085106
99159,20469,0.057838863
99171,20397,0.006020016
99172,20397,0.049056793
99190,20569,0.29106765
99191,20569,0.245469487
99192,20161,0.035858156
99193,20487,0.01017706
99194,20487,0.192348884
99195,20487,0.028915963
99196,20294,0.001910437
99197,20294,0.057539268
99198,20294,0.023343206
99211,20363,0.113336659
99214,20496,0.191613738
99215,20496,0.086045606
99216,20496,0.238805825
99217,20496,0.163997296
99218,20442,1
99219,20473,0.090489444
99257,20057,0.018655614
99264,20057,0.057730735
100105,12048,0.049672199
100106,12048,0.023345116
100166,12029,0.020909374
100217,20348,0.199031715
100231,20397,0.001564447
100232,20408,0.179742263
100245,20046,0.220434504
100246,20046,0.045404464
100247,20046,0.099828807
100248,20569,0.412880044
100249,20569,0.050582819
100252,20487,0.043320949
100256,20150,0.143576959
100269,20363,0.129461594
100270,20191,0.472842689
100271,20191,0.527157311
100272,20042,0.02650092
100273,20247,0.524085854
100274,20496,0.079895935
100315,20057,0.061851055
100316,20057,0.011786811
100322,20057,0.01029176
100323,20057,0.047041444
101163,12048,0.058948596
101164,12048,0.053154106
101225,12029,0.009880326
101232,12051,0.050320056
101233,12051,0.108041184
101234,12051,0.123471028
101235,12051,0.167119017
101236,12051,0.015826402
101276,20348,0.343774519
101291,20408,0.098946328
101304,20046,0.021736715
101305,20046,0.024212679
101306,20046,0.318678363
101309,20161,0.044766342
101310,20161,0.187221529
101311,20161,0.049333914
101315,20150,0.141679195
101329,20419,0.029564783
101330,20042,0.023502639
101331,20042,0.060648869
101332,20247,0.163977892
101373,20207,0.069674987
101374,20057,0.009442351
101381,20057,0.05691613
101433,7092,0.018967532
101434,7092,0.045623281
102221,12048,0.057500048
102222,12048,0.015557871
102284,12029,0.000116678
102290,12044,0.085646386
102291,12051,0.14001747
102335,20286,0.126551579
102336,20286,0.059746379
102350,20239,0.168759568
102364,20046,0.001562034
102366,20006,0.057440535
102367,20006,0.069982882
102368,20006,0.021536703
102374,20150,0.142143593
102388,20419,0.139178599
102389,20419,0.062397207
102431,20207,0.162073548
102432,20207,0.030680645
102440,20057,0.056566116
102493,7092,0.102298272
103280,12048,0.050760287
103343,12029,0.031552589
103344,12029,0.000391921
103345,12029,0.013280625
103346,12044,0.199144612
103347,12044,0.027981982
103348,12044,0.31473298
103349,12044,0.019374158
103395,20286,0.270092994
103409,20239,0.047101749
103410,20499,0.091648371
103418,20332,0.061981318
103420,20140,0.271889542
103423,20054,0.003876327
103424,20006,0.078088103
103425,20006,0.021055467
103433,20150,0.102051104
103448,20419,0.332714295
103489,20207,0.117313229
103490,20207,0.075805482
103499,20057,0.04610645
103500,20057,0.014016629
103552,7092,0.114633067
104338,12048,0.040524254
104339,12048,0.021531696
104401,12029,0.001328916
104402,12029,0.00143055
104403,12029,0.016593858
104453,20286,0.222008328
104454,20286,0.01252432
104469,20499,0.354834992
104477,20332,0.523643703
104478,20215,0.104342013
104479,20140,0.367292643
104481,20006,0.027354917
104482,20006,0.007741742
104492,20150,0.123645661
104507,20173,0.390762468
104547,20190,0.029156934
104548,20190,0.107385134
104558,20057,0.004089064
104559,20057,0.032113713
104560,30091,0.002772545
104611,7092,0.106431683
105395,12048,0.04504597
105396,12048,0.065366402
105397,12048,0.046299092
105460,12029,0.002474682
105461,12029,0.001178984
105508,20537,0.080881234
105510,20065,0.012424457
105511,20065,0.031515899
105512,20065,0.101032187
105528,20499,0.056697909
105529,20499,0.303067891
105530,20339,0.01501768
105537,20493,0.141503513
105538,20493,0.064091199
105539,20096,0.225239962
105540,20006,0.051825641
105550,20161,0.097698659
105551,20150,0.005850662
105566,20173,0.023878301
105606,20190,0.144921356
105617,30091,0.088694391
105619,30091,0.061761149
105620,30091,0.006375573
105670,7092,0.084733808
106452,12048,0.036112974
106453,12048,0.059373288
106454,12048,0.010408651
106517,12029,0.013478104
106518,12029,0.013137521
106519,12029,0.00648687
106520,12029,0.025453703
106521,12029,0.008294275
106522,12061,0.060521148
106526,12061,0.016714901
106527,12028,0.038704834
106528,12028,0.048395904
106539,12010,0.096246567
106540,12010,0.112192723
106541,12010,0.145099585
106542,12010,0.111172536
106543,12010,0.005456096
106547,12066,0.040095962
106548,12066,0.067592716
106549,12066,0.110005758
106550,12066,0.060688458
106551,12066,0.01965489
106552,12066,0.002610604
106567,20537,0.169156591
106568,20537,0.119196619
106569,20065,0.036880387
106570,20065,0.232780591
106571,20065,0.088278792
106589,20339,0.130767129
106590,20339,0.119547168
106591,20339,0.097645267
106595,20523,0.071252195
106596,20096,0.355736382
106598,20224,0.317131772
106609,20161,0.01237272
106610,20478,0.012087483
106625,20173,0.219156445
106663,20190,0.099209832
106664,20190,0.026362481
106665,20190,0.051450784
106675,30091,0.029652891
106676,30091,0.038086405
106729,7092,0.095202933
107508,12038,0.010830675
107509,12038,0.017225275
107510,12038,0.027670168
107511,12048,0.011564729
107575,12029,0.004069817
107576,12029,0.004068067
107577,12029,0.004345387
107581,12061,0.080831947
107582,12061,0.017740619
107583,12061,0.044805555
107585,12061,0.073002291
107586,12061,0.034985654
107587,12028,0.014615472
107588,12028,0.009446716
107591,12028,0.015665686
107593,12028,0.036719481
107594,12028,0.097919385
107595,12028,0.014717593
107596,12010,0.031854171
107597,12010,0.1157413
107598,12010,0.037115126
107602,12010,0.052492726
107603,12066,0.074464853
107605,12066,0.079411168
107606,12066,0.052055022
107607,12066,0.022599462
107611,12066,0.029131232
107612,12066,0.003502534
107627,20537,0.100751675
107630,20065,0.246529759
107650,20221,0.003528088
107651,20221,0.179990903
107653,20523,0.170577067
107654,20523,0.350145677
107656,20224,0.005499818
107657,20404,0.014994787
107668,20478,0.010709195
107683,20296,0.051873446
107684,20296,0.026527758
107721,20498,0.179455242
107722,20190,0.011622714
107724,20190,0.057797493
107725,20190,0.120690612
107734,30091,0.022013576
107735,30091,0.083510716
107736,30091,0.040927
107788,7092,0.106873335
108563,12038,4.64994E-05
108566,12038,0.018260399
108567,12038,0.011533699
108568,12038,0.013678369
108634,12075,0.013110368
108635,12029,0.013140385
108636,12029,0.005461027
108642,12061,0.075643562
108643,12061,0.118502207
108644,12061,0.064727172
108647,12028,0.039628836
108648,12028,0.034504075
108649,12028,0.018017032
108650,12028,0.091179588
108651,12028,0.092266754
108652,12028,0.034195126
108654,12010,0.146916507
108655,12010,0.096883806
108656,12010,0.011684162
108662,12066,0.002081994
108663,12066,0.078581999
108664,12066,0.004268731
108671,12005,0.012623065
108672,12005,0.028302267
108689,20081,0.32711116
108710,20221,0.066563146
108711,20523,0.103064049
108712,20523,0.264782622
108715,20404,0.754633047
108727,20478,0.20136205
108742,20296,0.144013179
108743,20296,0.111531274
108778,20498,0.084606962
108779,20498,0.190955231
108780,20498,0.012983061
108793,30091,0.067736245
108847,7092,0.021469077
108848,7092,0.021537173
109622,12038,0.019796047
109623,12038,0.029492244
109624,12038,0.026273003
109625,12038,0.010011628
109683,12040,0.001079215
109684,12040,0.101020849
109690,12040,0.030230375
109691,12040,0.114297746
109692,12075,0.03792954
109693,12075,0.020404875
109694,12075,0.029108327
109695,12075,0.009370754
109707,12028,0.049214521
109708,12028,0.03403523
109709,12028,0.0404992
109723,12024,0.124002766
109730,12005,0.005467955
109731,12005,0.061916009
109748,20081,0.193430719
109768,20221,0.079344307
109769,20221,0.015439876
109770,20221,0.075542679
109773,20121,0.50281849
109774,20121,0.079982953
109786,20478,0.304431923
109801,20296,0.261671569
109835,20498,0.025002356
109836,20498,0.195432891
109837,20498,0.101468993
109852,30091,0.066030897
109907,7062,0.110625024
110680,12038,0.025708368
110681,12038,0.020608787
110743,12040,0.071039158
110744,12040,0.091978606
110748,12040,0.017975631
110749,12040,0.04099434
110750,12040,0.015056115
110753,12075,0.013878856
110754,12075,0.005069121
110755,12075,0.034806514
110759,12061,0.084433519
110766,12028,0.068667006
110767,12028,0.009386387
110768,12028,0.032353047
110782,12024,0.092005876
110789,12005,0.16938967
110790,12005,0.096679607
110807,20081,0.028811746
110808,20520,0.075612682
110827,20486,0.115026251
110832,20422,0.206188003
110845,20478,0.140309972
110846,20177,0.011221248
110860,20458,0.026878081
110861,20458,0.017635368
110862,20458,0.030397222
110863,20336,0.139608901
110864,20458,0.01202843
110865,20458,0.001696516
110893,30212,0.010086953
110894,20498,0.150923712
110909,30091,0.070194473
110910,30091,0.022768071
110911,30091,0.063555206
110966,7062,0.027325453
111739,12038,0.021765716
111803,12040,0.163262131
111812,12075,0.024911667
111813,12075,0.024098132
111814,12075,0.022187476
111818,12061,0.017932684
111819,12061,0.073779203
111825,12074,0.919460227
111841,12024,0.260169478
111848,12005,0.060531038
111849,12005,0.043848566
111867,20520,0.117046718
111868,20520,0.125540455
111873,20549,0.048201147
111874,20549,0.40099802
111885,20486,0.020447847
111886,20486,0.156378484
111890,20422,0.437257
111891,20422,0.025253831
111904,20177,0.006402729
111905,20177,0.122990013
111921,20336,0.182714405
111922,20336,0.441053555
111923,20336,0.236623139
111924,20458,0.123412776
111951,30212,0.007828828
111952,30212,0.143624268
111969,30091,0.064856402
112797,12038,0.00979397
112798,12038,0.010284542
112799,12038,0.030535749
112800,12038,0.009552219
112862,12040,0.081168064
112863,12040,0.098588755
112864,12075,0.015467818
112870,12075,0.005763878
112871,12075,0.018765245
112872,12075,0.012367366
112873,12075,0.010761322
112878,12042,0.095822464
112899,12024,0.206645894
112900,12024,0.175542256
112907,12005,0.082336074
112927,20520,0.047941223
112928,20520,0.052473269
112933,20549,0.437643035
112934,20549,0.113157797
112940,20540,0.090736796
112941,20540,0.022449373
112942,20486,0.011423307
112943,20486,0.140584118
112944,20486,0.046403183
112945,20486,0.048419578
112948,20422,0.072674931
112949,20422,0.258626235
112964,20177,0.024296308
112983,20458,0.051559743
112984,20458,0.102660365
113009,30212,0.024960794
113010,30212,0.137722331
113028,30142,0.018152416
113029,30142,0.01164759
113062,30061,0.015757704
113063,30061,0.005513423
113855,12038,0.033507635
113856,12038,0.013135381
113859,12038,0.00785575
113860,12038,0.031335471
113861,12038,0.01473393
113923,12075,0.012639758
113924,12075,0.019875593
113929,12075,0.019438794
113930,12075,0.004001871
113932,12075,0.044645602
113937,12042,0.052005709
113938,12042,0.013873623
113958,12045,0.051916692
113959,12024,0.141633729
113965,12033,0.111837973
113966,12033,0.015200557
113986,20520,0.200745088
113988,20237,0.039265895
113989,20237,0.206264258
113993,20089,0.078261061
113997,20089,0.335113971
113998,20540,0.199395675
113999,20540,0.249390443
114004,20486,0.102172934
114005,20486,0.158300477
114006,20129,0.026397782
114007,20129,0.006985488
114022,20177,0.057822156
114023,20177,0.028745175
114043,20458,0.044659647
114044,20458,0.047712875
114067,30212,0.077175679
114068,30212,0.000839383
114088,30142,0.024100606
114913,12068,0.034020972
114914,12068,0.000978724
114920,12038,0.015394264
114921,12038,0.034616481
114922,12038,0.009609393
114983,12075,0.02606677
114984,12075,0.005307964
114988,12075,0.022928774
114991,12075,0.041827422
115017,12045,0.208609061
115018,12045,0.018051854
115024,12033,0.115957498
115045,20520,0.109575788
115046,20520,0.054016186
115047,20237,0.164474458
115048,20237,0.071576528
115049,20237,0.16765854
115050,20237,0.105732142
115052,20456,0.114882488
115053,20456,0.03263465
115054,20089,0.013030592
115055,20089,0.287600232
115056,20089,0.088779944
115065,20129,0.110875743
115066,20129,0.121873122
115067,20129,0.030996441
115068,20176,0.023830685
115081,20177,0.080617979
115103,20458,0.070865711
115125,30212,0.05483808
115126,30212,0.116453703
115147,30142,0.0236486
115202,27008,0.003962661
115971,12068,0.01770311
115972,12068,0.016898517
115981,12038,0.018995169
115982,12038,0.02674084
116043,12075,0.025102083
116044,12075,0.02245796
116045,12075,0.001605931
116046,12075,0.019954909
116047,12075,0.012282329
116050,12075,0.036441836
116051,12075,0.014561241
116083,12033,0.129614731
116109,20237,0.108991983
116110,20039,0.05477085
116111,20456,0.041366729
116112,20456,0.225327821
116113,20456,0.071525864
116125,20129,0.189664448
116139,20558,0.021228552
116140,20558,0.30927421
116162,20458,0.069015338
116183,30212,0.088442064
116184,30212,0.090887205
116196,30142,0.001306568
116206,30142,0.023694037
116241,30061,0.012691601
116261,27008,0.010016974
117030,12068,0.034533557
117041,12038,0.022621315
117042,12038,0.000609157
117106,12075,0.024650657
117110,12075,0.042248887
117142,12033,0.153738493
117167,20160,0.147777921
117169,20039,0.066325192
117170,20039,0.078708426
117184,20283,0.269220401
117198,20558,0.080859549
117199,20558,0.164923985
117220,20559,0.01491943
117221,20559,0.217818522
117240,30130,0.015811056
117241,30130,0.046401109
117242,30212,0.031433073
117255,30142,0.027706181
117265,30142,0.018927969
117300,30061,0.009470271
117320,27008,0.011619868
118088,12068,0.014802225
118089,12068,0.019813298
118101,12038,0.002791288
118102,12038,0.020700446
118165,12075,0.022227324
118169,12075,0.01056569
118170,12042,0.110418584
118171,12042,0.162437177
118201,12033,0.009301574
118202,12033,0.14291799
118226,20160,0.574348499
118227,20039,0.086114415
118228,20039,0.017793209
118229,20039,0.04138621
118230,20462,0.140962449
118243,20283,0.382518156
118257,20177,0.058309341
118280,20559,0.144896732
118281,20559,0.016946973
118298,30130,0.054635151
118299,30130,0.068487926
118300,30130,0.007174991
118314,30142,0.011528934
118315,30142,0.028290866
118316,30142,0.003883139
118323,30142,0.003381721
118324,30142,0.001726955
119145,12068,0.007457358
119146,12068,0.039331784
119147,12068,0.005183575
119161,12038,0.026694394
119162,12038,0.010364035
119224,12075,0.021665811
119230,12042,0.19717074
119261,12070,0.178560959
119262,12070,0.036736205
119274,20055,0.028730193
119275,20055,0.330475217
