GRIDCODE,CVE_ENTCVE_MUN,Fa
262179,24027,0.006555845
262180,22003,0.001344207
262181,22003,0.031314829
262182,22003,0.060728734
262183,22003,0.059329773
262184,22003,0.008706666
262185,24019,0.035263698
262186,24019,0.045540172
262187,24019,0.013220199
262188,24019,0.002206864
262189,24019,0.005193712
262190,24019,0.00000117
262191,24031,0.045870757
262192,24031,0.005270374
262195,24031,0.005211839
262196,24031,0.000953997
262199,22009,0.002101047
262200,22009,0.001323412
262201,22009,0.00919859
262204,24003,0.004791156
262205,24003,0.001317317
262206,24003,0.0000421
262207,24018,0.153882109
262208,24012,0.0000507
262209,24012,0.000161714
262210,24014,0.116345441
262211,24014,0.085905752
262212,24014,0.020715909
262213,24039,0.034034048
262214,24039,0.036751673
262215,24039,0.041490719
262216,24039,0.042462969
262217,24029,0.0000845
262218,24029,0.006783454
262219,24029,0.015363049
262220,24029,0.020171654
262221,24029,0.007873842
262222,24029,0.000430263
262223,30161,0.007988462
262224,30161,0.007702428
262225,30161,0.008865732
262226,30161,0.008936749
262227,30161,0.006782983
262228,30161,0.007776481
262229,30161,0.008936749
262230,30161,0.008936749
262231,30161,0.008936749
262232,30155,0.003651265
262233,30155,0.007148121
262234,30155,0.006778854
262235,30155,0.007777654
262236,30155,0.004218278
262237,30155,0.007068338
262238,30155,0.007333131
262239,30155,0.008150442
262240,30063,0.016367856
262241,30063,0.023125759
262242,30121,0.005134111
262243,30121,0.005171164
262244,30121,0.005171164
262245,30121,0.005171164
262246,30121,0.004639814
262247,30121,0.004546683
262248,30121,0.00131686
262249,30121,0.0000177
262250,30150,0.044022442
262251,30150,0.041248281
262252,30150,0.039385845
262253,30150,0.036287605
262254,30150,0.019874374
262255,30150,0.001698284
262262,30151,0.004705146
262263,30151,0.011699952
262264,30151,0.000421569
263051,18012,0.002117383
263052,18012,0.015476164
263053,18012,0.012157184
263054,18012,0.017646304
263055,18012,0.007338238
263056,18012,0.01522181
263057,18012,0.006565921
263058,18017,0.006713966
263059,18017,0.011411062
263060,18017,0.010523825
263061,18017,0.011243263
263062,18017,0.004685519
263063,18017,0.011303307
263064,18017,0.006754571
263065,18017,0.009944938
263066,18017,0.013825917
263067,18017,0.011528747
263068,18017,0.004849736
263069,18017,0.003393485
263070,18017,0.008151663
263071,18014,0.005594091
263072,18014,0.000232103
263085,18019,0.001269519
263091,18019,0.032986795
263092,18019,0.030886758
263099,14076,0.038021016
263100,14076,0.074579109
263101,14076,0.025689008
263103,14076,0.005200774
263105,14031,0.000898271
263106,14031,0.017209727
263112,32045,0.010733883
263113,32045,0.029997202
263114,32045,0.003795897
263115,32045,0.001176678
263116,32045,0.003209543
263117,32045,0.019035738
263118,32045,0.022465159
263119,32045,0.001178031
263120,32045,0.002476751
263122,32019,0.001132665
263123,32019,0.007325119
263126,32019,0.024303008
263127,32019,0.030747218
263128,32019,0.018429783
263130,32019,0.007649311
263131,32019,0.007766738
263133,32034,0.000379717
263134,32034,0.009566675
263135,32034,0.004440509
263136,14091,0.004889419
263137,14091,0.005775384
263138,14091,0.000988865
263139,14091,0.003322844
263140,14091,0.003439586
263141,14091,0.000363817
263142,14116,0.050576321
263143,14116,0.043901692
263144,14116,0.017954444
263145,14091,0.00152958
263146,14091,0.007521451
263147,14091,0.005342506
263148,14035,0.000217142
263149,14035,0.010725456
263150,14035,0.012990819
263151,14035,0.006599648
263152,14035,0.004450905
263153,14035,0.009470247
263154,14035,0.005906383
263155,14035,0.00402947
263156,14035,0.002126731
263157,14035,0.006596954
263158,14035,0.005495591
263159,14035,0.002249438
263160,14035,0.001907679
263161,14035,0.001787894
263163,14053,0.000887262
263164,14053,0.0000291
263174,14064,0.007333909
263175,14064,0.004384614
263176,14064,0.004377634
263179,11022,0.008868186
263180,11022,0.017250167
263181,11022,0.01886991
263182,11022,0.017368636
263183,11022,0.008793822
263184,11022,0.001108544
263185,11030,0.000127859
263188,11030,0.000862904
263189,11030,0.006380482
263190,11030,0.004731935
263191,11030,0.003526494
263192,11030,0.000547883
263193,11030,0.002070118
263194,11030,0.008807952
263195,11030,0.008742113
263196,11030,0.003265522
263204,11029,0.0000364
263205,11029,0.0000211
263206,24032,0.004903696
263208,24032,0.016342176
263209,24032,0.00384086
263210,24032,0.014946132
263211,24032,0.004224349
263213,24043,0.003001862
263225,11043,0.001573609
263227,11043,0.003937077
263228,11043,0.002472584
263229,24027,0.001221851
263230,24027,0.004467357
263231,24027,0.004306049
263232,24027,0.004905909
263234,24027,0.009048335
263235,24027,0.005515715
263236,24027,0.083208831
263237,24027,0.035721003
263238,24027,0.038834032
263239,24027,0.027804016
263240,22003,0.006656488
263241,22003,0.012451491
263242,22003,0.012494534
263243,22003,0.00111098
263244,24019,0.016337663
263245,24019,0.01804437
263246,24019,0.058186532
263247,24019,0.010100184
263248,24019,0.018898807
263249,24031,0.025369709
263250,24031,0.027804611
263251,24031,0.000195258
263252,24031,0.002810635
263253,24031,0.008537559
263254,24031,0.03640849
263258,22009,0.0229771
263259,22009,0.001217586
263260,22009,0.021335403
263262,24003,0.004459655
263263,24003,0.011137927
263265,24003,0.000857807
263266,24012,0.001702955
263267,24012,0.012871811
263268,24012,0.05891791
263269,24012,0.035489723
263270,24039,0.030441481
263271,24039,0.020682074
263272,24039,0.004922899
263273,24039,0.015556669
263274,24039,0.040066342
263275,24039,0.044847396
263276,24039,0.023670141
263277,24042,0.06861775
263278,24042,0.063659477
263279,24042,0.025756376
263280,30161,0.00889913
263281,30161,0.008527126
263282,30161,0.008169384
263283,30161,0.00824332
263284,30161,0.008476599
263285,30161,0.008936749
263286,30161,0.008936749
263287,30161,0.008936749
263288,30161,0.008051754
263289,30161,0.007789174
263290,30161,0.008936749
263291,30155,0.00096428
263292,30155,0.007378622
263293,30155,0.007923427
263294,30155,0.007314581
263295,30155,0.008127931
263296,30155,0.008150442
263297,30155,0.008139152
263298,30063,0.00030751
263299,30063,0.019676692
263300,30063,0.02107426
263301,30121,0.003595836
263302,30121,0.004894188
263303,30121,0.005171164
263304,30121,0.004953099
263305,30121,0.004312892
263306,30121,0.004940594
263307,30121,0.003791826
263308,30121,0.003817826
263309,30121,0.000750863
263310,30150,0.04122547
263311,30150,0.044102341
263312,30150,0.028101118
263313,30150,0.000336839
263321,30151,0.005638587
263322,30151,0.008895425
263323,30151,0.002529351
264110,18012,0.00199852
264111,18012,0.013327596
264112,18012,0.011390142
264113,18012,0.013439695
264114,18012,0.010393194
264115,18012,0.008191295
264116,18012,0.000143898
264117,18017,0.003129358
264118,18017,0.012163452
264119,18017,0.001585341
264120,18017,0.002047901
264121,18017,0.008460446
264122,18017,0.003939649
264123,18017,0.012169767
264124,18017,0.015267194
264125,18017,0.014899725
264126,18017,0.015636691
264127,18017,0.014070508
264128,18017,0.015757751
264129,18017,0.009885019
264130,18014,0.00037424
264131,18017,0.001994219
264143,18019,0.007199764
264144,18019,0.00188446
264149,18019,0.004861859
264150,18019,0.002033839
264151,18019,0.002440969
264158,14076,0.031573501
264159,14076,0.038339286
264160,14076,0.023627943
264164,14031,0.000414188
264165,14031,0.043434303
264166,14031,0.015330013
264168,32045,0.002756245
264171,32045,0.011550935
264172,32045,0.018355323
264173,32045,0.032328601
264174,32045,0.016136309
264175,32045,0.019358106
264176,32045,0.03615953
264177,32045,0.011215265
264178,32045,0.014784437
264179,32045,0.007068944
264181,32019,0.00096508
264182,32019,0.011663285
264184,32019,0.0000968
264185,32019,0.024718445
264186,32019,0.029413968
264187,32019,0.023083029
264188,32019,0.002254952
264189,32019,0.004861033
264190,32019,0.020487775
264191,32019,0.007227958
264193,32034,0.009465396
264194,32034,0.002680622
264195,14091,0.001302471
264196,14091,0.004213428
264198,14091,0.0000233
264199,14116,0.004809406
264200,14116,0.037067245
264201,14116,0.05093179
264202,14116,0.02231864
264203,14116,0.02635993
264204,14116,0.037292902
264205,14091,0.002337459
264206,14091,0.010714662
264207,14035,0.0000279
264208,14035,0.008004675
264209,1001,0.000622511
264210,1001,0.005630387
264211,1001,0.000955783
264212,14035,0.012876744
264213,14035,0.005744314
264214,14035,0.005885173
264215,14035,0.003949807
264216,14035,0.000842863
264217,14035,0.006087253
264218,14035,0.000594099
264219,14035,0.002580494
264220,14035,0.001586481
264221,14035,0.00403368
264222,14035,0.00137037
264223,14053,0.009264107
264233,14064,0.009092856
264234,14064,0.013876508
264235,11022,0.00076515
264237,11022,0.001151918
264238,11022,0.005053644
264239,11022,0.007521441
264240,11022,0.021137821
264241,11022,0.020595944
264242,11022,0.012113545
264243,11022,0.001226943
264244,11030,0.000481609
264245,11030,0.0000124
264248,11030,0.000631557
264249,11030,0.002861863
264250,11030,0.003670392
264251,11030,0.000286021
264252,11030,0.000504023
264253,11030,0.007087934
264254,11030,0.008834531
264255,11030,0.006599871
264256,11030,0.001331773
264258,11030,0.000176956
264259,11030,0.0000148
264263,24032,0.006427658
264264,24032,0.031969757
264265,24032,0.005808273
264267,24032,0.029014584
264268,24032,0.010352588
264269,24032,0.000940429
264270,24032,0.003119694
264271,24043,0.004687335
264275,11033,0.001353732
264276,11033,0.000164755
264283,11033,0.0000277
264284,11043,0.019606525
264285,11043,0.000517464
264286,24024,0.000981092
264287,24024,0.0000422
264289,24027,0.000858569
264290,24027,0.00341719
264291,24027,0.002383541
264294,24027,0.050368416
264295,24027,0.077236968
264296,24027,0.0000247
264299,24019,0.02530534
264300,24019,0.046598866
264301,24019,0.034407058
264302,24019,0.002999766
264303,24019,0.046655594
264304,24019,0.026338447
264305,24019,0.037122213
264306,24019,0.028454615
264307,24019,0.000323726
264308,24031,0.020415494
264309,24031,0.028389372
264310,24031,0.023082895
264311,24031,0.021922545
264312,24031,0.017183335
264313,24031,0.009664554
264314,24031,0.002646816
264315,22009,0.006067183
264317,22009,0.000208869
264318,22009,0.013801363
264319,22009,0.023672251
264320,22009,0.001588042
264321,24003,0.013675539
264322,24003,0.002425871
264324,24003,0.000235628
264325,24012,0.0533284
264326,24012,0.058323509
264327,24012,0.052085841
264328,24012,0.008257951
264329,24026,0.050730325
264330,24026,0.000335343
264331,24039,0.013938373
264332,24039,0.038496891
264333,24039,0.039040601
264334,24039,0.029344351
264335,24039,0.007519121
264336,24042,0.059426135
264337,24042,0.052793794
264338,24042,0.00224206
264339,30161,0.007942707
264340,30161,0.008278801
264341,30161,0.008464804
264342,30161,0.008402666
264343,30161,0.008148725
264344,30161,0.008936749
264345,30161,0.008936749
264346,30161,0.008936749
264347,30161,0.008936749
264348,30161,0.008936749
264349,30161,0.006969277
264350,30161,0.007423172
264351,30155,0.00159814
264352,30155,0.004947063
264353,30155,0.003009673
264354,30155,0.007943237
264355,30155,0.007965849
264356,30155,0.008150442
264357,30063,0.000163903
264358,30063,0.016693567
264359,30063,0.024580784
264360,30063,0.000157867
264361,30121,0.005170673
264362,30121,0.005171164
264363,30121,0.005171164
264364,30121,0.005171164
264365,30121,0.005157584
264366,30121,0.003205301
264367,30121,0.005170407
264368,30121,0.003909606
264369,30121,6.82E-08
264370,30150,0.037289934
264371,30150,0.02740669
264375,30151,0.000897383
264376,30151,0.000349319
264379,30152,0.002506587
264380,30151,0.00056463
264381,30151,0.004657068
264382,30151,0.000927022
265163,18012,0.000264102
265166,18012,0.001887724
265167,18012,0.010566281
265168,18012,0.010198884
265169,18012,0.000800493
265170,18012,0.015790575
265171,18012,0.01674806
265172,18012,0.018756818
265173,18012,0.014651169
265174,18012,0.006087457
265175,18017,0.004666949
265176,18017,0.009265728
265177,18017,0.009021794
265178,18017,0.00000372
265182,18017,0.005574405
265183,18017,0.015180362
265184,18017,0.007553559
265185,18017,0.004049891
265186,18017,0.010616564
265187,18017,0.010926467
265188,18017,0.00308421
265189,18017,0.000315233
265190,18017,0.0000943
265200,18019,0.003002866
265201,18019,0.005102493
265202,18019,0.002035183
265203,18019,0.00058449
265207,18019,0.015578602
265208,18019,0.024457568
265209,18019,0.022877295
265215,14076,0.001476738
265216,14076,0.039459345
265217,14076,0.000199706
265219,14076,0.018164348
265220,14076,0.001642024
265223,14031,0.002035926
265224,14031,0.040236825
265225,14031,0.005869526
265227,14031,0.00799025
265228,32003,0.002826495
265230,32045,0.003093909
265231,32045,0.0246034
265232,32045,0.038695905
265233,32045,0.020695734
265234,32045,0.03119813
265235,32045,0.043135889
265236,32045,0.034610525
265237,32045,0.02799194
265241,32019,0.000744947
265242,32019,0.007483824
265243,32019,0.000128741
265244,32019,0.021680737
265245,32019,0.017409211
265246,32019,0.027299029
265247,32019,0.015237413
265248,32019,0.020079275
265249,32019,0.017615159
265250,32019,0.009522069
265252,32019,0.002259696
265258,14116,0.000137088
265259,14116,0.032119754
265260,14116,0.050817376
265261,14116,0.038371504
265262,14116,0.04931387
265263,14116,0.027553859
265264,14116,0.027397324
265265,14091,0.000601327
265266,1001,0.000521736
265267,1001,0.003929089
265268,1001,0.005545329
265269,1001,0.013300727
265270,1001,0.005889068
265271,1001,0.000492967
265272,14035,0.000536133
265273,14035,0.000391966
265274,14035,0.00399876
265275,14035,0.002695274
265276,14035,0.006905944
265277,14035,0.007993124
265278,14035,0.00387332
265279,14035,0.008008016
265280,14035,0.012520982
265281,14035,0.00222187
265282,14053,0.00866059
265283,14053,0.000202551
265292,14064,0.006088774
265293,14064,0.024608271
265294,11022,0.002896242
265295,11022,0.011450603
265296,11022,0.00304395
265297,11022,0.002070264
265298,11022,0.011107934
265299,11022,0.018025571
265300,11022,0.021072822
265301,11022,0.017081425
265302,11022,0.002032971
265303,11030,0.002772334
265304,11030,0.003552665
265305,11030,0.001241817
265306,11030,0.000144242
265308,11030,0.000131155
265309,11030,0.000520211
265310,11030,0.000669409
265312,11030,0.005989743
265313,11030,0.008334167
265314,11030,0.008834531
265315,11030,0.008274364
265316,11030,0.002378481
265317,11030,0.007640372
265318,11030,0.002219977
265322,24032,0.006815231
265323,24032,0.051258949
265324,24032,0.017225661
265325,24032,0.036464786
265326,24032,0.024797687
265327,24032,0.065722571
265328,24032,0.000000614
265329,24043,0.149966929
265330,24043,0.075576449
265334,11033,0.002361152
265335,11033,0.000651548
265345,24024,0.000497843
265346,24024,0.00136936
265350,24024,0.000000268
265351,24024,0.000606829
265352,24027,0.002844024
265353,24027,0.059409669
265354,24027,0.099857723
265355,24027,0.038504946
265356,24019,0.013818946
265357,24019,0.01327193
265358,24019,0.018368406
265359,24019,0.026851189
265360,24019,0.001001814
265362,24019,0.019657588
265363,24019,0.038974927
265364,24019,0.022796273
265365,24019,0.009708671
265367,24031,0.007248751
265368,24031,0.001138909
265369,24031,0.006991497
265370,24031,0.046610136
265371,24031,0.021518454
265372,24031,0.024776806
265373,24031,0.034571418
265374,24031,0.000196068
265375,22009,0.000120937
265376,22009,0.01013438
265377,22009,0.002326884
265378,22009,0.002233122
265379,24003,0.016384092
265380,24003,0.000294818
265382,24003,0.000829761
265383,24003,0.010985598
265384,24003,0.000114662
265385,24012,0.065816872
265386,24012,0.014577884
265387,24026,0.122124306
265388,24026,0.129102894
265389,24026,0.017805764
265390,24039,0.01913825
265391,24026,0.001549295
265392,24026,0.006656023
265393,24039,0.007645578
265394,24042,0.068054348
265395,24042,0.050564725
265396,24042,0.053392677
265397,30161,0.008521917
265398,30161,0.0085115
265399,30161,0.006514735
265400,30161,0.008936749
265401,30161,0.008534644
265402,30161,0.008348032
265403,30161,0.007385396
265404,30161,0.007307753
265405,30161,0.008936749
265406,30161,0.008936749
265407,30161,0.00893432
265408,30161,0.008517632
265409,30161,0.008535081
265410,30161,0.007694496
265411,30161,0.008152245
265412,30161,0.008874365
265413,30155,0.000790048
265414,30155,0.005545246
265415,30155,0.008150442
265416,30155,0.008150442
265417,30155,0.008150442
265418,30063,0.015016472
265419,30063,0.001305438
265420,30121,0.005171164
265421,30121,0.005171164
265422,30121,0.005171164
265423,30121,0.005171164
265424,30121,0.005171164
265425,30121,0.005171164
265426,30121,0.004548264
265427,30121,0.003054604
265428,30150,0.041910441
265429,30150,0.031239049
265430,30150,0.011338374
265434,30121,0.0000132
265435,30121,0.00000143
265436,30121,0.0000106
265437,30152,0.00665883
265438,30152,0.011368019
265439,30152,0.005912447
265440,30152,0.00854407
265441,30152,0.000274999
266221,18012,0.0000275
266222,18012,0.00608648
266223,18012,0.015495963
266224,18012,0.010529925
266225,18012,0.014280238
266226,18012,0.018561117
266227,18012,0.014126099
266228,18012,0.005746686
266229,18012,0.012800769
266230,18012,0.013981575
266231,18012,0.018236502
266232,18012,0.01652986
266233,18012,0.010338956
266234,18017,0.005507652
266235,18017,0.007949568
266236,18017,0.00699836
266237,18017,0.001309064
266240,18017,0.0000792
266241,18017,0.003923072
266242,18017,0.011004323
266243,18017,0.000912257
266245,18017,0.0000364
266246,18017,0.001405639
266247,18017,0.0000561
266259,18019,0.046700608
266260,18019,0.035959141
266261,18019,0.005357253
266264,18019,0.012946364
266265,18019,0.009623691
266266,18019,0.025572174
266267,18019,0.00322764
266268,18019,0.053505732
266274,14076,0.00103772
266275,14076,0.040048337
266276,14076,0.092220277
266277,14076,0.054880997
266279,14076,0.000107138
266282,14031,0.01458473
266283,14031,0.029856636
266284,14031,0.001820722
266286,14031,0.002515924
266287,14031,0.004311094
266288,32003,0.003959487
266289,32045,0.01105266
266290,32045,0.023454053
266291,32045,0.038914659
266292,32045,0.034711686
266293,32045,0.041250156
266294,32045,0.032101917
266295,32045,0.032951431
266296,32045,0.025451667
266297,32048,0.003255423
266299,32048,0.0000303
266300,32048,0.008664683
266301,32019,0.00013277
266302,32019,0.0000877
266303,32019,0.013661762
266304,32019,0.014853653
266305,32019,0.030747218
266306,32019,0.030747218
266307,32019,0.025375524
266308,32019,0.018748268
266309,32019,0.019756694
266310,32019,0.01255795
266311,32018,0.000661474
266312,32018,0.010301743
266318,14116,0.039819026
266319,14116,0.028599219
266320,14116,0.050322967
266321,14116,0.028290051
266322,14116,0.000391619
266323,1001,0.0000589
266324,1001,0.003228537
266325,1001,0.009164114
266326,1001,0.012905383
266327,1001,0.010560695
266328,1001,0.007860689
266329,1001,0.01355101
266330,1001,0.001228789
266331,1001,0.006521436
266332,14035,0.001251795
266333,14035,0.009332005
266334,14035,0.010861698
266335,14035,0.01133586
266336,14035,0.012902186
266337,14035,0.009217381
266338,14035,0.008177779
266339,14035,0.009035652
266340,14035,0.003962104
266341,14053,0.006481557
266342,14053,0.003075971
266352,14064,0.006152213
266353,11022,0.0000235
266354,11022,0.016630856
266355,11022,0.014934299
266356,11022,0.015625603
266357,11022,0.009000699
266358,11022,0.011139718
266359,11022,0.003733504
266360,11022,0.004418852
266361,11022,0.000614387
266362,11022,0.002423553
266363,11030,0.007577276
266364,11030,0.006653184
266365,11030,0.005298513
266366,11030,0.0000188
266371,11030,0.002770247
266372,11030,0.005841814
266373,11030,0.008373415
266374,11030,0.008834531
266375,11030,0.008737564
266376,11030,0.006541373
266377,11030,0.003913259
266378,11030,0.001566946
266379,24032,0.00000448
266381,24032,0.001014883
266382,24032,0.044495849
266383,24032,0.065074308
266384,24032,0.017661383
266385,24032,0.015094278
266386,24032,0.029603535
266387,24032,0.003744255
266388,24043,0.056864881
266389,24043,0.011550129
266404,24024,0.001596508
266408,24024,0.000916849
266409,24024,0.000557777
266410,24024,0.000823785
266412,24024,0.000810052
266413,24024,0.0000747
266414,24024,0.000722391
266415,24019,0.00672844
266416,24019,0.012443967
266422,24019,0.005206726
266423,24019,0.001096462
266424,24019,0.013514919
266425,24019,0.000961845
266426,24031,0.009968185
266428,24031,0.001471463
266429,24031,0.005697408
266430,24031,0.00606225
266431,24031,0.028730673
266432,24031,0.040793779
266434,22009,0.0000325
266435,22009,0.008226534
266436,24003,0.003847651
266437,24003,0.02809555
266438,24003,0.019425774
266439,24003,0.001940456
266440,24003,0.003264572
266441,24003,0.020153595
266442,24003,0.0133171
266443,24012,0.083565248
266444,24012,0.07233901
266445,24012,0.004095437
266446,24026,0.066800118
266447,24026,0.092645521
266448,24026,0.049091315
266449,24026,0.069460727
266450,24026,0.109921551
266451,24026,0.109593836
266452,24026,0.0000605
266453,24042,0.065608019
266454,24042,0.068471471
266455,24042,0.015529398
266456,30161,0.00860212
266457,30161,0.007327709
266458,30161,0.008015849
266459,30161,0.00783973
266460,30161,0.008936749
266461,30161,0.007009305
266462,30161,0.00775881
266463,30161,0.006828545
266464,30161,0.008936749
266465,30161,0.008936749
266466,30161,0.008779114
266467,30161,0.007208761
266468,30161,0.006050981
266469,30161,0.005906016
266470,30161,0.005750785
266471,30161,0.007442737
266472,30161,0.00553986
266473,30155,0.001489076
266474,30155,0.006838409
266475,30063,0.00000102
266476,30063,0.003329709
266477,30063,0.010053334
266478,30121,0.004676411
266479,30121,0.004796188
266480,30121,0.005171164
266481,30121,0.005171164
266482,30121,0.004891708
266483,30121,0.004599153
266484,30121,0.005162157
266485,30121,0.005171164
266486,30121,0.004998683
266487,30121,0.003091956
266488,30121,0.003085271
266489,30150,0.000404131
266494,30152,0.0000739
266495,30121,0.0000029
266496,30152,0.011271171
266497,30152,0.011594544
266498,30152,0.002374556
266499,30152,0.00000151
267279,18015,0.000720074
267280,18015,0.004732239
267281,18012,0.004984034
267282,18012,0.011960083
267283,18012,0.015962578
267284,18012,0.016917502
267285,18012,0.019208314
267286,18012,0.01896308
267287,18012,0.019206044
267288,18012,0.017254433
267289,18012,0.018753597
267290,18012,0.018660853
267291,18012,0.011838194
267292,18012,0.00090725
267293,18012,0.0000349
267294,18017,0.00045657
267295,18017,0.002221838
267296,18017,0.00324976
267297,18017,0.00612129
267298,18017,0.00363905
267299,18017,0.011760991
267300,18017,0.014887499
267301,18017,0.007840758
267318,18019,0.027669209
267319,18019,0.045726585
267320,18019,0.003514102
267323,18019,0.00559335
267324,18019,0.000177387
267326,18019,0.013291945
267327,18019,0.063948075
267334,14076,0.018669747
267335,14076,0.097309753
267336,14076,0.068426156
267337,14076,0.002500507
267343,14031,0.025054859
267344,14031,0.01210886
267347,32003,0.011127502
267348,32003,0.008889622
267349,32045,0.005105865
267350,32045,0.041803887
267351,32045,0.033810824
267352,32045,0.006472704
267353,32045,0.028895312
267354,32045,0.015498944
267355,32048,0.035539044
267356,32048,0.002419327
267358,32048,0.001396568
267359,32048,0.015158326
267360,32048,0.002040405
267361,32019,0.003515929
267362,32019,0.014837154
267363,32019,0.024755004
267364,32018,0.000482845
267365,32018,0.000951775
267366,32018,0.011693003
267367,32018,0.003225894
267368,32019,0.027801481
267369,32018,0.010257727
267370,32018,0.021000172
267371,32018,0.028523725
267372,32018,0.002084829
267377,14116,0.019437672
267378,14116,0.021535114
267379,14116,0.024283035
267380,14116,0.006272135
267381,1001,0.000311874
267382,1001,0.002215789
267383,1001,0.007093833
267384,1001,0.006786881
267385,1001,0.008132865
267386,1001,0.011244066
267387,1001,0.010638138
267388,1001,0.011292697
267389,1001,0.010283883
267390,1001,0.000146716
267391,14035,0.00000246
267392,14035,0.000448319
267393,1001,0.004387355
267394,1001,0.0000202
267395,14035,0.012990819
267396,14035,0.012990819
267397,14035,0.010291188
267398,14035,0.012221465
267399,14035,0.004441204
267400,14053,0.010778279
267401,14053,0.007664153
267402,14053,0.000867175
267404,14053,0.000605136
267405,14053,0.00000866
267410,14064,0.005753252
267411,14064,0.001404051
267412,14064,0.020891613
267413,11022,0.011068096
267414,11022,0.015532639
267415,11022,0.012954374
267416,11022,0.010319468
267417,11022,0.011081362
267418,11030,0.006425013
267419,11030,0.002402992
267420,11030,0.003228692
267421,11030,0.00119792
267422,11030,0.006769348
267423,11030,0.004220866
267424,11030,0.007763473
267425,11030,0.000647315
267431,11030,0.003428243
267432,11030,0.008464249
267433,11030,0.008220539
267434,11030,0.008656814
267435,11030,0.007896176
267436,11030,0.000288013
267437,24050,0.00413801
267438,24032,0.00000405
267440,24032,0.000469134
267441,24032,0.004516186
267442,24032,0.007341628
267443,24032,0.020707806
267444,24032,0.026861189
267445,24032,0.003814887
267446,24043,0.165653683
267447,24043,0.090526655
267462,24024,0.001408957
267463,24024,0.000698698
267467,24024,0.000471197
267468,24024,0.002569819
267469,24024,0.00303658
267471,24024,0.00945132
267472,24024,0.008609734
267473,24024,0.003758801
267474,24024,0.0000942
267475,24019,0.000274868
267476,24023,0.0000853
267479,24019,0.003315831
267480,24019,0.023399451
267481,24019,0.003517176
267482,24019,0.004288229
267483,24019,0.000107687
267484,24019,0.00196769
267485,24031,0.020508979
267486,24031,0.001526489
267487,24031,0.030388844
267488,24031,0.023453513
267489,24031,0.006807756
267490,24031,0.028860338
267491,24031,0.019554641
267492,24036,0.000259304
267493,24036,0.011280944
267494,22009,0.0000902
267495,24003,0.018580694
267496,24003,0.027745799
267497,24003,0.011115755
267498,24003,0.002205815
267499,24003,0.013574006
267500,24003,0.029679226
267501,24003,0.003327121
267502,24012,0.083565248
267503,24012,0.050210685
267504,24041,0.021438858
267505,24041,0.021636597
267506,24041,0.021451687
267507,24026,0.010423102
267508,24026,0.023131433
267509,24026,0.026024255
267510,24026,0.020723906
267511,24041,0.026529251
267512,24041,0.012287744
267513,24034,0.002994726
267514,24034,0.006517744
267515,24034,0.006248436
267516,24034,0.001817731
267517,30161,0.003668441
267518,30161,0.000155769
267519,30161,0.004789832
267520,30161,0.008063651
267521,30161,0.004723931
267522,30161,0.003354844
267523,30161,0.00578159
267524,30161,0.007646073
267525,30161,0.007144484
267526,30161,0.005027264
267527,30161,0.007385291
267528,30161,0.005847955
267529,30161,0.004014418
267530,30161,0.00751284
267531,30121,0.0000663
267532,30121,0.000759172
267533,30121,0.000211877
267534,30063,0.003529485
267535,30063,0.01985118
267536,30063,0.009275162
267537,30121,0.005171164
267538,30121,0.005171164
267539,30121,0.005171164
267540,30121,0.005171164
267541,30121,0.004990703
267542,30121,0.003734822
267543,30121,0.004501451
267544,30121,0.00412774
267545,30121,0.004103454
267546,30121,0.005123567
267547,30121,0.001900343
267553,30121,0.00000692
267554,30152,0.010334458
267555,30152,0.002417763
267556,30152,0.000377214
268338,18015,0.003598853
268339,18015,0.006008783
268340,18015,0.010097717
268341,18015,0.008796033
268342,18012,0.006394466
268343,18012,0.015905536
268344,18012,0.011249134
268345,18012,0.018497204
268346,18012,0.010720572
268347,18012,0.007653449
268348,18012,0.0078636
268349,18012,0.008427116
268350,18012,0.001968186
268351,18015,0.002831981
268352,18017,0.007180066
268353,18017,0.005066933
268354,18015,0.0000124
268355,18015,0.000000623
268356,18017,0.001199355
268357,18017,0.000357909
268358,18017,0.011068631
268359,18017,0.012413581
268360,18017,0.012384978
268361,18017,0.000896256
268378,18019,0.014007335
268385,18019,0.008793397
268386,18019,0.049855564
268387,18019,0.000816823
268393,14076,0.001736381
268394,14076,0.068644103
268395,14076,0.032298237
268396,14031,0.009136345
268397,14031,0.007912868
268401,14031,0.01953442
268402,14031,0.010189455
268403,14031,0.028602824
268406,32003,0.039755332
268407,32003,0.048963715
268408,32003,0.021830512
268409,32045,0.015743688
268410,32045,0.000459645
268411,32048,0.002737605
268412,32048,0.029455444
268413,32048,0.02988001
268414,32048,0.021888944
268415,32048,0.000548893
268418,32048,0.00000353
268420,32019,0.004524852
268421,32019,0.017682408
268422,32019,0.005794131
268423,32018,0.021660898
268424,32018,0.043304927
268425,32018,0.044939972
268426,32018,0.050020275
268427,32018,0.009646236
268428,32018,0.052742106
268429,32018,0.019917705
268430,32018,0.02588848
268431,32018,0.001252102
268436,14116,0.009008257
268437,14116,0.034953769
268438,1001,0.00017573
268439,1001,0.009189643
268440,1001,0.010352444
268441,1001,0.006606871
268442,1001,0.007330571
268443,1001,0.01039348
268444,1001,0.014572156
268445,1001,0.010993049
268446,1001,0.006965185
268447,1001,0.008466464
268448,1001,0.008823882
268449,1001,0.000467594
268451,1001,0.00591085
268452,1001,0.006891012
268453,1001,0.007018074
268454,14035,0.012990819
