GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
237896,30160,157,68334,0.00229754
237897,30160,77,68334,0.00112682
237899,30160,264,68334,0.00386338
237900,30160,145,68334,0.00212193
237901,30160,130,68334,0.00190242
237902,30189,109,34944,0.00311928
237903,30189,403,34944,0.01153274
237904,30189,9,34944,0.00025756
237905,30189,6,34944,0.0001717
237906,30189,6,34944,0.0001717
237907,30189,954,34944,0.02730082
237908,30189,3,34944,0.000085852
237910,30189,86,34944,0.00246108
238688,18020,2,20563,0.000097262
238689,18020,187,20563,0.009094
238690,18004,3,24754,0.00012119
238697,18020,178,20563,0.00865632
238699,18020,25,20563,0.00121578
238700,18020,5,20563,0.00024316
238704,18004,6,24754,0.00024239
238711,14080,235,5083,0.04623254
238713,18002,560,8475,0.0660767
238719,18003,142,8031,0.01768148
238724,18003,4,8031,0.00049807
238725,18006,16,3970,0.00403023
238726,18006,10,3970,0.00251889
238730,14055,1,5107,0.00019581
238734,14055,238,5107,0.0466027
238735,14055,6,5107,0.00117486
238736,14055,1,5107,0.00019581
238740,14094,50,8992,0.0055605
238741,14094,798,8992,0.08874555
238743,14094,9,8992,0.00100089
238744,14094,59,8992,0.00656139
238745,14094,27,8992,0.00300267
238746,14094,20,8992,0.0022242
238747,14094,4,8992,0.00044484
238748,14094,272,8992,0.03024911
238749,14094,2,8992,0.00022242
238753,14120,2,21005,0.000095215
238756,14120,86,21005,0.00409426
238757,14120,57,21005,0.00271364
238759,14045,3,12807,0.00023425
238762,14045,8,12807,0.00062466
238763,14045,30,12807,0.00234247
238764,14045,16,12807,0.00124932
238765,14045,10,12807,0.00078082
238766,14045,232,12807,0.01811509
238767,14029,8,13113,0.00061008
238768,14029,280,13113,0.02135286
238769,14029,1,13113,0.00007626
238770,14029,6,13113,0.00045756
238771,14029,4,13113,0.00030504
238772,14029,9,13113,0.00068634
238773,14029,202,13113,0.01540456
238775,14093,3,19154,0.00015663
238777,14093,33,19154,0.00172288
238779,14093,14,19154,0.00073092
238780,14093,10,19154,0.00052208
238781,14093,81,19154,0.00422888
238782,14093,22,19154,0.00114859
238783,14111,39,2213,0.01762314
238784,14111,43,2213,0.01943064
238785,14093,18,19154,0.00093975
238787,14078,2,7184,0.0002784
238788,14078,125,7184,0.01739978
238789,14078,8,7184,0.00111359
238790,14078,32,7184,0.00445434
238791,14078,1,7184,0.0001392
238792,14078,3,7184,0.0004176
238793,14078,8,7184,0.00111359
238794,14078,40,7184,0.00556793
238795,14078,8,7184,0.00111359
238796,14078,32,7184,0.00445434
238797,14078,1,7184,0.0001392
238798,14074,2,2505,0.0007984
238799,14074,9,2505,0.00359281
238800,14074,47,2505,0.01876248
238801,14074,24,2505,0.00958084
238802,14072,20,1335,0.01498127
238803,14072,5,1335,0.00374532
238804,14072,19,1335,0.01423221
238805,14072,6,1335,0.00449438
238807,14072,1,1335,0.00074906
238809,11025,756,25283,0.02990152
238810,11031,1,42431,0.000023568
238811,11031,6,42431,0.00014141
238812,11031,1512,42431,0.03563432
238813,11031,134,42431,0.00315807
238815,11031,671,42431,0.01581391
238816,11031,13,42431,0.00030638
238817,11020,41,98910,0.00041452
238818,11020,896,98910,0.00905874
238819,11020,11,98910,0.00011121
238820,11037,8,72139,0.0001109
238821,11037,5,72139,0.000069311
238822,11037,13,72139,0.00018021
238823,11037,13,72139,0.00018021
238824,11037,13,72139,0.00018021
238825,11037,2,72139,0.000027724
238826,11037,1,72139,0.000013862
238827,11037,87,72139,0.00120601
238828,11037,991,72139,0.01373737
238829,11015,1114,44691,0.02492672
238830,11015,601,44691,0.0134479
238831,11015,61,44691,0.00136493
238838,11014,94,88933,0.00105698
238839,11014,379,88933,0.00426164
238841,11014,241,88933,0.00270991
238842,11014,62,88933,0.00069715
238843,11003,87,85092,0.00102242
238844,11003,92,85092,0.00108118
238845,11003,10,85092,0.00011752
238846,11003,140,85092,0.00164528
238847,11003,9,85092,0.00010577
238848,11003,6,85092,0.000070512
238849,11003,8,85092,0.000094016
238850,11003,16,85092,0.00018803
238851,11003,36,85092,0.00042307
238852,11003,428,85092,0.00502985
238853,11003,263,85092,0.00309077
238854,11003,3,85092,0.000035256
238855,11003,196,85092,0.00230339
238858,11032,311,45682,0.00680793
238859,11032,138,45682,0.00302088
238860,11032,910,45682,0.01992032
238861,11032,450,45682,0.00985071
238865,22011,8,53640,0.00014914
238869,11040,25,16117,0.00155116
238870,11040,8,16117,0.00049637
238871,11040,13,16117,0.0008066
238874,22018,7,19858,0.0003525
238875,22018,21,19858,0.00105751
238876,22018,45,19858,0.00226609
238877,22018,11,19858,0.00055393
238878,22018,281,19858,0.01415047
238883,22013,18,17207,0.00104609
238885,22004,192,47952,0.004004
238886,22015,57,6880,0.00828488
238888,22015,4,6880,0.0005814
238889,22015,166,6880,0.02412791
238890,22015,5,6880,0.00072674
238891,22015,110,6880,0.01598837
238892,22015,184,6880,0.02674419
238893,22004,82,47952,0.00171004
238894,22004,472,47952,0.00984318
238895,13047,9,4514,0.0019938
238896,13047,95,4514,0.02104564
238897,13047,216,4514,0.04785113
238898,13047,120,4514,0.02658396
238899,13047,153,4514,0.03389455
238901,13031,21,8389,0.00250328
238902,13031,2,8389,0.00023841
238903,13031,71,8389,0.00846346
238905,13031,4,8389,0.00047682
238906,13031,14,8389,0.00166885
238907,13071,5,9412,0.00053124
238908,13071,248,9412,0.02634934
238909,13071,11,9412,0.00116872
238910,13071,8,9412,0.00084998
238911,13071,123,9412,0.01306842
238912,13071,12,9412,0.00127497
238913,13071,9,9412,0.00095623
238914,13071,80,9412,0.00849979
238915,13042,242,6944,0.03485023
238917,13034,279,9140,0.03052516
238918,13034,7,9140,0.00076586
238919,13073,439,31183,0.01407818
238922,13014,376,10065,0.03735718
238923,13014,3,10065,0.00029806
238924,13014,2,10065,0.00019871
238925,13014,11,10065,0.0010929
238926,13014,8,10065,0.00079483
238927,13014,827,10065,0.08216592
238928,13014,561,10065,0.05573771
238929,13080,103,18031,0.00571238
238930,13080,128,18031,0.00709889
238931,13080,662,18031,0.03671455
238932,13080,744,18031,0.04126227
238933,13078,153,17535,0.00872541
238934,13078,665,17535,0.03792415
238935,13078,950,17535,0.05417736
238936,30058,1049,50463,0.02078751
238937,30058,493,50463,0.00976953
238938,30058,640,50463,0.01268256
238939,30058,176,50463,0.0034877
238940,30058,53,50463,0.00105027
238941,30058,231,50463,0.00457761
238942,30058,716,50463,0.01418861
238943,30058,94,50463,0.00186275
238944,30058,12,50463,0.0002378
238945,30058,204,50463,0.00404257
238946,30058,26,50463,0.00051523
238947,30058,390,50463,0.00772844
238948,30160,4,68334,0.000058536
238949,30160,8,68334,0.00011707
238952,30160,18,68334,0.00026341
238953,30160,3,68334,0.000043902
238954,30160,443,68334,0.00648286
238955,30160,4,68334,0.000058536
238956,30160,1241,68334,0.0181608
238957,30160,685,68334,0.01002429
238958,30160,161,68334,0.00235608
238960,30160,130,68334,0.00190242
238961,30189,2,34944,0.000057234
238962,30189,2,34944,0.000057234
238963,30189,5,34944,0.00014309
238964,30189,2,34944,0.000057234
238965,30189,1,34944,0.000028617
238966,30189,4,34944,0.00011447
238967,30189,64,34944,0.0018315
238968,30189,13,34944,0.00037202
239748,18020,2,20563,0.000097262
239749,18020,56,20563,0.00272334
239750,18004,397,24754,0.01603781
239755,18004,4,24754,0.00016159
239769,14080,1,5083,0.00019673
239770,14080,33,5083,0.00649223
239779,18003,4,8031,0.00049807
239781,18006,2,3970,0.00050378
239782,18006,3,3970,0.00075567
239784,18006,34,3970,0.00856423
239785,18006,9,3970,0.002267
239788,14040,8,6522,0.00122662
239791,14040,922,6522,0.14136768
239792,14040,9,6522,0.00137995
239793,14040,1,6522,0.00015333
239794,14055,1,5107,0.00019581
239795,14055,524,5107,0.10260427
239799,14094,55,8992,0.00611655
239801,14094,27,8992,0.00300267
239802,14094,3,8992,0.00033363
239804,14094,22,8992,0.00244662
239812,14120,10,21005,0.00047608
239815,14071,2,2317,0.00086319
239816,14071,6,2317,0.00258956
239817,14071,4,2317,0.00172637
239818,14045,4,12807,0.00031233
239819,14045,4,12807,0.00031233
239820,14045,27,12807,0.00210822
239822,14045,11,12807,0.00085891
239823,14045,154,12807,0.01202467
239824,14045,6,12807,0.00046849
239825,14045,4,12807,0.00031233
