GRIDCODE,CVENTMUN,Fb
217675,11004,0.004227442
217676,11004,0.018935512
217677,11004,0.018120087
217678,11004,0.027035262
217679,22006,0.076817276
217680,22006,0.000356951
217681,22008,0.002322867
217682,22008,0.024366843
217683,22008,0.036666163
217684,22008,0.032049414
217685,22008,0.015527572
217686,22012,0.044900269
217687,22012,0.046884295
217688,22012,0.065606439
217689,22012,0.016139857
217692,22016,0.01098342
217693,22016,0.003619452
217697,22016,0.007301526
217698,22016,0.006930791
217699,22016,0.037240709
217700,13029,0.008338477
217701,13029,0.00508752
217702,13029,0.025092112
217703,13029,0.025883233
217704,13029,0.025344579
217705,13029,0.015800608
217706,13029,0.006424233
217707,13029,0.014930948
217708,13029,0.016126522
217709,13029,0.012511147
217710,13029,0.024376655
217711,13006,0.00932689
217712,13006,0.03973099
217713,13006,0.040031334
217714,13006,0.037747329
217715,13006,0.003865373
217718,13006,0.000518921
217719,13006,0.012221824
217720,13019,0.071186159
217721,13019,0.023135674
217722,13019,0.012965377
217723,13019,0.015527161
217724,13019,0.003907522
217725,13030,0.002561275
217727,13055,0.021382914
217728,13055,0.022789966
217730,13055,0.006740145
217731,13055,0.021972163
217732,13003,0.001337676
217733,13003,0.051024105
217734,13003,0.056466073
217735,13003,0.056128146
217736,13003,0.00569353
217737,13012,0.033616442
217738,13012,0.005816725
217739,13012,0.018731542
217740,13012,0.024965697
217741,13012,0.0163296
217742,13012,0.028328501
217743,13012,0.017561451
217744,13012,0.036665691
217745,13012,0.007680164
217746,30072,0.020535477
217747,30072,0.020187735
217748,30072,0.012646165
217749,13004,0.014715943
217750,13004,0.142796294
217751,13004,0.082188275
217752,13004,0.094415492
217753,13004,0.052966198
217754,13053,0.019583251
217755,13053,0.017211716
217756,13053,0.009725876
217757,13053,0.005511852
217758,13027,0.001553825
217759,13027,0.001018032
217760,13027,0.000468872
217761,13027,0.001432622
217762,21178,0.003445893
217763,21178,0.035629879
217764,21178,0.06669694
217765,21178,0.02144221
217766,21178,0.024047708
217767,21197,0.030140099
217768,21197,0.03774417
217769,21197,0.012710394
217770,21197,0.017362913
217771,21197,0.007117076
217772,21197,0.00492769
217773,21213,0.021628387
217774,30051,0.031755165
217775,30051,0.045312909
217776,30040,0.002198
217777,30040,0.010479786
217778,30040,0.024828721
217779,30040,0.029943952
217780,30040,0.010055747
217781,30040,0.002573749
217782,30040,0.004419138
217783,30124,0.005571556
217784,30124,0.000491016
217787,30124,0.001132604
217788,30124,0.000485334
217790,30124,0.004980598
217791,30124,0.015217753
217792,30124,0.005683883
217795,30158,0.006603503
217796,30158,0.015663467
217797,30158,0.016638371
217798,30158,0.021991548
217799,30158,0.019332244
217800,30158,0.025003348
217801,30158,0.026794979
217802,30158,0.011557009
217803,30158,0.001218349
218556,14020,0.000972528
218557,14020,0.004622542
218558,14020,0.006058607
218559,14020,0.006058607
218560,14020,0.006058607
218561,14020,0.006058607
218562,14020,0.006058607
218563,14020,0.006058607
218564,14020,0.006058607
218565,14020,0.006058607
218566,14020,0.006058607
218567,14020,0.006058607
218568,14020,0.006058607
218569,14020,0.006058607
218570,14020,0.006058607
218571,14020,0.006058607
218572,14020,0.005849437
218573,14020,0.000551015
218574,14084,0.00478797
218575,14084,0.00478797
218576,14084,0.00478797
218577,14084,0.00478797
218578,14084,0.00478797
218579,14084,0.00478797
218580,14084,0.00478797
218581,14058,3.13E-05
218582,14084,0.00478797
218583,14084,0.00478797
218584,14084,0.004144311
218585,14084,0.003609836
218586,14084,0.003113959
218587,14058,0.0032262
218588,14058,0.004863078
218589,14058,0.00333582
218590,14058,0.003843825
218591,14058,0.00345144
218592,14058,0.002500439
218593,14012,0.000113761
218594,14012,0.013683861
218595,14012,0.016435139
218596,14012,0.016435139
218597,14012,0.014408311
218598,14012,0.011857713
218599,14012,0.006879772
218600,14012,0.000294259
218601,14062,0.011797713
218602,14062,0.015679754
218603,14062,0.016285023
218604,14062,0.016285023
218605,14062,0.016285023
218606,14011,0.001944427
218607,14011,2.37E-05
218608,14011,0.001608109
218609,14088,0.016902364
218610,14006,0.011152289
218611,14006,0.02043283
218612,14006,0.009221313
218613,14006,0.006249095
218614,14006,0.005212926
218615,14006,0.004700628
218616,14077,0.005101918
218622,14024,0.000715128
218623,14024,0.002494264
218624,14114,0.042472266
218625,14114,0.035287728
218626,14002,0.043670571
218627,14002,0.117126472
218628,14002,0.037581909
218629,14002,0.052677746
218630,14002,0.073759969
218631,14097,0.006815809
218632,14097,0.000710343
218633,14097,0.001312471
218634,14097,0.018096159
218637,14097,0.007007729
218638,14097,0.014799504
218639,14097,0.005061102
218640,14044,0.000149164
218641,14044,0.014638092
218643,14051,0.006825068
218644,14051,0.012070055
218645,14051,0.021938224
218646,14051,0.121180113
218647,14051,0.022764372
218648,14123,0.035564209
218649,14123,0.036614095
218650,14123,0.036336894
218651,14123,0.001970776
218654,14123,0.000119759
218655,14123,0.016533075
218656,14123,0.004186611
218659,14105,0.003657472
218660,14063,0.014474898
218661,14063,0.00013677
218662,14063,0.035459286
218663,14013,0.0092027
218664,14013,0.023639555
218665,14013,0.031749649
218666,14013,0.050779551
218667,14013,0.019645883
218671,14016,0.02102539
218672,14016,0.046567099
218673,14016,0.03542212
218674,14016,0.001787617
218675,14033,0.031546609
218676,14033,0.021520413
218677,14033,0.012708878
218678,14033,8.66E-05
218679,14033,0.005835365
218680,14033,0.005451268
218681,14033,0.002056347
218682,11023,0.000642481
218683,11023,0.012353552
218684,11023,0.005669031
218685,11023,0.001054113
218686,11023,0.003977738
218687,11023,0.013615817
218688,11023,0.011493842
218689,11023,0.015614579
218690,11023,0.01128949
218691,11023,0.009658351
218692,11023,0.009037409
218693,11023,0.00963269
218694,11023,0.009418616
218695,11023,0.000968864
218700,11001,0.007226342
218701,11001,0.024153961
218702,11001,0.038403832
218703,11001,0.012753951
218704,11001,0.054352796
218706,11042,0.017686321
218707,11042,0.009061313
218710,11027,0.000728563
218711,11027,0.000847743
218716,11027,0.002992596
218717,11027,0.0010228
218718,11011,0.009677904
218721,11011,0.029900224
218722,11011,0.042485106
218723,11011,0.089718747
218724,11007,0.00716178
218725,11007,0.010567203
218727,11007,0.032309015
218728,11007,0.065554469
218729,11004,0.003075624
218730,11004,0.098696215
218731,11004,0.071558471
218732,11004,0.025295704
218733,11004,0.006371209
218734,11004,0.003882913
218735,11004,0.014278348
218736,11004,0.014616678
218737,11004,0.000275865
218738,22006,0.00638026
218739,22006,0.028540682
218740,22008,0.000606548
218741,22008,0.012579866
218742,22008,0.001363572
218743,22008,0.011362373
218744,22008,0.001979718
218745,22012,0.048830926
218746,22012,0.062299526
218747,22012,0.063678399
218748,22012,0.015670263
218749,22012,0.008705104
218755,22017,0.003916887
218756,22016,0.006627156
218757,22016,0.01526486
218758,22016,0.039911508
218759,13029,0.011352025
218760,13029,0.025437634
218761,13029,0.023597767
218762,13029,0.004189366
218763,13029,0.021791584
218764,13029,0.009871084
218765,13029,0.003842109
218766,13029,0.008282121
218767,13029,0.003574173
218768,13029,0.012035935
218769,13029,0.016698103
218770,13006,0.002151555
218771,13006,0.028106692
218772,13006,0.024052995
218773,13006,0.038522603
218774,13006,0.008819836
218777,13006,0.010120967
218778,13006,0.020321381
218779,13019,0.000348557
218780,13030,0.033781006
218781,13030,0.035206309
218782,13030,0.009845988
218783,13030,0.00591693
218784,13030,0.021148188
218785,13015,0.001204078
218786,13015,0.015776881
218787,13015,0.003493993
218788,13055,0.037955819
218789,13055,0.039976269
218790,13055,0.020222141
218791,13003,0.011676881
218792,13003,0.03581133
218793,13003,0.017157986
218794,13003,0.00523489
218795,13012,0.000992142
218796,13012,0.010394891
218797,13012,0.014957974
218798,13012,0.007386112
218799,13012,0.022117349
218800,13012,0.023476665
218801,13012,0.011104914
218802,13012,0.030882157
218803,13012,0.03192718
218804,13012,0.008942508
218805,30072,0.007281166
218806,30072,0.018246326
218807,30072,0.016425301
218808,30072,0.003953305
218809,13004,0.005999325
218810,13004,0.001743164
218812,13004,0.0023651
218813,13004,1.43E-05
218814,13053,0.025215567
218815,13053,0.015773618
218816,13053,0.031263554
218817,13027,0.021970645
218818,13027,0.037313061
218819,13027,0.025625757
218820,13027,0.024977758
218821,21187,0.195218125
218822,21178,0.002298456
218823,21178,0.063320233
218824,21178,0.060921761
218825,21178,0.064579519
218826,21178,0.043056636
218827,21086,0.01766596
218828,21086,0.000934671
218829,21086,4.77E-06
218830,21197,0.009214663
218831,21197,0.021209964
218832,21213,9.94E-06
218833,30051,0.066941298
218834,30051,0.049573818
218835,30040,0.015357458
218836,30040,0.050178297
218837,30040,0.036810108
218838,30040,0.032230003
218839,30040,0.03111288
218840,30040,0.02547677
218843,30124,0.005319435
218844,30124,7.05E-05
218845,30124,0.002091423
218846,30124,0.008371135
218847,30124,0.010103348
218848,30124,0.001030964
218849,30124,0.005638517
218850,30124,0.01203366
218851,30124,0.003072011
218853,30069,0.006189937
218854,30069,0.012461008
218855,30158,0.018764985
218856,30158,0.016019133
218857,30158,0.005576434
218858,30158,0.018199893
218859,30158,0.025757111
218860,30158,0.021542216
219616,14020,0.000433487
219617,14020,0.003950998
219618,14020,0.006058607
219619,14020,0.006058607
219620,14020,0.006058607
219621,14020,0.006058607
219622,14020,0.006058607
219623,14020,0.006058607
219624,14020,0.006058607
219625,14020,0.006058607
219626,14020,0.006058607
219627,14020,0.006058607
219628,14020,0.006058607
219629,14020,0.006058607
219630,14020,0.006058607
219631,14020,0.004438945
219632,14084,0.00478797
219633,14084,0.00478797
219634,14084,0.00478797
219635,14084,0.00478797
219636,14084,0.00478797
219637,14058,0.00029935
219638,14058,0.004176075
219639,14058,0.003869084
219640,14058,0.003451707
219641,14084,0.00478797
219642,14084,0.00478797
219643,14084,0.004786692
219644,14084,0.001655557
219645,14058,0.000125564
219646,14058,0.004648725
219647,14058,0.003862894
219648,14058,0.004472753
219649,14058,0.00546265
219650,14058,0.004653587
219651,14058,0.003816024
219652,14058,0.005131795
219653,14012,0.012997606
219654,14012,0.010429685
219655,14012,0.013683323
219656,14012,0.014680964
219657,14012,0.011287755
219658,14012,0.00297764
219659,14062,0.013709944
219660,14062,0.01127471
219661,14062,0.016271851
219662,14062,0.016285023
219663,14038,0.000230441
219664,14038,0.005450323
219665,14038,4.39E-06
219666,14006,0.001109903
219667,14006,0.010708256
219668,14006,0.012322827
219669,14006,0.019852453
219670,14006,0.01614591
219671,14006,0.004692703
219681,14024,0.017492414
219682,14024,0.001570338
219683,14114,0.027650345
219684,14114,0.026805522
219685,14002,0.003893183
219686,14002,0.024076323
219687,14002,0.079609615
219688,14002,0.061612889
219689,14002,0.00354888
219690,14097,0.000798761
219692,14097,0.010500742
219693,14097,0.013068929
219694,14097,0.00946248
219695,14097,0.000685866
219696,14097,0.008543304
219697,14097,0.001892078
219698,14097,0.001034406
219699,14097,0.011580938
219700,14097,0.009953256
219702,14051,0.034194209
219703,14051,0.078343901
219704,14051,0.096984334
219705,14051,0.11162086
219706,14051,0.033351115
219707,14123,0.052580166
219708,14123,0.043402851
219709,14123,0.022160744
219710,14123,0.035948234
219711,14123,0.015355701
219712,14123,0.020254995
219713,14123,0.020007366
219714,14123,0.014442692
219715,14123,0.00565225
219719,14105,0.006946913
219720,14063,0.000188343
219721,14013,4.11E-05
219723,14013,0.001129329
219724,14013,0.037438341
219725,14013,0.012481892
219726,14013,0.005519678
219727,14013,0.000881549
219730,14016,0.012658338
219731,14016,0.035705088
219732,14016,0.04326943
219733,14016,0.022688268
219734,14016,0.01148897
219735,14033,0.011199405
219736,14033,0.018033201
219737,14033,0.020967432
219738,14033,0.02795381
219739,14033,0.014426792
219740,14033,0.007171245
219741,14033,0.03300214
219742,11023,0.011199285
219743,11023,0.013053496
219744,11023,0.005039487
219745,11023,0.009400927
219746,11023,0.010548068
219747,11023,0.015605319
219748,11023,0.015079099
219749,11023,0.011169439
219750,11023,0.014485946
219751,11023,0.014488167
219752,11023,0.012388624
219753,11023,0.013106876
219754,11023,0.010259975
219763,11001,0.000468614
219765,11042,0.000989703
219766,11042,0.000940148
219768,11042,0.005752253
219769,11027,0.000407926
219770,11027,1.66E-05
219773,11027,7.53E-07
219775,11027,0.008327409
219776,11027,0.002668058
219780,11011,0.014083829
219781,11011,0.016366953
219782,11011,0.015118177
219786,11007,0.016127948
219787,11007,0.028736463
219788,11004,0.000138462
219789,11004,0.019635074
219790,11004,0.011331971
219791,11004,0.004357515
219792,11004,0.020554638
219793,11004,0.01278924
219794,11004,0.012299902
219795,11004,0.026296557
219796,11004,0.001411143
219797,22006,0.075861696
219798,22006,0.048996851
219799,22006,0.00133487
219800,22008,0.006744259
219801,22008,0.016699749
219802,22008,0.006421235
219803,22008,0.016312483
219804,22008,0.014901325
219805,22012,0.038674494
219806,22012,0.047928364
219807,22012,0.003705222
219813,22016,0.01109048
219814,22016,0.003931267
219815,22017,0.026979824
219816,22016,0.004622436
219817,22016,0.016537584
219818,13029,0.009170217
219819,13029,0.018825538
219820,13029,0.006198454
219821,13059,0.010237186
219822,13029,0.006150785
219823,13029,0.000957044
219824,13029,0.013425789
219825,13029,0.000204716
219826,13029,0.010505718
219827,13029,0.013358662
219828,13029,0.017234445
219829,13006,0.000345027
219830,13006,0.036569934
219831,13006,0.033489694
219832,13006,0.008426109
219833,13006,0.012278568
219834,13006,0.00038786
219836,13006,0.016222903
219837,13006,0.024057696
219838,13030,0.027453912
219839,13030,0.034496296
219840,13030,0.010653306
219841,13030,0.001438281
219842,13030,0.003916596
219843,13015,0.000363415
219844,13015,0.011299102
219845,13015,0.022439532
219846,13015,0.016129957
219847,13015,0.008481647
219848,13055,0.071409284
219849,13055,0.067900242
219850,13003,4.28E-05
219851,13003,2.32E-08
219852,13037,0.014245967
219853,13037,0.014245967
219854,13037,0.014245967
219855,13012,0.002185382
219856,13012,0.005715806
219857,13012,0.014109313
219858,13012,0.009009812
219859,13012,0.006042459
219860,13036,0.046691476
219861,13012,0.006604834
219862,13012,0.000265989
219863,13012,0.001383487
219864,30072,0.013861819
219865,30072,0.005931901
219866,30072,0.012531701
219867,30072,0.005637595
219868,30198,0.037101479
219869,30198,0.023755351
219870,30198,0.005705773
219871,13053,0.021875814
219872,13053,0.021312508
219873,13053,0.014209168
219874,13053,0.019166081
219875,13053,0.028319603
219876,13053,0.035521724
219877,13027,0.023378713
219878,13027,0.019747118
219879,13027,0.013489036
219880,13027,0.00034992
219881,21178,0.035071934
219882,21086,0.008466847
219883,21086,0.016891319
219884,21086,0.008824216
219885,21086,0.012083754
219886,21086,0.035997836
219887,21086,0.020253676
219888,21086,0.045141474
219889,21086,0.006163296
219890,21197,0.015198646
219891,21086,0.00031551
219892,30051,0.045260422
219893,30051,0.003273151
219894,21194,0.000944524
219895,30040,0.042112263
219896,30040,0.051919719
219897,30040,0.044700173
219898,30040,0.024728315
219899,30040,0.002508624
219900,30040,0.014412101
219901,30040,0.001184637
219902,30124,0.014796649
219903,30124,0.013129101
219904,30124,0.00635167
219905,30124,0.012294279
219906,30124,0.008938888
219907,30124,0.007135302
219908,30124,0.007267162
219909,30124,0.007542887
219912,30069,0.023499077
219913,30069,0.080650444
219914,30069,0.03432487
219915,30069,0.01565955
219916,30158,0.008058824
219917,30158,0.023133899
219918,30158,0.019318154
219919,30158,0.006103243
220676,14020,3.50E-06
220677,14020,0.003253244
220678,14020,0.005485992
220679,14020,0.006058607
220680,14020,0.006058607
220681,14020,0.006058607
220682,14020,0.006058607
220683,14020,0.006058607
220684,14020,0.006058607
220685,14020,0.006058607
220686,14020,0.006058607
220687,14020,0.005826303
220688,14020,0.004561849
220689,14020,0.005530293
220690,14020,0.005036036
220691,14067,0.001327323
220692,14084,0.00478797
220693,14084,0.00478797
220694,14084,0.00478797
220695,14084,0.00478797
220696,14058,0.000938813
220697,14058,0.005298216
220698,14058,0.00546265
220699,14058,0.004101421
220700,14058,3.59E-06
220701,14084,0.00478797
220702,14084,0.003112482
220703,14084,0.001007999
220704,14058,0.00043548
220705,14058,0.005011107
220706,14058,0.004028577
220707,14058,0.004884043
220708,14058,0.00546265
220709,14058,0.00546265
220710,14058,0.00546265
220711,14058,0.005334298
220712,14058,0.000680871
220713,14012,6.60E-05
220714,14012,0.009973736
220715,14012,0.016154373
220716,14012,0.01505479
220717,14012,0.000205031
220718,14062,0.013965634
220719,14062,0.016242835
220720,14062,0.016285023
220721,14038,0.000545785
220722,14038,0.002404357
220723,14038,0.007618549
220724,14006,8.98E-05
220725,14006,0.015178543
220726,14006,0.021087199
220727,14006,0.021087199
220728,14006,0.019945549
220729,14006,0.008848026
220730,14006,0.000126447
220736,14077,0.007680201
220737,14077,0.005752819
220739,14024,8.18E-06
220740,14024,0.016080224
220741,14024,0.000523316
220742,14114,0.074469778
220743,14114,0.005804682
220744,14083,0.001521552
220746,14083,0.015534301
220747,14083,0.008625943
220748,14097,0.003409963
220749,14097,0.032803342
220750,14097,0.027918953
220751,14097,0.027461039
220752,14097,0.033405659
220753,14097,0.015905021
220758,14070,0.007910956
220759,14070,0.00251913
220760,14070,0.024963368
220763,14051,0.1016363
220764,14051,0.080613311
220765,14123,0.001707332
220766,14123,0.004960021
220767,14123,0.044794251
220768,14123,0.030474426
220769,14123,0.021046335
220770,14123,0.015839333
220771,14123,0.042840607
220772,14123,0.048971263
220773,14123,0.031467856
220774,14105,4.91E-05
220775,14105,0.039987642
220776,14105,0.009133233
220778,14105,0.008012408
220779,14013,0.012690371
220780,14013,0.027556703
220781,14013,0.000894034
220782,14013,0.015442277
220783,14013,0.0317331
220784,14013,0.000369308
220785,14013,0.012315872
220786,14013,0.074956845
220787,14013,0.02148147
220788,14013,0.000481633
220789,14016,0.017382909
220790,14016,0.035096536
220791,14016,0.030723737
220792,14016,0.043128965
220793,14016,0.031272944
220794,14016,0.021251938
220795,14033,0.029935542
220796,14033,0.010169345
220797,14033,0.038150481
220798,14033,0.042589733
220799,14033,0.042167772
220800,14033,0.036508497
220801,11023,0.001791277
220802,11023,0.010914182
220803,11023,0.006348498
220804,11023,0.010780697
220805,11023,0.011895295
220806,11023,0.015597285
220807,11023,0.013486475
220808,11023,0.011189015
220809,11023,0.004773991
220810,11023,0.010328714
220811,11023,0.010025407
220812,11023,0.010093303
220813,11023,0.015612025
220814,11023,0.011600104
220815,11023,0.00314375
220825,11042,0.006741789
220826,11042,0.00942844
220827,11027,0.022289969
220828,11027,0.02919917
220829,11027,0.001115679
220830,11027,0.012167435
220831,11027,0.011558844
220832,11027,0.025023721
220845,11007,8.97E-05
220847,11005,0.011956657
220848,11005,0.018880444
220850,11004,0.00138052
220851,11004,0.002561189
220852,11004,0.016492208
220854,22006,0.001458353
220855,22006,0.077962739
220856,22006,0.109121397
220857,22006,0.086592463
220858,22006,0.030829991
220859,22008,0.008160784
220860,22008,0.022103005
220861,22008,0.010067074
220862,22008,0.030671084
220863,22008,0.015547281
220864,22012,0.000329944
220865,22012,0.000329604
220868,22012,1.28E-07
220869,22012,0.006442774
220871,22016,0.016648629
220872,22016,0.013821515
220873,22016,0.001223462
220875,22017,0.000248994
220876,22017,0.048369338
220877,13029,0.000122919
220878,13059,0.028424745
220879,13059,0.015356322
220880,13059,0.018812823
220881,13059,0.019225479
220882,13029,0.00052639
220883,13029,0.002490847
220884,13059,0.006225132
220885,13029,0.004076343
220886,13029,0.019635389
220887,13029,0.015877672
220888,13006,2.99E-05
220889,13006,0.006536596
220890,13006,0.016113757
220891,13006,0.033343305
220892,13006,0.023358715
220893,13006,0.001265468
220895,13058,0.002590358
220896,13006,0.004472914
220902,13015,0.00577186
220903,13015,0.017216023
220904,13015,0.013396187
220905,13015,0.018578318
220906,13015,0.020496381
220907,13015,0.001778895
220908,13055,0.071409284
220909,13037,0.002924904
220910,13037,0.013110679
220911,13037,0.011114461
220912,13037,0.014245967
220913,13037,0.014245967
220914,13037,0.014206098
220915,13037,0.01397026
220916,13037,0.009473158
220917,13036,0.004783112
220918,13036,0.041991932
220919,13036,0.04381393
220920,13036,0.043462351
220921,13036,0.016377106
220922,30072,0.018672688
220923,30072,0.014656073
220924,30072,0.010742482
220925,30072,0.020539776
220926,30072,0.0182133
220927,30072,3.11E-05
220928,30198,0.02688426
220929,30198,0.028032576
220930,13053,0.00387166
220931,13053,0.030268308
220932,13053,0.023965372
220933,13053,0.007551937
220934,13053,0.004106688
220935,13053,0.027795739
220936,13053,0.038659017
220937,13027,0.02567359
220938,13027,0.010249784
220939,13027,0.010312549
220940,13027,0.03033869
220941,21086,0.03429944
220942,21086,0.057808717
220943,21086,0.059572627
220944,21086,0.067784702
220945,21086,0.050110175
220946,21086,0.01500659
220947,21086,0.06456836
220948,21086,0.056980804
220949,21086,0.010497642
220950,21086,0.000116031
220951,21194,0.002576823
220952,21194,0.03470165
220953,21194,0.026504998
220954,21194,0.003952049
220955,30040,0.048061106
220956,30040,0.018926221
220957,30040,0.01102199
220958,30040,0.040182373
220959,30040,0.051919719
220960,30040,0.016264592
220961,30124,0.015255311
220962,30124,0.009823875
220963,30124,0.014756364
220964,30124,0.006449551
220965,30124,0.003952002
220966,30124,1.63E-06
220967,30124,0.000716958
220968,30124,0.008396811
220969,30124,0.001233583
220971,30069,0.008069847
220972,30069,0.01427965
220973,30069,0.095774808
220974,30069,0.101472135
220975,30069,0.000826235
220976,30158,0.025432396
220977,30158,0.007149698
221737,14020,0.000162441
221738,14020,0.001248321
221739,14020,0.002244085
221740,14020,0.002243155
221741,14020,0.002934297
221742,14020,0.003045511
221743,14020,0.00436834
221744,14020,0.004972755
221745,14020,0.004951183
221746,14020,0.003818732
221747,14020,0.003065513
221748,14020,0.00263177
221749,14067,0.016777157
221750,14067,0.015126778
221751,14067,0.000621525
221752,14084,0.00478797
221753,14058,4.81E-05
221754,14058,0.003452576
221755,14058,0.005423043
221756,14058,0.00546265
221757,14058,0.00546265
221758,14058,0.003501427
221759,14058,0.001496555
221760,14084,0.00478797
221761,14084,0.002901075
221762,14058,0.000451069
221763,14058,0.002681873
221764,14058,0.005422081
221765,14058,0.002636026
221766,14058,0.001864166
221767,14058,0.003291694
221768,14058,0.004476407
221769,14058,0.005410007
221770,14058,0.001921281
221771,14062,0.01594292
221772,14062,0.016285023
221773,14062,0.014917975
221774,14012,0.004411141
221775,14012,0.00524442
221776,14062,0.016285023
221777,14038,0.003563097
221778,14038,0.004245351
221779,14038,0.004746788
221780,14038,0.005950755
221781,14038,0.003298837
221782,14038,0.011797871
221783,14006,0.001438276
221784,14006,0.019576546
221785,14006,0.017386928
221786,14006,0.019885514
221787,14006,0.015311986
221798,14024,0.005462195
221799,14024,0.036246156
221800,14024,0.004632081
221801,14077,0.059382578
221802,14077,0.015417066
221803,14083,0.004138975
221804,14083,0.00390239
221805,14083,0.000667095
221807,14097,0.001408333
221808,14097,0.021797564
221809,14097,0.015690846
221810,14097,0.010534244
221811,14097,0.006208944
221812,14097,0.001744967
221817,14070,0.02288653
221818,14070,0.071067673
221819,14070,0.374258211
221820,14070,0.004485269
221821,14051,0.026173352
221822,14051,0.034785276
221824,14124,3.13E-05
221825,14124,0.013061372
221826,14123,0.004678414
221827,14123,0.002925398
221828,14124,0.041383327
221829,14123,0.000682782
221830,14123,0.021062395
221831,14105,0.039230766
221832,14105,0.083560172
221833,14105,0.011334803
221838,14105,0.021467499
221839,14105,0.016715283
221841,14013,0.000154545
221842,14013,0.004176387
221843,14013,0.004028749
221844,14013,0.061325521
221845,14013,0.066137293
221846,14013,0.070628308
221847,14013,0.008744295
221848,14016,0.009053865
221849,14016,0.000371726
221850,14016,0.021996115
221851,14016,0.04579643
221852,14016,0.046860517
221853,14016,0.019782824
221854,14033,0.001973245
221855,14033,0.008538587
221856,14033,0.002283957
221857,14033,0.008153687
221858,14033,0.018857153
221859,14033,0.01185172
221860,14033,0.026012233
221861,11023,0.008903747
221862,11023,0.010394738
221863,11023,0.015608748
221864,11008,0.000349551
221865,11008,0.00127046
221866,11008,0.002472773
221867,11023,0.014517448
221868,11023,0.011481239
221869,11023,0.012626852
221870,11023,0.015591412
221871,11012,0.021998022
221872,11012,0.037915734
221873,11012,0.009833447
221874,11012,0.004644671
221879,11017,0.000731941
221880,11017,0.01060393
221882,11024,3.22E-06
221883,11024,0.000142879
221885,11042,0.002001547
221886,11027,0.004395087
221887,11027,0.004523371
221888,11027,0.000225776
221890,11027,0.001689543
221891,11027,0.005141396
221892,11027,0.00239974
221904,11005,0.009751144
221905,11005,0.023711441
221911,11004,0.013318725
221912,11004,0.000468996
221914,22006,0.029589373
221915,22006,0.021544675
221916,22006,0.051583991
221917,22006,0.033500038
221918,22008,0.035866917
221919,22008,0.01564002
221920,22008,0.008385281
221921,22008,0.027748775
221922,22008,0.008469094
221926,22012,0.004135868
221927,22012,0.012204717
221928,22012,0.033081382
221929,22016,0.002703082
221930,22016,0.028382136
221931,22016,0.004800002
221932,22017,0.012643769
221933,22017,0.001554154
221934,22017,0.005632663
221935,22017,0.008726295
221936,13059,0.00479229
221937,13059,0.028738405
221938,13059,0.014412501
221939,13059,0.024146614
221940,13059,0.02316767
221941,13059,0.00581498
221942,13059,0.004414727
221943,13059,0.008557205
221944,13059,0.024336867
221945,13029,0.001845144
221946,13029,0.004274391
221947,13029,0.000422195
221948,13058,0.003121318
221949,13058,0.044472015
221950,13006,0.004220979
221951,13006,0.008245948
221952,13006,0.000617468
221953,13058,0.019793783
221954,13058,0.020604508
221955,13030,0.00615499
221956,13030,0.009147794
221957,13030,0.000677363
221961,13015,0.001004037
221962,13015,0.015444782
221963,13015,0.005616243
221964,13015,0.019987014
221965,13015,0.021565505
221966,13015,0.01434713
221967,13037,0.005840279
221968,13037,0.011676124
221969,13037,0.013026521
221970,13037,0.012753461
221971,13037,0.013419845
221972,13037,0.014245967
221973,13037,0.014245967
221974,13037,0.014245967
221975,13037,0.010316089
221976,13036,0.016504281
221977,13036,0.039674833
221978,13036,0.031339443
221979,13036,0.023880684
221980,13036,0.001534182
221981,30072,0.020097898
221982,30072,0.013479173
221983,30072,0.017992264
221984,30072,0.016619296
221985,30072,0.005403693
221986,30198,0.03542315
221987,30198,0.039468211
221988,30198,0.041291932
221989,30198,0.042334998
221990,13053,0.003573169
221991,13053,0.023378824
221992,13053,0.037541103
221993,13053,0.021938309
221994,13053,0.018751909
221995,13053,0.018416134
221996,13027,0.003780835
221997,13027,0.045504947
221998,13027,0.042420601
221999,13027,0.072612043
222000,13027,0.016474156
222001,21086,0.040620956
222002,21086,0.055929836
222003,21086,0.059974228
222004,21086,0.040620964
222005,21086,0.03902611
222006,21086,0.044846207
222007,21086,0.006782813
222008,21086,0.02809135
222009,21086,0.000123449
222010,21194,0.01056029
222011,21194,0.04007512
222012,21194,0.029467066
222013,21194,0.028111847
222014,21194,0.005487625
222015,30040,0.010158857
222016,30040,0.029701626
222017,30040,0.051919719
222018,30040,0.051249877
222019,30040,0.039429987
222020,30040,0.029428609
222021,30040,0.000481437
222022,30124,0.0150388
222023,30124,0.008790281
222024,30124,0.001823016
222026,30124,0.00401957
222027,30124,0.003756185
222028,30069,0.008324815
222029,30069,0.002307703
222030,30069,0.016230346
222031,30069,0.067377806
222032,30069,0.0610943
222033,30069,0.094648483
222034,30069,0.005545416
222035,30158,0.020582562
222805,14020,2.35E-05
222806,14067,0.010840641
222807,14067,0.016777157
222808,14067,0.016777157
222809,14067,0.016777157
222810,14067,0.015372893
222811,14067,0.008107883
222812,14058,0.000467576
222813,14058,0.004376939
222814,14058,0.00546265
222815,14058,0.00546265
222816,14058,0.00546265
222817,14058,0.00546265
222818,14058,0.003604916
222819,14058,0.001007205
222820,14058,0.002185606
222821,14058,0.002669471
222822,14058,0.001597287
222823,14058,0.002042469
222824,14058,0.000518854
222825,14058,0.003498899
222826,14058,0.004257581
