GRIDCODE,CVENTMUN,Ft
201803,16017,0.103352283
201804,16017,0.048170192
201806,15085,0.034116421
201807,15085,0.007954035
201811,15001,0.052426286
201815,15003,0.020210769
201816,15003,0.001945681
201817,15001,0.024350668
201818,15001,0.121205158
201819,15001,0.103367424
201835,13013,0.07810151
201836,13013,0.171640311
201844,15036,0.119839961
201861,13057,0.015095875
201866,13016,0.000972454
201869,13016,0.007136234
201871,13016,0.053875066
201872,13016,0.014047434
201885,21167,0.572173425
201886,21167,0.241573079
201890,21078,0.2076973
201891,21202,0.140984454
201899,21204,1
201919,30109,0.03302129
202679,14100,0.006616295
202680,14100,0.013489182
202681,14100,0.013943486
202682,14100,0.001951569
202683,14100,0.012243821
202684,14100,0.011149554
202685,14100,0.004780098
202686,14100,0.004343015
202687,14100,0.01445185
202688,14100,0.013289328
202689,14100,0.023764349
202690,14100,0.001753754
202699,14100,0.031105903
202714,14017,0.06035631
202715,14017,0.010761438
202716,14017,0.100036053
202718,14110,0.043545445
202719,14110,0.002099344
202720,14110,0.014340737
202730,14032,0.009136265
202731,14032,0.013922875
202732,14032,0.04963622
202733,14032,0.005847733
202735,14086,0.009554158
202736,14032,0.006869656
202740,14086,0.012512914
202741,14086,0.014073419
202747,14014,0.210279599
202753,14092,0.029334595
202754,14026,0.033484954
202759,14057,0.208215663
202760,14057,0.260601967
202761,14057,0.024726142
202768,16051,1
202774,16076,0.024308727
202775,16045,0.110962132
202776,16045,0.130624326
202778,16104,0.130832481
202783,16023,0.106610984
202784,16023,0.016352904
202785,16023,0.08682704
202801,16067,0.000664307
202805,16063,0.037748331
202806,16063,0.11392938
202808,16063,0.123401517
202809,16063,0.022977491
202811,16071,0.036306414
202812,16071,0.049357359
202813,16071,0.001103672
202814,16071,0.015961043
202815,16071,0.029266041
202822,16054,0.019795993
202823,11046,0.018495887
202833,16078,0.086647013
202834,16078,0.071327197
202836,11028,0.01903713
202837,11002,0.064092575
202838,11002,0.064068624
202839,11002,0.077465886
202843,11002,0.001071284
202844,11002,0.029416238
202845,11002,0.017073882
202852,11019,0.038425356
202853,11019,0.010300352
202854,11019,0.055766485
202857,16017,0.005391242
202858,16031,0.101735843
202862,16017,0.091558439
202863,16017,0.024317978
202864,15085,0.068002134
202865,15085,0.0212564
202867,15001,0.00888326
202868,15001,0.050441738
202869,15001,0.006105293
202870,15001,0.017327316
202873,15003,0.009653667
202874,15003,0.118516438
202875,15001,0.024865117
202876,15001,0.113230768
202878,15003,0.125431044
202879,15003,0.022965965
202902,15036,0.010757076
202903,13052,0.114296414
202904,15036,0.076923211
202925,13056,0.2193869
202928,13016,0.029142602
202929,13016,0.022141832
202930,13016,0.064981331
202931,13016,0.021548077
202940,21208,0.005548322
202948,21078,0.118807609
202949,21078,0.030833904
202976,30109,0.123151379
202977,30109,0.041425882
202978,30109,0.087065923
202979,30109,0.057866037
202983,30042,0.804629751
203742,14100,0.002053351
203745,14100,1.39174E-05
203758,14100,0.011847731
203759,14100,0.033958495
203773,14017,0.02245304
203774,14017,0.06430892
203775,14017,0.022867751
203776,14017,0.08550614
203777,14017,0.036463933
203790,14032,0.124776902
203791,14032,0.002507986
203792,14032,0.059574561
203793,14032,0.071919826
203794,14032,0.04746155
203798,14086,0.012907367
203799,14086,0.029145501
203801,14086,0.027524503
203802,14089,0.192891829
203806,14014,0.008260557
203807,14014,0.160542948
203811,14092,0.102768322
203812,14092,0.076731388
203818,14057,0.010270472
203833,16076,0.163510327
203836,16104,0.033002731
203837,16104,0.042449586
203838,16104,0.029878166
203842,16023,0.107486445
203844,16023,0.121495053
203860,16067,0.094515285
203865,16063,0.134271934
203872,16071,0.033549065
203873,16071,0.02408346
203874,16071,0.0191689
203875,16071,0.012725697
203879,16071,0.026807496
203880,11046,0.058383913
203881,11046,0.008388673
203882,11021,0.102405699
203883,11021,0.424004097
203884,11021,0.290290649
203890,16078,0.13221796
203891,16078,0.042592559
203893,16078,0.152504196
203898,11002,0.026053952
203899,11002,0.044828632
203901,11002,0.080719054
203902,11002,0.127125711
203904,11002,0.025583472
203911,11019,0.024683194
203912,11019,0.061287256
203913,11019,0.005250895
203921,16017,0.130049293
203922,16017,0.046490672
203923,22001,0.023278547
203925,22001,0.009246793
203926,22001,0.059210932
203932,15003,0.016561736
203938,15003,0.129579292
203955,13010,0.070213169
203962,13052,0.040721376
203978,13057,0.159891254
203984,13056,0.067487115
203985,13056,0.172941277
203987,13016,0.043523999
203988,13016,0.006888006
203989,13016,0.03255106
203990,13016,0.039532464
203991,13016,0.002479428
203999,21208,0.336011401
204003,21006,0.587267825
204004,21006,0.412732175
204006,21028,0.03893217
204007,21210,0.254564259
204008,21210,0.35195119
204009,21077,0.117687949
204011,21216,0.716885004
204012,21088,0.849455246
204014,21043,0.036469696
204015,21043,0.111620446
204017,21186,0.082470362
204034,30109,0.092137516
204035,30109,0.009447072
204036,30109,0.026891248
204038,30109,0.076210811
204039,30109,0.083587718
204042,30042,0.195370249
204043,30192,0.275195091
204818,14100,0.000157051
204833,14017,0.097121284
204834,14017,0.013333271
204836,14017,0.018460794
204837,14017,0.013077319
204842,14090,0.022993229
204852,14032,0.019191283
204853,14032,0.075732171
204857,14086,0.003238569
204858,14086,0.008134018
204861,14089,0.408615896
204866,14092,0.182934181
204867,14092,0.008578666
204869,14092,0.016826782
204870,14092,0.04113495
204873,14092,0.00595117
204874,14092,0.004463899
204893,16103,0.01918826
204894,16103,0.025847707
204895,16103,0.105274755
204898,16062,0.016966585
204899,16062,0.0543386
204900,16062,0.01077894
204901,16023,0.128863641
204903,16023,0.000116454
204904,16042,0.186521681
204919,16067,0.065802261
204924,16063,0.119934661
204932,16071,0.030784306
204934,16071,0.003540185
204935,16071,0.037063015
204936,16071,0.011793103
204937,16071,0.023239359
204938,11046,0.039037737
204949,16078,0.075631291
204950,16078,0.09744626
204953,11028,0.05023183
204959,11002,0.006950117
204960,11002,0.148981671
204970,11019,0.036516326
204971,11019,0.005447387
204980,16031,0.056644784
204981,22001,0.0810237
204982,22001,0.019163954
204996,15003,0.022624813
204997,15003,0.033408382
205010,13076,0.184395334
205014,13010,0.465671638
205015,13010,0.104544068
205021,13052,0.082608342
205022,15036,0.024581542
205025,13052,0.027216837
205026,13052,0.102860606
205030,13051,0.113800417
205031,13051,0.628009485
205032,13051,0.258190098
205036,13022,0.240434912
205037,13057,0.022302659
205045,13016,0.001120224
205047,13016,0.0335349
205048,13016,0.021690602
205049,13016,0.053245203
205050,13016,0.011301966
205051,21008,0.091531157
205058,21049,0.025115906
205063,21014,0.329785129
205065,21028,0.018019297
205066,21077,0.181523308
205067,21077,0.337043308
205068,21084,0.156213992
205069,21084,0.039497651
205074,21043,0.173218445
205075,21043,0.26016249
205076,21043,0.190549871
205081,21002,0.078417389
205092,30109,0.063032504
205093,30109,0.001788745
205098,30109,0.030428909
205099,30114,0.023846152
205102,30192,0.151821418
205103,30192,0.242636834
205877,14084,0.060505398
205880,14100,0.001022673
205893,14017,0.039780599
205896,14017,0.012255969
205900,14090,0.009922947
205901,14090,0.194356081
205912,14032,0.081268568
205913,14032,0.04438985
205916,14010,0.043286158
205917,14010,0.030444562
205920,14089,0.004241399
205921,14089,0.157823698
205926,14092,0.058949853
205928,14092,0.046920791
205929,14092,0.091740423
205933,14092,0.119622483
205934,14092,0.013109222
205935,14092,0.07484847
205952,16103,0.104711078
205954,16103,0.013613638
205955,16103,0.097862162
205956,16103,0.000537718
205957,16062,0.012900417
205958,16062,0.002595325
205959,16062,0.062787318
205960,16062,0.003939281
205961,16042,0.091936778
205963,16042,0.16498141
205967,16030,0.020626242
205978,16067,0.088225019
205983,16067,0.002396536
205994,16071,0.034788195
205995,16071,0.033326428
205996,16071,0.045999553
205997,16071,0.002740569
205998,11046,0.000504998
205999,11046,0.006568963
206008,11046,0.000536443
206009,11046,0.0526422
206010,11036,0.366570233
206012,11028,0.071375395
206013,11028,0.110174345
206016,11002,0.018284382
206019,11002,0.132975561
206029,11019,0.033376043
206041,22001,0.039817053
206042,22001,0.042309815
206055,15003,0.043902192
206056,15045,0.005703567
206057,15045,0.087288277
206061,15045,0.018060697
206062,15079,0.294129583
206063,15079,0.451435191
206064,13076,0.029819058
206066,13076,0.072896198
206067,13076,0.006783078
206069,13076,0.218165598
206074,13074,0.135030012
206081,13052,0.072144142
206085,13052,0.138088809
206094,13022,0.107748875
206095,13022,0.114038375
206100,13077,0.026840312
206107,13016,0.015769095
206108,13016,0.013359447
206110,21008,0.518095315
206111,21008,0.122336241
206117,21049,0.230911229
206122,21014,0.304660658
206123,21014,0.061853138
206124,21030,0.377198484
206126,21107,0.495033098
206129,21029,0.393224568
206130,21088,0.150544754
206132,21043,0.071776368
206133,21043,0.003896374
206135,21043,0.007271177
206140,21002,0.02674952
206141,21002,0.062085739
206151,30109,0.030199688
206158,30114,0.158855294
206162,30192,0.171381207
206920,14100,0.006162027
206921,14100,0.012391415
206936,14084,0.058196148
206952,14017,0.002275236
206953,14017,0.036529475
206954,14017,0.055019446
206955,14017,0.04799959
206959,14110,0.003338349
206960,14110,0.024768294
206972,14032,0.114895088
206975,14010,0.071721405
206980,14089,0.064166159
206981,14089,0.172261019
206987,14092,0.039626799
206994,14107,0.094150423
207009,14066,0.012981987
207010,16103,0.089740581
207011,16103,0.103969222
207016,16062,0.010274331
207017,16062,0.035422501
207018,16062,0.094891357
207019,16062,0.00978102
207020,16042,0.019902563
207021,16042,0.119916538
207022,16042,0.011674364
207037,16067,0.093319377
207041,16067,0.163557153
207042,16067,0.013419507
207045,16004,0.052012538
207054,16071,0.027088448
207055,16071,0.032093765
207056,16071,0.026342788
207058,11046,0.01981275
207067,11046,0.068164754
207072,11028,0.008710295
207073,11028,0.116355217
207074,11028,0.051746534
207078,11002,0.019180791
207087,11019,0.02511526
207088,11019,0.001569592
207108,15003,0.011529107
207109,15003,0.037210179
207117,15045,0.016736061
207118,15045,0.017225838
207119,15045,0.119901527
207120,15045,0.084567769
207122,13076,0.21263957
207123,13076,0.045967624
207126,13076,0.048579467
207128,13076,0.09104133
207129,13067,0.057974687
207143,13052,0.048858737
207144,13052,0.024716142
207153,13022,0.503658308
207154,13022,0.03411953
207166,13002,0.06568918
207167,13002,0.009753995
207168,13002,0.065628063
207174,21049,0.158385569
207175,21049,0.184686795
207176,21049,0.150162076
207177,21183,0.021146147
207178,21183,0.033155628
207181,21123,0.100443093
207182,21123,0.736977968
207185,21107,0.403873434
207187,21072,0.811403513
207188,30203,0.072974091
207189,30203,0.066840389
207190,21192,0.612796496
207195,21025,0.030067419
207200,21002,0.129161458
207203,30183,0.110145493
207206,30102,0.173618947
207207,30102,0.220737418
207217,30114,0.15668051
207995,14084,0.04793495
207996,14084,0.027182626
208014,14017,0.013524057
208015,14017,0.034534337
208019,14090,0.210441699
208031,14032,0.034658326
208033,14010,0.06640507
208034,14010,0.131358316
208040,14119,0.029122342
208046,14050,0.176703458
208069,16103,0.022597955
208070,16103,0.036887678
208071,16103,0.096680878
208077,16062,0.07128515
208078,16062,0.081812051
208079,16042,0.006984675
208081,16042,0.007209004
208091,16028,0.28443231
208093,16109,0.048941985
208094,16109,0.263488862
208096,16067,0.014478573
208100,16067,0.198495537
208104,16004,0.08860673
208105,16004,0.079514421
208114,16071,0.044832113
208118,11046,0.013221497
208119,11046,0.01412118
208120,11046,0.017463012
208125,11046,0.043917024
208126,11046,0.022134319
208129,11036,0.322419504
208130,11036,0.004768117
208147,11019,0.021758694
208161,22001,0.037122631
208166,15003,0.021444368
208167,15003,0.046785448
208168,15003,0.015020865
208176,15045,0.063051007
208178,13044,0.002907374
208179,15045,0.056691795
208180,13044,0.010741941
208181,15045,0.021357558
208182,13017,0.014481819
208188,13067,0.326299587
208192,13041,0.077580258
208221,13077,0.04612239
208226,13002,0.072704457
208227,13002,0.008484051
208228,13002,0.015774563
208232,21071,0.067042149
208233,21071,0.095528692
208234,21049,0.128280062
208236,21183,0.125844673
208237,21183,0.016137333
208238,21184,0.559123779
208241,21068,0.107036979
208242,21068,0.892963021
208246,21072,0.020376511
208248,30203,0.027560674
208249,21192,0.086296617
208253,21025,0.314024555
208254,21025,0.26015904
208259,21002,0.079318103
208262,30183,0.215225336
208263,30183,0.34867099
208264,30102,0.259874719
208265,30102,0.345768915
208276,30114,0.158959371
209055,14084,0.056662868
209056,14084,0.024940248
209074,14017,0.002113181
209075,14017,0.0066235
209078,14090,0.197787621
209090,14010,0.039669349
209091,14010,0.005719136
209092,14010,0.105123047
209093,14010,0.022486602
209094,14010,0.048075777
209105,14050,0.524228557
209106,14050,0.054479044
209129,16011,0.10676095
209130,16103,0.048537771
209136,16062,0.03807447
209146,16030,0.22885282
209147,16030,0.291505456
209150,16028,0.71556769
209151,16109,0.250354986
209152,16109,0.362447447
209155,16060,0.466032383
209159,16067,0.190552784
209164,16004,0.056009429
209165,16004,0.221287491
209166,16113,0.081649493
209167,16113,0.014622698
209173,16071,0.00982469
209174,16071,0.046664406
209177,11046,0.024367912
209184,11046,0.033828018
209189,11028,0.013814391
209193,11028,0.005063133
209206,11019,0.069947365
209220,22001,0.026851024
209221,22001,0.079745347
209222,22001,0.08048726
209223,22001,0.165064501
209224,15003,0.043115702
209225,15003,0.02741787
209234,13044,0.023576068
209235,13044,0.031556388
209237,13044,0.01922676
209240,13017,0.179615046
209241,13017,0.202392532
209246,13067,0.097212069
209247,13067,0.138117587
209248,13067,0.015666122
209251,13041,0.035218034
209255,13005,0.410211688
209256,13005,0.542047153
209259,13003,0.056962307
209263,13009,0.138957351
209270,13045,0.00894251
209280,13077,0.11508113
209281,13077,0.282412153
209284,13002,0.028593212
209285,13002,0.008273652
209286,13002,0.037999112
209287,21071,0.082093136
209288,21071,0.092789468
209290,21071,0.002002015
209291,21071,0.187616349
209293,21183,0.22047843
209294,21183,0.19548525
209295,21183,0.036797149
209307,30203,0.103024649
209311,21025,0.227566844
209312,21025,0.029037963
209313,21025,0.139144179
209318,21002,0.030003764
209319,21002,0.11008313
209320,21002,0.174386164
209321,21002,0.033813845
209335,30114,0.152954681
210115,14084,0.036349932
210116,14084,0.055559804
210126,14028,0.073268099
210137,14090,0.06681188
210165,14050,0.064310965
210188,14047,0.110128816
210189,16011,0.318329579
210190,16011,0.092764228
210191,14047,0.013464455
210195,16105,0.040093781
210204,16030,0.011716777
210205,16030,0.43440827
210209,16069,0.056714924
210210,16109,0.07476672
210214,16060,0.451066978
210218,16067,0.000273685
210228,16071,0.014549013
210229,16071,0.00990024
210230,16071,0.004243534
210232,16071,0.048030195
210233,16071,0.049355443
210234,16071,0.024075338
210236,11046,0.000631258
210237,11046,0.003785626
210238,11046,0.02302757
210239,11046,0.027498388
210240,11046,0.006283885
210248,11028,0.024164889
210252,11028,0.012301211
210253,11028,0.070305175
210254,11028,0.039293217
210265,11019,0.063991007
210290,13044,0.002458927
210291,13044,0.002293156
210292,13044,0.006101215
210293,13044,0.02165425
210294,13044,0.04758282
210295,13044,0.043511192
210296,13044,0.000777261
210297,13044,0.016396184
210300,13017,0.107978447
210301,13017,0.007136479
210310,13041,0.143033196
210311,13041,0.16890311
210314,13023,0.086817272
210315,13023,0.083917341
210316,13054,0.221905515
210317,13054,0.441545706
210318,13003,0.026930971
210320,13009,0.131910111
210321,13009,0.050029379
210322,13009,0.291690138
210324,13038,0.094277621
210327,13038,0.111440476
210328,13038,0.125067972
210329,13045,0.666321917
210331,13024,0.002427569
