GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
145847,30143,0,0.01669727,0.01031421,0,582,582
145848,30143,0,0.06225614,0.03845677,0,2170,2170
145849,30143,0,0.02481639,0.01532954,0,865,865
145850,30141,0,0.07912748,0.03967235,0,6243,6243
145851,30141,0.01051411,0.04887323,0.02974632,825,3856,4681
145852,30141,0.08221395,0.03280185,0.05744008,6451,2588,9039
145853,30141,0.08805088,0.032523,0.06021072,6909,2566,9475
145854,30141,0,0.00899896,0.00451183,0,710,710
145855,30032,0.69176172,0.02049766,0.40197148,19103,430,19533
145856,30032,0.25859135,0.00567261,0.14940424,7141,119,7260
145859,30032,0,0.01420536,0.00613257,0,298,298
145866,30209,0,0.00700554,0.00300762,0,43,43
145867,30209,0,0.18393614,0.07896762,0,1129,1129
145868,30209,0,0.06500489,0.02790795,0,399,399
145904,27002,0,0.00661701,0.00233818,0,581,581
145910,27002,0,0.00758508,0.00268025,0,666,666
145911,27002,0,0.00535283,0.00189147,0,470,470
145912,27002,0,0.0056945,0.0020122,0,500,500
146613,16008,0,0.01376399,0.01274643,0,300,300
146615,16008,0,0.00018352,0.00016995,0,4,4
146616,16008,0,0.00334924,0.00310163,0,73,73
146617,16008,0,0.00146816,0.00135962,0,32,32
146619,16008,0.6816092,0,0.05039089,1186,0,1186
146620,16008,0.31839081,0.01156175,0.03424541,554,252,806
146621,16008,0,0.00692788,0.0064157,0,151,151
146622,16008,0,0.00311984,0.00288919,0,68,68
146623,16008,0,0.00100936,0.00093474,0,22,22
146624,16008,0,0.00247752,0.00229436,0,54,54
146625,16026,0,0.00750997,0.00607095,0,32,32
146626,16026,0,0.00445905,0.00360463,0,19,19
146627,16015,0,0.00219587,0.00085155,0,15,15
146628,16015,0,0.00644122,0.00249787,0,44,44
146629,16015,0,0.00614844,0.00238433,0,42,42
146630,16015,0,0.00102474,0.00039739,0,7,7
146632,16015,0,0.00292783,0.0011354,0,20,20
146633,16015,0,0.00087835,0.00034062,0,6,6
146634,16015,0,0.01083297,0.00420097,0,74,74
146635,16015,0,0.00146392,0.0005677,0,10,10
146638,16015,0,0.00278144,0.00107863,0,19,19
146639,16015,0,0.00600205,0.00232756,0,41,41
146640,16015,0,0.00629483,0.0024411,0,43,43
146641,16002,0,0.01910828,0.00610583,0,99,99
146642,16002,0,0.0015441,0.0004934,0,8,8
146645,16002,0,0.00656244,0.00209695,0,34,34
146649,16096,0,0.00982511,0.00633714,0,50,50
146650,16096,0,0.00786009,0.00506971,0,40,40
146651,16096,0,0.01041462,0.00671736,0,53,53
146653,16096,0,0.00039301,0.00025349,0,2,2
146659,16096,0,0.00176852,0.00114068,0,9,9
146661,16096,0,0.00157202,0.00101394,0,8,8
146662,16096,0,0.00039301,0.00025349,0,2,2
146663,16096,0,0.00746709,0.00481622,0,38,38
146666,16010,0,0.02789651,0.01138137,0,248,248
146667,16010,0,0.0007874,0.00032125,0,7,7
146669,16010,0,0.00146232,0.0005966,0,13,13
146673,16010,0,0.05545557,0.02262506,0,493,493
146674,16010,0,0.00067492,0.00027536,0,6,6
146678,16029,0,0.00145213,0.00097452,0,14,14
146687,16029,0,0.00767555,0.00515105,0,74,74
146689,16029,0,0.00860907,0.00577753,0,83,83
146690,16029,0,0.00145213,0.00097452,0,14,14
146692,16038,0,0.00174364,0.00083459,0,35,35
146694,16038,0,0.01519454,0.00727281,0,305,305
146699,16038,0,0.00059782,0.00028614,0,12,12
146700,16038,0,0.00034873,0.00016692,0,7,7
146702,16038,0,0.0000996,0.0000477,0,2,2
146705,16038,0,0.02725054,0.01304338,0,547,547
146706,16038,0,0.009864,0.00472137,0,198,198
146708,16038,0,0.00144473,0.00069151,0,29,29
146709,16038,0,0.00144473,0.00069151,0,29,29
146710,16038,0,0.00039855,0.00019076,0,8,8
146711,16038,0.02405781,0.00044836,0.01275723,526,9,535
146712,16038,0,0.00029891,0.00014307,0,6,6
146715,16077,0.33333333,0.00209148,0.13601647,2488,23,2511
146716,12027,0,0.01000424,0.00771461,0,165,165
146718,12027,0,0.00824592,0.00635871,0,136,136
146719,12027,0,0.00988298,0.0076211,0,163,163
146720,12027,0,0.00442612,0.00341313,0,73,73
146722,12027,0,0.0314679,0.02426594,0,519,519
146723,12027,0,0.00066695,0.00051431,0,11,11
146727,12064,0,0.01346257,0.00869944,0,100,100
146729,15105,0,0.000101,0.0000909,0,3,3
146730,15105,0,0.02306164,0.02075946,0,685,685
146731,15105,0.00182149,0.00043767,0.00057581,6,13,19
146732,15105,0.51639344,0.00134667,0.05276237,1701,40,1741
146733,15105,0,0.01009999,0.00909174,0,300,300
146734,15105,0,0.02033465,0.01830469,0,604,604
146735,15105,0,0.03827896,0.03445768,0,1137,1137
146737,15105,0,0.00791166,0.00712186,0,235,235
146738,15105,0,0.00740666,0.00666727,0,220,220
146739,15105,0,0.05319328,0.04788314,0,1580,1580
146741,12058,0,0.00297816,0.00167383,0,90,90
146742,12058,0,0.00420252,0.00236196,0,127,127
146745,12047,0,0.01228658,0.01103468,0,77,77
146746,12047,0,0.01116962,0.01003153,0,70,70
146747,12047,0,0.03015797,0.02708513,0,189,189
146748,12047,0,0.04435934,0.0398395,0,278,278
146749,12047,0,0.0614329,0.0551734,0,385,385
146750,12047,0,0.03701931,0.03324735,0,232,232
146751,12055,0,0.00809106,0.00257561,0,268,268
146752,12055,0,0.00899677,0.00286393,0,298,298
146753,12055,0,0.00778915,0.00247951,0,258,258
146754,12055,0,0.00156991,0.00049975,0,52,52
146755,12055,0,0.00627962,0.00199898,0,208,208
146756,12055,0.00826167,0.01530659,0.01050426,586,507,1093
146757,12055,0.01082758,0.02810736,0.01632822,768,931,1699
146758,12055,0.00083181,0.02551097,0.00868788,59,845,904
146759,12055,0.00403214,0.0009661,0.00305614,286,32,318
146760,12055,0,0.01642363,0.00522811,0,544,544
146764,17001,0.0041801,0.25890379,0.13359967,35,2239,2274
146765,17001,0.01731757,0.25612859,0.13865225,145,2215,2360
146767,17012,0,0.00668849,0.00085275,0,47,47
146768,17012,0.01039739,0.02646933,0.01244648,500,186,686
146769,17012,0,0.0345809,0.00440888,0,243,243
146770,17012,0,0.00284617,0.00036287,0,20,20
146771,17012,0.11607644,0.02433471,0.10437985,5582,171,5753
146772,17012,0.01493065,0.01152697,0.0144967,718,81,799
146773,17025,0,0.00022727,0.0000951,0,3,3
146774,17025,0,0.02068182,0.00865732,0,273,273
146775,17025,0,0.0594697,0.02489377,0,785,785
146776,17004,0,0.0000328,0.0000127,0,1,1
146778,17019,0,0.01987142,0.00536574,0,136,136
146779,17019,0,0.04354179,0.01175728,0,298,298
146781,17019,0,0.00569842,0.0015387,0,39,39
146783,17019,0.00394552,0.19783752,0.0563008,73,1354,1427
146785,17003,0.09183995,0,0.06920908,2332,0,2332
146786,17003,0.05852237,0.01433217,0.04763318,1486,119,1605
146787,17003,0,0.2490666,0.06137409,0,2068,2068
146788,17003,0,0.03275924,0.00807241,0,272,272
146791,21051,0,0.04789561,0.01871224,0,635,635
146792,21051,0,0.00294162,0.00114926,0,39,39
146793,21051,0,0.02194901,0.00857522,0,291,291
146794,21176,0,0.20542361,0.13795977,0,1159,1159
146795,21085,0.04599562,0.01171325,0.0396434,2728,158,2886
146796,21085,0.03131007,0.06790718,0.03809118,1857,916,2773
146797,21085,0.06154106,0.05908518,0.061086,3650,797,4447
146798,21085,0,0.02691082,0.00498633,0,363,363
146799,21085,0,0.01875602,0.00347532,0,253,253
146800,21085,0,0.01816295,0.00336543,0,245,245
146802,21007,0,0.02440051,0.01704379,0,58,58
146803,21007,0.03216374,0.01388305,0.01939465,33,33,66
146804,21007,0.54191033,0,0.16338525,556,0,556
146805,21031,0,0.00832178,0.00202429,0,6,6
146811,21206,0,0.03774183,0.02817235,0,119,119
146812,21169,0,0.01055002,0.0080086,0,164,164
146813,21169,0,0.01633966,0.01240356,0,254,254
146814,21169,0,0.00295915,0.00224631,0,46,46
146815,21169,0,0.04573818,0.03472019,0,711,711
146816,21169,0,0.0681248,0.05171404,0,1059,1059
146817,21169,0,0.01035703,0.0078621,0,161,161
146818,21092,0,0.24992709,0.16408195,0,857,857
146820,21092,0.09698997,0.09623797,0.09649627,174,330,504
146821,21092,0.90301003,0.00933217,0.31629332,1620,32,1652
146822,21092,0,0.00029163,0.00019146,0,1,1
146826,21161,0,0.00229761,0.00089464,0,17,17
146828,21156,0.00316882,0,0.00300466,826,0,826
146829,21156,0.00245526,0.0003511,0.00234626,640,5,645
146830,21156,0.00450003,0.00765396,0.00466341,1173,109,1282
146831,21156,0.01212284,0.00077242,0.01153485,3160,11,3171
146832,21149,0.31961358,0,0.24821534,5459,0,5459
146833,21149,0.15638173,0.32525952,0.19410722,2671,1598,4269
146837,21120,0.03166815,0,0.01389433,71,0,71
146838,21120,0.23639608,0,0.1037182,530,0,530
146839,21195,0,0.01174487,0.0086303,0,209,209
146841,21195,0.20492059,0.01539758,0.06565636,1316,274,1590
146842,21195,0,0.04512504,0.03315853,0,803,803
146843,21195,0,0.05613937,0.04125201,0,999,999
146844,21195,0,0.00073054,0.00053681,0,13,13
146845,30159,0,0.10270896,0.0944674,0,2218,2218
146846,30159,1,0.24274138,0.30350526,1884,5242,7126
146847,21010,0,0.00478674,0.00257337,0,156,156
146848,21010,0,0.0111077,0.00597153,0,362,362
146849,21061,0,0.06584821,0.05630219,0,708,708
146850,21061,0.07789358,0.02278646,0.03077535,142,245,387
146851,21061,0,0.15243676,0.13033797,0,1639,1639
146852,21061,0,0.03822545,0.0326839,0,411,411
146853,21061,0,0.09551711,0.08166998,0,1027,1027
146854,30173,0,0.03085522,0.02540697,0,1336,1336
146855,21145,0,0.00067368,0.0005911,0,8,8
146856,30173,0,0.03676759,0.03027537,0,1592,1592
146857,30173,0,0.01108571,0.00912825,0,480,480
146858,30173,0,0.03159426,0.02601552,0,1368,1368
146859,20021,0,0.02032456,0.00879526,0,129,129
146861,20002,0,0.01415674,0.0089785,0,403,403
146863,20002,0,0.0175642,0.01113958,0,500,500
146864,20002,0.29790474,0.09323076,0.16809625,4891,2654,7545
146865,20002,0.12595931,0.00368848,0.04841261,2068,105,2173
146866,20002,0,0.03143991,0.01993985,0,895,895
146867,20002,0.19576075,0.00031616,0.07180573,3214,9,3223
146868,20002,0,0.00094847,0.00060154,0,27,27
146869,30174,0,0.01530381,0.00752495,0,708,708
146870,30174,0,0.00121047,0.00059519,0,56,56
146871,30174,0,0.00034585,0.00017006,0,16,16
146872,30174,0,0.00285325,0.00140296,0,132,132
146873,30174,0,0.00112401,0.00055268,0,52,52
146874,30174,0,0.00116724,0.00057394,0,54,54
146875,30174,0,0.00086462,0.00042514,0,40,40
146876,30174,0,0.00536066,0.00263586,0,248,248
146877,30174,0,0.00188055,0.00092468,0,87,87
146879,30174,0,0.00207509,0.00102033,0,96,96
146880,30174,0,0.00482027,0.00237015,0,223,223
146881,30174,0,0.00025939,0.00012754,0,12,12
146882,30174,0,0.00131855,0.00064834,0,61,61
146884,30084,0,0.0043939,0.0029684,0,17,17
146886,30084,0,0.01085552,0.00733368,0,42,42
146887,30084,0,0.00310158,0.00209534,0,12,12
146889,30084,0,0.00361851,0.00244456,0,14,14
146890,30005,0,0.02248996,0.01091831,0,56,56
146893,30012,0,0.00641437,0.00534259,0,40,40
146894,30012,0,0.00545221,0.00454121,0,34,34
146895,30178,0,0.01583392,0.00677507,0,90,90
146896,30178,0,0.01548206,0.00662451,0,88,88
146898,30178,0,0.02902885,0.01242096,0,165,165
146899,30143,0,0.00051641,0.000319,0,18,18
146900,30143,0,0.0000861,0.0000532,0,3,3
146901,30143,0,0.01038559,0.00641537,0,362,362
146902,30143,0,0.01930801,0.01192691,0,673,673
146903,30143,0.16058597,0.0057092,0.06491573,3464,199,3663
146904,30143,0.12275741,0,0.04692789,2648,0,2648
146905,30143,0,0.0029837,0.00184309,0,104,104
146906,30143,0,0.00745926,0.00460772,0,260,260
146907,30143,0.10908164,0.03706679,0.06459674,2353,1292,3645
146908,30143,0.3795837,0.02834519,0.16261719,8188,988,9176
146909,30141,0,0.08163705,0.04093058,0,6441,6441
146910,30141,0.19391839,0.01978504,0.10661269,15216,1561,16777
146911,30141,0.49917162,0.0068823,0.25235124,39168,543,39711
146912,30141,0.02873856,0.01684453,0.02277522,2255,1329,3584
146913,30141,0,0.00112804,0.00056557,0,89,89
146914,30032,0.04964693,0.02269044,0.03800959,1371,476,1847
146915,30032,0,0.01010583,0.00436277,0,212,212
146916,30032,0,0.00286014,0.00123475,0,60,60
146917,30032,0,0.01487272,0.00642068,0,312,312
146918,30032,0,0.00100105,0.00043216,0,21,21
146919,30032,0,0.01534941,0.00662647,0,322,322
146920,30032,0,0.00481457,0.00207849,0,101,101
146926,30209,0,0.04545455,0.01951458,0,279,279
146927,30209,0,0.06288693,0.02699867,0,386,386
146965,27002,0,0.00425949,0.00150513,0,374,374
146967,27002,0,0.00566033,0.00200013,0,497,497
147672,16014,0,0.05828086,0.02815507,0,398,398
147675,16008,0,0.00128464,0.00118967,0,28,28
147676,16008,0,0.00032116,0.00029742,0,7,7
147677,16008,0,0.0013764,0.00127464,0,30,30
147678,16008,0,0.0036704,0.00339905,0,80,80
147679,16026,0,0.00305093,0.00246633,0,13,13
147680,16008,0,0.00385392,0.003569,0,84,84
147681,16008,0,0.00073408,0.00067981,0,16,16
147682,16026,0,0.0511617,0.04135838,0,218,218
147683,16026,0,0.01361183,0.01100361,0,58,58
147685,16026,0,0.01079559,0.008727,0,46,46
147686,16026,0,0.00610185,0.00493265,0,26,26
147687,16015,0,0.00600205,0.00232756,0,41,41
147688,16015,0,0.00278144,0.00107863,0,19,19
147689,16015,0,0.00029278,0.00011354,0,2,2
147690,16015,0,0.00409896,0.00158955,0,28,28
147691,16015,0,0.00219587,0.00085155,0,15,15
147692,16015,0,0.00234226,0.00090832,0,16,16
147693,16015,0,0.00322061,0.00124894,0,22,22
147694,16015,0,0.00234226,0.00090832,0,16,16
147696,16015,0,0.00029278,0.00011354,0,2,2
147698,16015,0,0.00307422,0.00119217,0,21,21
147700,16015,0,0.0017567,0.00068124,0,12,12
147702,16002,0,0.00173712,0.00055508,0,9,9
147704,16002,0,0.00656244,0.00209695,0,34,34
147705,16002,0,0.00270218,0.00086345,0,14,14
147706,16002,0,0.00115808,0.00037005,0,6,6
147707,16096,0,0.00137552,0.0008872,0,7,7
147709,16096,0,0.00176852,0.00114068,0,9,9
147713,16096,0,0.00353704,0.00228137,0,18,18
147717,16096,0,0.0086461,0.00557668,0,44,44
147721,16096,0,0.01041462,0.00671736,0,53,53
147722,16096,0,0.00373354,0.00240811,0,19,19
147724,16096,0,0.00707408,0.00456274,0,36,36
147733,16010,0,0.02350956,0.00959156,0,209,209
147734,16010,0,0.00033746,0.00013768,0,3,3
147735,16035,0,0.02372562,0.0145923,0,478,478
147736,16029,0,0.01524738,0.01023249,0,147,147
147742,16029,0,0.05040971,0.03382988,0,486,486
147747,16029,0,0.00311171,0.00208826,0,30,30
147748,16029,0,0.0004149,0.00027844,0,4,4
147749,16029,0,0.03630329,0.02436308,0,350,350
147753,16038,0,0.01036218,0.00495982,0,208,208
147755,16038,0,0.00577891,0.00276605,0,116,116
147756,16038,0,0.00204255,0.00097766,0,41,41
147757,16038,0,0.0000498,0.0000238,0,1,1
147759,16038,0,0.00582873,0.0027899,0,117,117
147760,16038,0,0.004384,0.00209839,0,88,88
147761,16038,0,0.00034873,0.00016692,0,7,7
147762,16038,0,0.00024909,0.00011923,0,5,5
147763,16038,0,0.00069745,0.00033383,0,14,14
147764,16038,0,0.00089673,0.00042922,0,18,18
147765,16038,0,0.00214218,0.00102535,0,43,43
147766,16038,0,0.00124545,0.00059613,0,25,25
147768,16038,0,0.00029891,0.00014307,0,6,6
147769,16038,0.07656422,0.00433418,0.04199156,1674,87,1761
147770,16038,0.81517563,0.00014945,0.42506617,17823,3,17826
147771,16038,0.00013721,0.00114582,0.00061998,3,23,26
147773,16077,0,0.0211876,0.0126212,0,233,233
147774,16077,0,0.01818678,0.01083365,0,200,200
147776,12027,0,0.00612381,0.00472227,0,101,101
147777,12027,0,0.00654823,0.00504956,0,108,108
147778,12027,0,0.00806403,0.00621844,0,133,133
147779,12027,0,0.00885224,0.00682626,0,146,146
147781,12027,0,0.00927666,0.00715354,0,153,153
147782,12027,0,0.00278906,0.00215074,0,46,46
147783,12027,0,0.00157643,0.00121564,0,26,26
147784,12027,0,0.00139453,0.00107537,0,23,23
147785,12064,0,0.00228864,0.0014789,0,17,17
147786,15008,0,0.00156993,0.00125313,0,33,33
147787,15008,0,0.0141294,0.0112782,0,297,297
147788,15008,0,0.00028544,0.00022784,0,6,6
147789,15008,0,0.00613701,0.00489861,0,129,129
147790,15105,0,0.0359223,0.03233627,0,1067,1067
147791,15105,0,0.00602633,0.00542474,0,179,179
147792,15105,0,0.03649463,0.03285147,0,1084,1084
147793,15105,0,0.00555499,0.00500046,0,165,165
147794,15105,0.17364906,0,0.01733491,572,0,572
147795,15105,0,0.02299431,0.02069885,0,683,683
147796,15105,0,0.0367303,0.03306361,0,1091,1091
147797,15105,0,0.01552032,0.01397097,0,461,461
147798,15105,0,0.004545,0.00409128,0,135,135
147801,15080,0,0.00423157,0.00364214,0,94,94
147802,15080,0,0.01769155,0.01522725,0,393,393
147803,15080,0,0.00288107,0.00247976,0,64,64
147804,15080,0,0.00522193,0.00449456,0,116,116
147805,12047,0,0.00462741,0.00415592,0,29,29
147806,12047,0,0.02170097,0.01948983,0,136,136
147807,15117,0,0.01036952,0.00833278,0,126,126
147808,12047,0,0.01771182,0.01590714,0,111,111
147809,12047,0,0.09063348,0.08139868,0,568,568
147810,12055,0,0.00501162,0.00159534,0,166,166
147811,12055,0,0.00262657,0.00083611,0,87,87
147812,12055,0,0.00307943,0.00098027,0,102,102
147813,12060,0,0.00144326,0.00121877,0,16,16
147816,12060,0,0.05448313,0.04600853,0,604,604
147817,12055,0.02296631,0.01428011,0.02020124,1629,473,2102
147818,12055,0.02947977,0.05561091,0.03779805,2091,1842,3933
147819,12055,0,0.02134469,0.00679461,0,707,707
147820,12055,0,0.04084775,0.01300299,0,1353,1353
147821,12055,0,0.00030191,0.0000961,0,10,10
147822,17001,0,0.2613321,0.13277716,0,2260,2260
147823,17001,0.28245551,0.02786772,0.15310499,2365,241,2606
147824,17001,0.66332258,0.01306661,0.33294166,5554,113,5667
147825,17001,0.03272423,0.00173451,0.01697903,274,15,289
147826,17017,0.02130019,0.05522256,0.0269059,1095,562,1657
147827,17012,0.03878226,0.00540771,0.03452718,1865,38,1903
147828,17012,0.02023332,0.03714245,0.02238914,973,261,1234
147829,17012,0.0410073,0.20307386,0.06166993,1972,1427,3399
147830,17012,0.43924806,0.17503914,0.40556281,21123,1230,22353
147831,17012,0.07003681,0.00085385,0.06121634,3368,6,3374
147834,17025,0,0.00265152,0.00110991,0,35,35
147835,17004,0,0.02713878,0.01048614,0,827,827
147836,17004,0,0.0001969,0.0000761,0,6,6
147837,17004,0.00010332,0,0.0000634,5,0,5
147840,17019,0,0.00029223,0.0000789,0,2,2
147841,17019,0,0.00043834,0.00011836,0,3,3
147842,17019,0.64749757,0.02030976,0.47814251,11980,139,12119
147843,17019,0,0.00175336,0.00047345,0,12,12
147844,17013,0.00212295,0.00121249,0.00191728,24,4,28
147845,17013,0.04776648,0,0.03697617,540,0,540
147846,17003,0,0.00517885,0.00127615,0,43,43
147847,21168,0,0.20807453,0.01018237,0,67,67
147852,21176,0.90358826,0.0079759,0.30210689,2493,45,2538
147853,21176,0.03080826,0,0.01011784,85,0,85
147854,21085,0.01839487,0.00014827,0.01501394,1091,2,1093
147855,21085,0.31507334,0,0.25669309,18687,0,18687
147856,21085,0.10217501,0,0.0832429,6060,0,6060
147858,21062,0,0.15347334,0.08271659,0,380,380
147861,21007,0,0.0509045,0.03555686,0,121,121
147862,21007,0.00194932,0.05973917,0.0423156,2,142,144
147863,21007,0.42495127,0.07488431,0.18042903,436,178,614
147864,21007,0,0.00168279,0.00117543,0,4,4
147865,21031,0,0.43550624,0.10593792,0,314,314
147866,21031,0.00089166,0,0.00067476,2,0,2
147867,21031,0,0.15256588,0.03711201,0,110,110
147868,21031,0,0.10818308,0.02631579,0,78,78
147869,21206,0.38935574,0.00634317,0.10345644,417,20,437
147871,21206,0,0.00158579,0.00118371,0,5,5
147872,21169,0,0.00025732,0.00019533,0,4,4
147874,21169,0.90573687,0.005468,0.22233617,4468,85,4553
147875,21169,0.09426313,0.0183982,0.0366735,465,286,751
147877,21169,0,0.06773882,0.05142104,0,1053,1053
147885,21161,0,0.00108123,0.00042101,0,8,8
147886,21161,0.10230113,0.00148669,0.063046,1187,11,1198
147887,21161,0.20753254,0.00121638,0.12719714,2408,9,2417
147888,21161,0.00103422,0.00013515,0.00068414,12,1,13
147889,21156,0.00309593,0,0.00293555,807,0,807
147890,21149,0,0.13026664,0.02910017,0,640,640
147891,21149,0.27552693,0.00122125,0.21424999,4706,6,4712
147892,21103,0,0.44176707,0.0732235,0,440,440
147893,21149,0,0.09016894,0.02014277,0,443,443
147898,21156,0,0.00294923,0.00015278,0,42,42
147899,21195,0,0.00927227,0.0068134,0,165,165
147900,21195,0.24820928,0.05085698,0.10319197,1594,905,2499
147901,21195,0,0.10272549,0.07548416,0,1828,1828
147902,21195,0,0.00095533,0.00070199,0,17,17
147903,30019,0.12724758,0.50720789,0.46138449,92,2674,2766
147904,30019,0,0.06373293,0.05604671,0,336,336
147905,30159,0,0.07501737,0.06899783,0,1620,1620
147906,30159,0,0.03991665,0.03671366,0,862,862
147907,30159,0,0.09687428,0.0891009,0,2092,2092
147908,21061,0,0.02353051,0.02011928,0,253,253
147909,21061,0,0.15429688,0.13192843,0,1659,1659
147910,21061,0,0.02752976,0.02353877,0,296,296
147911,21061,0,0.00548735,0.00469185,0,59,59
147912,30173,0,0.00801404,0.00659897,0,347,347
147913,30173,0,0.02836093,0.02335311,0,1228,1228
147914,30173,0,0.01979261,0.01629773,0,857,857
147915,30173,0,0.04323426,0.03560018,0,1872,1872
147916,30173,0,0.04686021,0.03858588,0,2029,2029
147917,20021,0,0.05010241,0.02168133,0,318,318
147919,20002,0,0.00035128,0.00022279,0,10,10
147920,20002,0.03313437,0.00386412,0.01457057,544,110,654
147921,20002,0.33475454,0.05940212,0.16012031,5496,1691,7187
147922,20002,0,0.00263463,0.00167094,0,75,75
147923,20002,0,0.0000703,0.0000446,0,2,2
147924,20002,0.0124863,0.00021077,0.0047009,205,6,211
147926,20002,0,0.01464854,0.00929041,0,417,417
147927,20002,0,0.00059718,0.00037875,0,17,17
147928,30174,0,0.00157794,0.00077588,0,73,73
147929,30174,0,0.00306941,0.00150924,0,142,142
147930,30174,0,0.0023561,0.0011585,0,109,109
147931,30174,0,0.00330718,0.00162616,0,153,153
147932,30174,0,0.00391241,0.00192375,0,181,181
