GRIDCODE,CVENTMUN,Suma de Fa,
293256,24058,0.003424134,
293257,24013,0.007367036,
293257,24058,0.003180866,
293258,24013,0.003737955,
293258,24058,0.000431342,
293259,24013,0.000234008,
293260,24013,0.002706782,
293261,24013,0.011742555,
293262,24013,0.001372007,
293263,24013,0.005309646,
293264,24013,0.006732847,
293265,24013,0.006008365,
293266,24013,0.004889268,
293267,24013,0.001217592,
293269,24040,0.000414459,
293270,24040,0.001085156,
293271,24040,0.000819382,
293272,24040,0.000674279,
293273,24040,0.001367022,
293274,24040,0.000835106,
293277,24016,0.007037903,
293278,24016,0.016803798,
293279,24016,0.015634369,
293280,24016,0.011985227,
293281,24016,0.016616931,
293282,24016,0.016683409,
293283,24016,0.016148222,
293284,24016,0.016462909,
293285,24016,0.015961682,
293285,30123,8.6042E-05,
293286,24016,0.011940901,
293286,30123,0.000539903,
293287,24016,0.003444417,
293287,30123,0.004517031,
293288,30123,0.005936291,
293289,30123,0.00592292,
293290,30123,0.005887459,
293291,30123,0.005695083,
293292,30123,0.005937661,
293293,30123,0.005737148,
293294,30123,0.005638564,
293295,30123,0.004483474,
293296,30123,0.002193072,
293297,30123,0.000984793,
293298,30123,0.000370106,
293300,30123,5.58069E-05,
293304,28038,0.056120433,
293305,28009,0.007210896,
293305,28038,0.036408874,
294160,14061,0.000124452,
294161,14061,0.000210379,
294162,14061,0.002300567,
294163,14061,0.004857336,
294164,14042,9.92075E-05,
294164,14061,0.000526955,
294165,14042,0.002494774,
294165,14061,0.002401911,
294165,32049,3.07318E-05,
294166,14061,1.18278E-05,
294166,32049,0.000692744,
294167,32049,0.000452776,
294168,32049,0.000162803,
294170,14061,0.001376207,
294171,14061,0.010789839,
294172,14061,0.040202829,
294173,14061,0.007323861,
294174,14061,0.015812587,
294175,32031,1.70017E-05,
294176,32031,0.000225463,
294177,32031,0.001317016,
294178,32031,0.011939505,
294179,32031,0.005399889,
294180,32031,0.006796489,
294181,32031,0.010845064,
294182,32031,0.011921415,
294183,32031,0.008154317,
294184,32031,0.015081125,
294185,14041,0.015919736,
294185,32031,0.005647893,
294186,14041,0.081156359,
294187,14041,0.028712055,
294188,14041,0.055109438,
294189,14041,0.035116561,
294190,14041,0.018493364,
294190,32046,0.002755309,
294191,14041,0.001390102,
294191,32046,0.00266862,
294192,32046,0.004302898,
294193,32046,0.012597308,
294194,32046,0.004691574,
294195,32046,0.002942268,
294195,32055,0.003651193,
294196,32055,0.005686676,
294197,32055,0.002110374,
294198,32055,0.006205233,
294199,32055,0.014480579,
294200,32055,0.014604948,
294201,32055,0.01406103,
294202,32055,0.003230703,
294203,32055,0.004199267,
294204,32055,0.010752217,
294205,32055,0.010174434,
294206,32055,0.00175525,
294213,32012,0.000239747,
294214,32012,0.000888476,
294215,01007,0.00060823,
294215,01008,0.00080119,
294215,32008,1.56529E-05,
294215,32012,0.005823437,
294216,01007,0.008250133,
294216,01008,0.00250269,
294217,01007,0.003735808,
294218,01007,0.001057562,
294219,01004,5.32221E-05,
294219,01007,9.44794E-05,
294220,01004,6.93104E-05,
294220,01007,0.000398294,
294221,01004,0.029765428,
294222,01004,0.106014874,
294222,01007,4.79867E-05,
294223,01004,0.031768233,
294223,01007,0.034871117,
294224,01007,0.051205373,
294225,01007,0.016199246,
294225,01009,0.046284724,
294226,01009,0.022913683,
294226,32024,0.006996087,
294227,32024,0.013661939,
294228,32024,0.0397037,
294229,32024,0.040745937,
294230,32024,0.040274063,
294231,32024,0.040756321,
294232,32024,0.025567311,
294233,32024,0.009593143,
294234,32035,0.001095641,
294235,32024,0.002220166,
294235,32035,0.02033938,
294236,32024,0.000671604,
294236,32035,0.022295645,
294237,32035,0.016484821,
294238,32035,0.03790478,
294239,32035,0.028999485,
294239,32054,0.010356202,
294240,32054,0.043219455,
294241,32054,0.017307861,
294242,32038,0.001342048,
294242,32054,0.020856939,
294243,32038,0.001488543,
294243,32054,0.015662976,
294244,32038,0.000370437,
294244,32054,0.004120771,
294245,32038,3.23853E-05,
294249,32038,0.000339047,
294250,32038,0.001177562,
294251,24001,0.000441243,
294251,32038,0.000103631,
294252,24001,0.005910489,
294253,24001,0.002286089,
294254,24001,0.000490649,
294255,24001,0.003981451,
294256,24001,0.025673045,
294256,24021,0.000519988,
294257,24001,0.034292735,
294257,24021,0.001860261,
294258,24001,0.004348874,
294258,24021,0.011764097,
294259,24021,0.015499894,
294260,24021,0.007077562,
294261,24021,0.003864149,
294262,24021,0.011473396,
294263,24021,1.30986E-05,
294264,24021,0.010299366,
294265,24021,0.036634158,
294266,24021,0.006518939,
294266,24028,0.019086584,
294267,24028,0.017126361,
294268,24028,0.000165712,
294271,24035,0.012203184,
294272,24004,8.89835E-05,
294272,24035,0.008706024,
294275,24004,0.000190043,
294276,24004,0.066591401,
294276,24051,0.000382206,
294277,24004,0.046147895,
294278,24004,0.032616435,
294279,24004,0.044911776,
294280,24004,0.001097456,
294281,24004,0.012329162,
294282,24004,0.01993542,
294282,24030,0.001362509,
294283,24004,0.001721945,
294283,24030,0.001510231,
294284,24008,5.42107E-05,
294285,24008,0.002115005,
294286,24008,0.000302606,
294287,24008,0.000137992,
294288,24008,0.00010731,
294288,24030,0.000151739,
294289,24052,0.000421359,
294290,24052,0.013061261,
294291,24052,0.029458853,
294292,24052,0.036331308,
294293,24052,0.036624501,
294294,24052,0.011122555,
294295,24052,4.50365E-05,
294296,24052,0.024409245,
294297,24024,0.000782369,
294297,24052,0.007126729,
294298,24024,0.000791117,
294299,24024,0.000279962,
294301,24024,0.000338409,
294302,24024,0.000611106,
294305,24010,5.48371E-05,
294306,24010,0.003991084,
294307,24010,0.003379038,
294308,24010,0.013334449,
294309,24010,0.002035827,
294310,24010,3.90681E-05,
294311,24010,0.000890812,
294312,24010,0.001027135,
294313,24010,0.007510695,
294314,24010,0.002104013,
294315,24010,0.002730577,
294318,24010,7.05913E-06,
294319,24010,0.000542393,
294320,24010,0.006175833,
294321,24058,2.01602E-06,
294322,24058,0.002466011,
294323,24013,8.30925E-06,
294323,24058,0.000744182,
294324,24013,0.002076232,
294324,24058,0.012346218,
294325,24058,0.020538699,
294326,24013,0.000236972,
294326,24058,0.01835404,
294327,24013,7.25942E-05,
294328,24013,0.008023412,
294329,24013,0.011472645,
294330,24013,0.001463808,
294331,24013,0.009617507,
294332,24013,0.013428284,
294333,24013,0.008297386,
294334,24013,0.001004794,
294337,24040,0.000161133,
294338,24040,0.000662274,
294339,24040,0.000548821,
294340,24040,0.000155383,
294341,24040,0.000307316,
294342,24040,0.000214956,
294345,24016,0.003038026,
294346,24016,0.01380512,
294347,24016,0.016499531,
294348,24016,0.016500337,
294349,24016,0.010807912,
294350,24016,0.010225958,
294351,24016,0.015350103,
294351,30123,0.000479652,
294352,24016,0.012859673,
294352,30123,0.001433839,
294353,24016,0.008159201,
294353,30123,0.002973551,
294354,24016,0.002012508,
294354,30123,0.005221378,
294355,30123,0.005889755,
294356,30123,0.006012096,
294357,30123,0.005918671,
294358,30123,0.005975698,
294359,30123,0.005961098,
294360,30123,0.005975954,
294361,30123,0.006042421,
294362,30123,0.006038235,
294363,30123,0.005877709,
294364,30123,0.003905406,
294365,30123,0.005497056,
294366,30123,0.004645014,
294367,30123,0.004789886,
294368,30123,0.002984109,
294370,28038,0.047534823,
294371,28038,0.009372425,
294372,28038,0.085852893,
294373,28009,0.056310022,
294373,28038,0.138165731,
294374,28009,0.039677844,
295228,14061,5.54526E-05,
295229,14061,7.9218E-05,
295230,14061,0.000277262,
295233,14042,0.001411187,
295234,14042,0.005397547,
295234,32049,0.001759543,
295235,32049,0.000913773,
295236,32049,0.000435979,
295239,14061,0.004610668,
295240,14061,0.02636868,
295241,14061,0.000736639,
295242,14061,0.044319582,
295243,14061,0.006718657,
295244,14061,0.001905015,
295244,32031,0.000107259,
295245,32031,0.001386345,
295246,32031,0.006230969,
295247,32031,0.007696961,
295248,32031,0.006842727,
295249,32031,0.009105027,
295250,32031,0.012781886,
295251,32031,0.009426789,
295252,32031,0.005086747,
295253,14041,0.009402729,
295253,32031,0.000528793,
295254,14041,0.013818953,
295255,14041,0.001293392,
295256,14041,0.01091863,
295257,14041,0.079099646,
295258,14041,0.030845501,
295259,14041,0.006342634,
295259,32046,0.001418163,
295260,32046,0.006079594,
295261,32046,0.015671995,
295262,32046,0.009837472,
295263,32046,0.000125377,
295263,32055,0.000972941,
295264,32055,0.006245734,
295265,32055,0.001697532,
295266,32055,0.004191318,
295267,32055,0.007711119,
295268,32055,0.015207612,
295269,32055,0.008617042,
295270,32055,0.006242173,
295271,32055,9.76917E-05,
295272,32055,0.001590459,
295273,32055,0.003602149,
295274,32055,0.004380253,
295275,32055,0.000123136,
295281,32012,0.00011282,
295283,01007,1.88769E-05,
295283,32008,7.53456E-05,
295284,01007,0.009526193,
295284,32008,0.041076432,
295285,01007,4.15174E-05,
295285,32008,6.75129E-06,
295286,01007,1.34766E-05,
295286,32008,0.00024699,
295288,01004,0.000111643,
295289,01004,0.037947331,
295290,01004,0.101847947,
295291,01004,0.035311907,
295291,01007,0.030009813,
295292,01007,0.032247485,
295292,32025,0.004739227,
295293,01007,0.000829497,
295293,01009,0.01029935,
295293,32025,0.020817293,
295294,01009,0.004304109,
295294,32024,0.003975719,
295294,32025,0.025424043,
295295,32024,0.004716982,
295296,32024,0.03111194,
295296,32035,0.004966634,
295297,32024,0.021635841,
295297,32035,0.016413293,
295298,32024,0.023388843,
295298,32035,0.016919808,
295299,32024,0.007321934,
295299,32035,0.031399465,
295300,32024,0.008410583,
295300,32035,0.020890202,
295301,32024,0.003091512,
295301,32035,0.000791136,
295302,32035,0.009577434,
295303,32035,0.024882302,
295304,32035,0.032225435,
295304,32054,0.000203437,
295305,32035,0.010014667,
295305,32054,0.014266396,
295306,32035,0.009468349,
295306,32054,0.029556557,
295307,32035,0.008364636,
295307,32054,0.030778834,
295308,32054,0.044055606,
295309,32054,0.02277712,
295310,32054,0.018999156,
295311,32038,5.23769E-05,
295311,32054,0.038912169,
295312,32038,0.004858576,
295312,32054,0.005004264,
295313,32038,0.00066654,
295317,32038,0.000850357,
295318,32038,2.51659E-05,
295321,24001,0.006750539,
295322,24001,0.001884711,
295323,24001,0.005906231,
295324,24001,0.001059444,
295325,24001,0.000982261,
295326,24001,0.00305858,
295326,24021,0.003254447,
295327,24021,0.015561634,
295328,24021,0.014765797,
295329,24021,0.01193217,
295330,24021,0.018307288,
295331,24021,0.010784089,
295332,24021,0.006529706,
295333,24021,0.031508444,
295334,24021,0.00641903,
295334,24028,0.000211475,
295335,24028,0.001205336,
295336,24028,0.006209229,
295337,24028,0.001834183,
295337,24035,4.84086E-05,
295338,24035,0.000534472,
295339,24035,0.018825581,
295340,24035,0.003124864,
295341,24035,0.004194974,
295342,24004,5.33094E-05,
295343,24004,0.005705582,
295343,24051,0.013404425,
295344,24004,0.009340772,
295344,24051,0.006825663,
295345,24004,0.027707389,
295345,24051,0.001178117,
295346,24004,0.003991387,
295346,24051,0.009293352,
295347,24004,0.06199176,
295347,24051,0.001577565,
295348,24004,0.028677778,
295349,24004,0.009221522,
295350,24004,0.001263199,
295351,24004,0.000443298,
295351,24008,2.35936E-05,
295352,24008,4.85489E-05,
295353,24008,0.008034199,
295354,24008,0.000941963,
295356,24008,0.000436282,
295357,24052,0.001322363,
295358,24052,0.030801492,
295359,24052,0.035050294,
295360,24008,0.004846453,
295360,24052,0.032355343,
295361,24008,0.003814608,
295361,24052,0.025677476,
295362,24008,0.000379624,
295362,24052,0.004932602,
295363,24052,0.004952887,
295364,24052,0.013364053,
295365,24024,0.005950401,
295365,24052,0.012175589,
295366,24024,0.014263867,
295366,24052,0.00820693,
295367,24024,0.011551969,
295368,24024,1.70312E-05,
295369,24010,1.12727E-05,
295369,24024,0.000283144,
295370,24010,0.003487369,
295371,24010,0.000153565,
295372,24010,0.000181292,
295373,24010,0.014867572,
295374,24010,0.026434596,
295375,24010,0.002287784,
295376,24010,2.21905E-06,
295378,24010,0.000232317,
295379,24010,7.01002E-05,
295380,24010,0.013693373,
295381,24010,0.006161931,
295382,24010,0.002024661,
295383,24010,0.000607493,
295386,24010,0.00058968,
295387,24010,0.000614629,
295388,24010,0.000213097,
295389,24058,2.90365E-05,
295390,24058,0.00125572,
295391,24058,0.002465054,
295392,24013,0.000176478,
295392,24058,0.038631078,
295393,24058,0.024222921,
295394,24058,0.010034107,
295395,24013,0.000760993,
295395,24058,3.14632E-05,
295396,24013,0.005414997,
295397,24013,0.009288,
295398,24013,0.002916382,
295399,24013,0.006820533,
295400,24013,0.013135064,
295401,24013,0.003334178,
295402,24013,2.87324E-05,
295405,24040,0.000181738,
295406,24040,0.000347058,
295407,24040,0.000307371,
295408,24040,0.001503687,
295409,24040,0.000731644,
295410,24040,0.000299211,
295414,24016,0.00641093,
295415,24016,0.011791037,
295416,24016,0.014229332,
295417,24016,0.002559486,
295418,24016,0.008070158,
295418,30123,0.002321429,
295419,24016,0.001138143,
295419,30123,0.005550424,
295420,24016,1.28236E-05,
295420,30123,0.005959208,
295421,24016,8.13964E-05,
295421,30123,0.005860412,
295422,30123,0.005953744,
295423,30123,0.005926048,
295424,30123,0.005789954,
295425,30123,0.005769418,
295426,30123,0.006039207,
295427,30123,0.00596409,
295428,30123,0.005834069,
295429,30123,0.006024766,
295430,30123,0.006033452,
295431,30123,0.002920646,
295433,30123,0.00170044,
295434,30123,0.003556551,
295435,30123,0.005598037,
295436,28038,0.011553531,
295436,30123,0.001203493,
295437,28038,0.01091887,
295438,28038,0.081392503,
295439,28038,0.034517137,
295440,28038,0.226452372,
295441,28009,0.259247412,
295441,28038,0.109571826,
295442,28009,0.421452318,
296296,14061,4.16333E-06,
296296,32049,3.3376E-05,
296297,32049,1.50979E-05,
296298,32049,1.94117E-05,
296301,14042,0.017514858,
296302,14042,0.012516588,
296302,32049,4.63767E-05,
296303,14042,3.23371E-05,
296303,32049,0.00078457,
296304,32049,0.000130994,
296305,14061,3.20972E-06,
296305,32049,0.000240693,
296306,14061,0.001093024,
296307,14061,0.00967483,
296308,14061,0.049767897,
296309,14061,0.001751784,
296310,14061,0.031395437,
296311,14061,0.000542376,
296312,14061,0.001188241,
296313,14061,1.31727E-05,
296313,32031,0.00096549,
296314,32031,0.002477597,
296315,32031,0.009190084,
296316,32031,0.00851258,
296317,32031,0.017707635,
296318,32031,0.014863433,
296319,32031,0.008679629,
296320,32031,0.006002668,
296321,14041,2.35392E-06,
296321,32031,0.001331408,
296322,32031,0.000148331,
296323,14041,0.000292633,
296325,14041,0.047400182,
296325,32046,9.76614E-07,
296326,14041,0.059426083,
296326,32046,0.000163307,
296327,14041,0.004829816,
296327,32046,0.003043185,
296328,32046,0.015364448,
296329,32046,0.006065,
296330,32046,0.012844411,
296331,32046,0.004093931,
296331,32055,6.41377E-05,
296332,32046,0.000477186,
296332,32055,0.001640464,
296333,32055,0.002249243,
296334,32055,0.004466534,
296335,32055,0.004620594,
296336,32055,0.013918322,
296337,32055,0.013587952,
296338,32055,0.00721972,
296339,32055,0.00160719,
296340,32055,0.000101967,
296341,32055,0.003170626,
296342,32055,0.004853478,
296343,32055,0.000140098,
296344,32055,6.59715E-05,
296348,32012,3.52558E-05,
296349,32012,0.000416016,
296352,32008,0.030515184,
296353,32008,4.67725E-05,
296354,32008,0.000280634,
296355,01004,0.00068185,
296355,32008,0.007920295,
296356,01004,0.033507507,
296356,32008,0.02549837,
296357,01004,0.091668307,
296358,01004,0.096656175,
296358,32025,0.003085363,
296359,01004,0.005624815,
296359,01007,0.003141018,
296359,32025,0.057246171,
296360,01007,0.00019037,
296360,32025,0.068027364,
296361,32025,0.061816588,
296362,32024,2.55637E-05,
296362,32025,0.042979013,
296363,32024,0.005605479,
296363,32025,0.010876227,
296363,32035,0.000455531,
296363,32036,0.001375976,
296364,32024,0.002242492,
296364,32035,0.013275956,
296364,32036,0.004042086,
296365,32035,0.037006211,
296366,32035,0.029729767,
296367,32035,0.029742694,
296368,32035,0.025056186,
296369,32035,0.001452571,
296370,32035,5.35788E-05,
296371,32035,4.20979E-05,
296372,32035,0.018916959,
296373,32035,0.028195615,
296373,32054,0.002375155,
296374,32035,0.007444949,
296374,32054,0.021445421,
296375,32054,0.017562851,
296376,32054,0.042842381,
296377,32054,0.02416319,
296378,32054,0.011292727,
296379,32054,0.034648688,
296380,32038,0.004347671,
296380,32054,0.011128339,
296381,32038,0.00367063,
296382,32038,0.000572007,
296384,32038,0.000332388,
296385,32038,0.003679706,
296386,32038,0.001872631,
296387,32038,0.002506641,
296388,32038,0.000614764,
296389,24001,0.011321553,
296390,24001,0.013541313,
296391,24001,0.015075651,
296393,24001,0.012173014,
296394,24001,0.011122753,
296394,24021,0.000772857,
296395,24001,0.003798024,
296396,24001,0.034721251,
296396,24021,0.007610121,
296397,24001,0.031216564,
296397,24021,0.004750857,
296398,24021,0.014492565,
296399,24021,0.020748254,
296400,24021,0.001429214,
296401,24021,0.006327384,
296401,24028,0.000702755,
296402,24021,0.001145606,
296402,24028,0.00026237,
296403,24028,0.003079666,
296404,24028,0.000947271,
296405,24028,0.006139286,
296406,24028,0.007992836,
296407,24028,0.000102286,
296407,24035,0.002401699,
296408,24035,0.045278403,
296409,24035,0.020431227,
296410,24051,0.000393937,
296411,24051,0.00760437,
296412,24051,0.022780815,
296413,24051,0.018862894,
296414,24051,0.024104687,
296415,24004,0.01361803,
296415,24051,0.017623971,
296416,24004,0.016421835,
296416,24051,0.00272021,
296417,24004,0.029681203,
296417,24051,0.001218947,
296418,24004,0.004665387,
296419,24004,0.000884429,
296419,24008,1.58313E-05,
296420,24004,4.40334E-05,
296420,24008,9.60111E-05,
296420,24051,0.000387481,
296421,24008,0.000340936,
296422,24008,0.000197124,
