GRIDCODE,LONG,LATITUDE,Huso,POB,X ,Y ,UTM_Zones
288935,-100.7199257,22.19012193,6,0,2631321.774,1130649.062,14
288936,-100.6906845,22.18987609,6,0,2634321.774,1130649.062,14
288937,-100.6614434,22.1896247,6,0,2637321.774,1130649.062,14
288938,-100.6322023,22.18936775,6,96,2640321.774,1130649.062,14
288939,-100.6029614,22.18910526,6,2,2643321.774,1130649.062,14
288940,-100.5737206,22.18883721,6,11,2646321.774,1130649.062,14
288941,-100.54448,22.18856361,6,15,2649321.774,1130649.062,14
288942,-100.5152394,22.18828446,6,0,2652321.774,1130649.062,14
288943,-100.485999,22.18799976,6,336,2655321.774,1130649.062,14
288944,-100.4567587,22.1877095,6,88,2658321.774,1130649.062,14
288945,-100.4275185,22.1874137,6,0,2661321.774,1130649.062,14
288946,-100.3982785,22.18711234,6,0,2664321.774,1130649.062,14
288947,-100.3690385,22.18680543,6,56,2667321.774,1130649.062,14
288948,-100.3397988,22.18649296,6,0,2670321.774,1130649.062,14
288949,-100.3105591,22.18617495,6,0,2673321.774,1130649.062,14
288950,-100.2813196,22.18585138,6,0,2676321.774,1130649.062,14
288951,-100.2520803,22.18552227,6,119,2679321.774,1130649.062,14
288952,-100.2228411,22.1851876,6,0,2682321.774,1130649.062,14
288953,-100.193602,22.18484737,6,106,2685321.774,1130649.062,14
288954,-100.1643631,22.1845016,6,0,2688321.774,1130649.062,14
288955,-100.1351243,22.18415028,6,0,2691321.774,1130649.062,14
288956,-100.1058857,22.1837934,6,0,2694321.774,1130649.062,14
288957,-100.0766473,22.18343098,6,0,2697321.774,1130649.062,14
288958,-100.047409,22.183063,6,0,2700321.774,1130649.062,14
288959,-100.0181709,22.18268947,6,0,2703321.774,1130649.062,14
288960,-99.98893292,22.18231039,6,0,2706321.774,1130649.062,14
288961,-99.95969513,22.18192576,6,5,2709321.774,1130649.062,14
288962,-99.93045751,22.18153557,6,0,2712321.774,1130649.062,14
288963,-99.90122005,22.18113984,6,86,2715321.774,1130649.062,14
288964,-99.87198278,22.18073855,6,0,2718321.774,1130649.062,14
288965,-99.84274568,22.18033172,6,0,2721321.774,1130649.062,14
288966,-99.81350876,22.17991933,6,0,2724321.774,1130649.062,14
288967,-99.78427202,22.17950139,6,0,2727321.774,1130649.062,14
288968,-99.75503547,22.1790779,6,165,2730321.774,1130649.062,14
288969,-99.7257991,22.17864886,6,0,2733321.774,1130649.062,14
288970,-99.69656292,22.17821427,6,0,2736321.774,1130649.062,14
288971,-99.66732694,22.17777413,6,0,2739321.774,1130649.062,14
288972,-99.63809114,22.17732844,6,345,2742321.774,1130649.062,14
288973,-99.60885555,22.1768772,6,0,2745321.774,1130649.062,14
288974,-99.57962015,22.17642041,6,272,2748321.774,1130649.062,14
288975,-99.55038495,22.17595806,6,2,2751321.774,1130649.062,14
288976,-99.52114996,22.17549017,6,0,2754321.774,1130649.062,14
288977,-99.49191517,22.17501672,6,2,2757321.774,1130649.062,14
288978,-99.4626806,22.17453773,6,0,2760321.774,1130649.062,14
288979,-99.43344623,22.17405319,6,0,2763321.774,1130649.062,14
288980,-99.40421207,22.17356309,6,0,2766321.774,1130649.062,14
288981,-99.37497814,22.17306745,6,0,2769321.774,1130649.062,14
288982,-99.34574441,22.17256625,6,4,2772321.774,1130649.062,14
288983,-99.31651092,22.17205951,6,4,2775321.774,1130649.062,14
288984,-99.28727764,22.17154721,6,0,2778321.774,1130649.062,14
288985,-99.25804459,22.17102937,6,3,2781321.774,1130649.062,14
288986,-99.22881176,22.17050597,6,8,2784321.774,1130649.062,14
288987,-99.19957917,22.16997703,6,2,2787321.774,1130649.062,14
288988,-99.17034681,22.16944254,6,0,2790321.774,1130649.062,14
288989,-99.14111468,22.16890249,6,457,2793321.774,1130649.062,14
288990,-99.1118828,22.1683569,6,17,2796321.774,1130649.062,14
288991,-99.08265115,22.16780576,6,0,2799321.774,1130649.062,14
288992,-99.05341974,22.16724907,6,0,2802321.774,1130649.062,14
288993,-99.02418858,22.16668683,6,0,2805321.774,1130649.062,14
288994,-98.99495767,22.16611904,6,0,2808321.774,1130649.062,14
288995,-98.96572701,22.1655457,6,19,2811321.774,1130649.062,14
288996,-98.93649659,22.16496681,6,0,2814321.774,1130649.062,14
288997,-98.90726644,22.16438238,6,0,2817321.774,1130649.062,14
288998,-98.87803654,22.16379239,6,2,2820321.774,1130649.062,14
288999,-98.8488069,22.16319686,6,0,2823321.774,1130649.062,14
289000,-98.81957752,22.16259577,6,1117,2826321.774,1130649.062,14
289001,-98.7903484,22.16198914,6,0,2829321.774,1130649.062,14
289002,-98.76111956,22.16137696,6,1,2832321.774,1130649.062,14
289003,-98.73189098,22.16075923,6,0,2835321.774,1130649.062,14
289004,-98.70266267,22.16013596,6,0,2838321.774,1130649.062,14
289005,-98.67343464,22.15950713,6,0,2841321.774,1130649.062,14
289006,-98.64420688,22.15887276,6,3,2844321.774,1130649.062,14
289007,-98.6149794,22.15823284,6,1,2847321.774,1130649.062,14
289008,-98.5857522,22.15758737,6,0,2850321.774,1130649.062,14
289009,-98.55652529,22.15693635,6,0,2853321.774,1130649.062,14
289010,-98.52729866,22.15627978,6,9,2856321.774,1130649.062,14
289011,-98.49807233,22.15561767,6,255,2859321.774,1130649.062,14
289012,-98.46884628,22.15495001,6,6,2862321.774,1130649.062,14
289013,-98.43962052,22.1542768,6,8,2865321.774,1130649.062,14
289014,-98.41039506,22.15359804,6,185,2868321.774,1130649.062,14
289015,-98.3811699,22.15291374,6,0,2871321.774,1130649.062,14
289016,-98.35194504,22.15222388,6,0,2874321.774,1130649.062,14
289017,-98.32272049,22.15152849,6,0,2877321.774,1130649.062,14
289018,-98.29349624,22.15082754,6,0,2880321.774,1130649.062,14
289019,-98.26427229,22.15012105,6,11,2883321.774,1130649.062,14
289020,-98.23504866,22.14940901,6,1,2886321.774,1130649.062,14
289021,-98.20582534,22.14869142,6,21,2889321.774,1130649.062,14
289022,-98.17660233,22.14796828,6,2058,2892321.774,1130649.062,14
289023,-98.14737964,22.1472396,6,1817,2895321.774,1130649.062,14
289024,-98.11815728,22.14650538,6,2,2898321.774,1130649.062,14
289025,-98.08893523,22.1457656,6,4,2901321.774,1130649.062,14
289026,-98.05971351,22.14502028,6,253,2904321.774,1130649.062,14
289027,-98.03049212,22.14426941,6,363,2907321.774,1130649.062,14
289028,-98.00127105,22.143513,6,117,2910321.774,1130649.062,14
289029,-97.97205032,22.14275104,6,14,2913321.774,1130649.062,14
289030,-97.94282992,22.14198354,6,0,2916321.774,1130649.062,14
289031,-97.91360986,22.14121048,6,0,2919321.774,1130649.062,14
289032,-97.88439014,22.14043189,6,0,2922321.774,1130649.062,14
289033,-97.85517076,22.13964774,6,17,2925321.774,1130649.062,14
289034,-97.82595173,22.13885806,6,268,2928321.774,1130649.062,14
289035,-97.79673304,22.13806282,6,67,2931321.774,1130649.062,14
289036,-97.7675147,22.13726204,6,0,2934321.774,1130649.062,14
289037,-97.73829671,22.13645572,6,0,2937321.774,1130649.062,14
289038,-97.70907908,22.13564385,6,0,2940321.774,1130649.062,14
289039,-97.6798618,22.13482643,6,0,2943321.774,1130649.062,14
289040,-97.65064488,22.13400347,6,0,2946321.774,1130649.062,14
289041,-97.62142832,22.13317496,6,0,2949321.774,1130649.062,14
289042,-97.59221213,22.13234091,6,0,2952321.774,1130649.062,14
289043,-97.5629963,22.13150132,6,0,2955321.774,1130649.062,14
289044,-97.53378084,22.13065618,6,0,2958321.774,1130649.062,14
289045,-97.50456575,22.12980549,6,0,2961321.774,1130649.062,14
289046,-97.47535103,22.12894926,6,0,2964321.774,1130649.062,14
289047,-97.44613669,22.12808749,6,0,2967321.774,1130649.062,14
289048,-97.41692273,22.12722017,6,0,2970321.774,1130649.062,14
289049,-97.38770914,22.12634731,6,0,2973321.774,1130649.062,14
289050,-97.35849595,22.12546891,6,0,2976321.774,1130649.062,14
289051,-97.32928313,22.12458496,6,0,2979321.774,1130649.062,14
289052,-97.3000707,22.12369547,6,0,2982321.774,1130649.062,14
289053,-97.27085867,22.12280043,6,0,2985321.774,1130649.062,14
289054,-97.24164702,22.12189985,6,0,2988321.774,1130649.062,14
289055,-97.21243578,22.12099373,6,0,2991321.774,1130649.062,14
289056,-97.18322492,22.12008206,6,0,2994321.774,1130649.062,14
289885,-104.1709164,22.20737594,6,0,2277321.774,1133649.062,13
289886,-104.1416734,22.20778538,6,24,2280321.774,1133649.062,13
289887,-104.1124303,22.20818926,6,27,2283321.774,1133649.062,13
289888,-104.083187,22.20858759,6,127,2286321.774,1133649.062,13
289889,-104.0539435,22.20898036,6,539,2289321.774,1133649.062,13
289890,-104.0246998,22.20936759,6,8,2292321.774,1133649.062,13
289891,-103.9954559,22.20974926,6,18,2295321.774,1133649.062,13
289892,-103.9662119,22.21012538,6,11,2298321.774,1133649.062,13
289893,-103.9369677,22.21049594,6,0,2301321.774,1133649.062,13
289894,-103.9077234,22.21086096,6,4,2304321.774,1133649.062,13
289895,-103.8784789,22.21122042,6,0,2307321.774,1133649.062,13
289896,-103.8492343,22.21157433,6,0,2310321.774,1133649.062,13
289897,-103.8199895,22.21192268,6,0,2313321.774,1133649.062,13
289898,-103.7907445,22.21226549,6,0,2316321.774,1133649.062,13
289899,-103.7614994,22.21260274,6,0,2319321.774,1133649.062,13
289900,-103.7322542,22.21293444,6,0,2322321.774,1133649.062,13
289901,-103.7030088,22.21326058,6,0,2325321.774,1133649.062,13
289902,-103.6737632,22.21358117,6,2,2328321.774,1133649.062,13
289903,-103.6445176,22.21389621,6,0,2331321.774,1133649.062,13
289904,-103.6152717,22.2142057,6,3,2334321.774,1133649.062,13
289905,-103.5860258,22.21450963,6,0,2337321.774,1133649.062,13
289906,-103.5567797,22.21480801,6,0,2340321.774,1133649.062,13
289907,-103.5275335,22.21510084,6,13,2343321.774,1133649.062,13
289908,-103.4982872,22.21538812,6,0,2346321.774,1133649.062,13
289909,-103.4690407,22.21566984,6,0,2349321.774,1133649.062,13
289910,-103.4397941,22.21594601,6,0,2352321.774,1133649.062,13
289911,-103.4105474,22.21621662,6,41,2355321.774,1133649.062,13
289912,-103.3813006,22.21648168,6,0,2358321.774,1133649.062,13
289913,-103.3520537,22.21674119,6,0,2361321.774,1133649.062,13
289914,-103.3228066,22.21699514,6,35,2364321.774,1133649.062,13
289915,-103.2935595,22.21724355,6,0,2367321.774,1133649.062,13
289916,-103.2643122,22.21748639,6,0,2370321.774,1133649.062,13
289917,-103.2350648,22.21772369,6,115,2373321.774,1133649.062,13
289918,-103.2058174,22.21795543,6,44,2376321.774,1133649.062,13
289919,-103.1765698,22.21818162,6,0,2379321.774,1133649.062,13
289920,-103.1473221,22.21840225,6,0,2382321.774,1133649.062,13
289921,-103.1180744,22.21861733,6,0,2385321.774,1133649.062,13
289922,-103.0888265,22.21882686,6,301,2388321.774,1133649.062,13
289923,-103.0595786,22.21903084,6,0,2391321.774,1133649.062,13
289924,-103.0303305,22.21922926,6,0,2394321.774,1133649.062,13
289925,-103.0010824,22.21942212,6,17,2397321.774,1133649.062,13
289926,-102.9718342,22.21960943,6,0,2400321.774,1133649.062,13
289927,-102.9425859,22.21979119,6,0,2403321.774,1133649.062,13
289928,-102.9133375,22.2199674,6,0,2406321.774,1133649.062,13
289929,-102.8840891,22.22013805,6,0,2409321.774,1133649.062,13
289930,-102.8548406,22.22030315,6,1,2412321.774,1133649.062,13
289931,-102.825592,22.22046269,6,0,2415321.774,1133649.062,13
289932,-102.7963433,22.22061668,6,0,2418321.774,1133649.062,13
289933,-102.7670946,22.22076512,6,0,2421321.774,1133649.062,13
289934,-102.7378458,22.220908,6,0,2424321.774,1133649.062,13
289935,-102.708597,22.22104533,6,0,2427321.774,1133649.062,13
289936,-102.6793481,22.22117711,6,0,2430321.774,1133649.062,13
289937,-102.6500991,22.22130333,6,0,2433321.774,1133649.062,13
289938,-102.6208501,22.22142399,6,0,2436321.774,1133649.062,13
289939,-102.591601,22.22153911,6,0,2439321.774,1133649.062,13
289940,-102.5623519,22.22164867,6,0,2442321.774,1133649.062,13
289941,-102.5331028,22.22175267,6,0,2445321.774,1133649.062,13
289942,-102.5038536,22.22185112,6,0,2448321.774,1133649.062,13
289943,-102.4746043,22.22194402,6,0,2451321.774,1133649.062,13
289944,-102.445355,22.22203137,6,147,2454321.774,1133649.062,13
289945,-102.4161057,22.22211315,6,205,2457321.774,1133649.062,13
289946,-102.3868563,22.22218939,6,0,2460321.774,1133649.062,13
289947,-102.3576069,22.22226007,6,814,2463321.774,1133649.062,13
289948,-102.3283575,22.2223252,6,21319,2466321.774,1133649.062,13
289949,-102.2991081,22.22238477,6,9562,2469321.774,1133649.062,13
289950,-102.2698586,22.22243879,6,508,2472321.774,1133649.062,13
289951,-102.2406091,22.22248726,6,4128,2475321.774,1133649.062,13
289952,-102.2113596,22.22253017,6,41,2478321.774,1133649.062,13
289953,-102.1821101,22.22256753,6,4048,2481321.774,1133649.062,13
289954,-102.1528605,22.22259933,6,1258,2484321.774,1133649.062,13
289955,-102.1236109,22.22262558,6,0,2487321.774,1133649.062,13
289956,-102.0943614,22.22264627,6,1477,2490321.774,1133649.062,13
289957,-102.0651118,22.22266141,6,9,2493321.774,1133649.062,13
289958,-102.0358622,22.222671,6,1149,2496321.774,1133649.062,13
289959,-102.0066126,22.22267503,6,3845,2499321.774,1133649.062,13
289960,-101.977363,22.22267351,6,2,2502321.774,1133649.062,14
289961,-101.9481134,22.22266644,6,65,2505321.774,1133649.062,14
289962,-101.9188639,22.22265381,6,11,2508321.774,1133649.062,14
289963,-101.8896143,22.22263562,6,0,2511321.774,1133649.062,14
289964,-101.8603647,22.22261188,6,1056,2514321.774,1133649.062,14
289965,-101.8311152,22.22258259,6,0,2517321.774,1133649.062,14
289966,-101.8018656,22.22254775,6,0,2520321.774,1133649.062,14
289967,-101.7726161,22.22250735,6,2,2523321.774,1133649.062,14
289968,-101.7433666,22.22246139,6,592,2526321.774,1133649.062,14
289969,-101.7141171,22.22240988,6,0,2529321.774,1133649.062,14
289970,-101.6848676,22.22235282,6,0,2532321.774,1133649.062,14
289971,-101.6556182,22.22229021,6,0,2535321.774,1133649.062,14
289972,-101.6263688,22.22222204,6,146,2538321.774,1133649.062,14
289973,-101.5971194,22.22214831,6,58,2541321.774,1133649.062,14
289974,-101.5678701,22.22206903,6,267,2544321.774,1133649.062,14
289975,-101.5386208,22.2219842,6,70,2547321.774,1133649.062,14
289976,-101.5093715,22.22189382,6,0,2550321.774,1133649.062,14
289977,-101.4801223,22.22179788,6,0,2553321.774,1133649.062,14
289978,-101.4508731,22.22169638,6,0,2556321.774,1133649.062,14
289979,-101.421624,22.22158933,6,43,2559321.774,1133649.062,14
289980,-101.3923749,22.22147673,6,0,2562321.774,1133649.062,14
289981,-101.3631258,22.22135858,6,720,2565321.774,1133649.062,14
289982,-101.3338768,22.22123487,6,342,2568321.774,1133649.062,14
289983,-101.3046279,22.2211056,6,472,2571321.774,1133649.062,14
289984,-101.275379,22.22097078,6,337,2574321.774,1133649.062,14
289985,-101.2461302,22.22083041,6,0,2577321.774,1133649.062,14
289986,-101.2168815,22.22068449,6,814,2580321.774,1133649.062,14
289987,-101.1876328,22.22053301,6,778,2583321.774,1133649.062,14
289988,-101.1583842,22.22037597,6,0,2586321.774,1133649.062,14
289989,-101.1291356,22.22021339,6,0,2589321.774,1133649.062,14
289990,-101.0998872,22.22004525,6,1967,2592321.774,1133649.062,14
289991,-101.0706388,22.21987155,6,3232,2595321.774,1133649.062,14
289992,-101.0413904,22.2196923,6,2818,2598321.774,1133649.062,14
289993,-101.0121422,22.2195075,6,3289,2601321.774,1133649.062,14
289994,-100.982894,22.21931715,6,21171,2604321.774,1133649.062,14
289995,-100.953646,22.21912124,6,7400,2607321.774,1133649.062,14
289996,-100.924398,22.21891978,6,12298,2610321.774,1133649.062,14
289997,-100.8951501,22.21871276,6,2273,2613321.774,1133649.062,14
289998,-100.8659023,22.21850019,6,767,2616321.774,1133649.062,14
289999,-100.8366545,22.21828207,6,0,2619321.774,1133649.062,14
290000,-100.8074069,22.21805839,6,97,2622321.774,1133649.062,14
290001,-100.7781594,22.21782916,6,0,2625321.774,1133649.062,14
290002,-100.748912,22.21759438,6,196,2628321.774,1133649.062,14
290003,-100.7196647,22.21735404,6,0,2631321.774,1133649.062,14
290004,-100.6904175,22.21710815,6,0,2634321.774,1133649.062,14
290005,-100.6611704,22.2168567,6,0,2637321.774,1133649.062,14
290006,-100.6319234,22.21659971,6,1,2640321.774,1133649.062,14
290007,-100.6026765,22.21633716,6,70,2643321.774,1133649.062,14
290008,-100.5734298,22.21606905,6,2,2646321.774,1133649.062,14
290009,-100.5441831,22.21579539,6,77,2649321.774,1133649.062,14
290010,-100.5149366,22.21551618,6,366,2652321.774,1133649.062,14
290011,-100.4856902,22.21523142,6,0,2655321.774,1133649.062,14
290012,-100.456444,22.2149411,6,74,2658321.774,1133649.062,14
290013,-100.4271978,22.21464523,6,0,2661321.774,1133649.062,14
290014,-100.3979518,22.21434381,6,0,2664321.774,1133649.062,14
290015,-100.368706,22.21403684,6,0,2667321.774,1133649.062,14
290016,-100.3394602,22.21372431,6,0,2670321.774,1133649.062,14
290017,-100.3102146,22.21340623,6,0,2673321.774,1133649.062,14
290018,-100.2809692,22.21308259,6,219,2676321.774,1133649.062,14
290019,-100.2517238,22.2127534,6,52,2679321.774,1133649.062,14
290020,-100.2224787,22.21241866,6,0,2682321.774,1133649.062,14
290021,-100.1932336,22.21207837,6,0,2685321.774,1133649.062,14
290022,-100.1639888,22.21173252,6,0,2688321.774,1133649.062,14
290023,-100.1347441,22.21138113,6,0,2691321.774,1133649.062,14
290024,-100.1054995,22.21102418,6,0,2694321.774,1133649.062,14
290025,-100.0762551,22.21066167,6,0,2697321.774,1133649.062,14
290026,-100.0470108,22.21029362,6,0,2700321.774,1133649.062,14
290027,-100.0177668,22.20992001,6,0,2703321.774,1133649.062,14
290028,-99.98852283,22.20954085,6,0,2706321.774,1133649.062,14
290029,-99.95927908,22.20915613,6,0,2709321.774,1133649.062,14
290030,-99.93003549,22.20876587,6,0,2712321.774,1133649.062,14
290031,-99.90079208,22.20837005,6,0,2715321.774,1133649.062,14
290032,-99.87154885,22.20796868,6,0,2718321.774,1133649.062,14
290033,-99.84230579,22.20756176,6,0,2721321.774,1133649.062,14
290034,-99.81306291,22.20714928,6,3,2724321.774,1133649.062,14
290035,-99.78382021,22.20673126,6,45,2727321.774,1133649.062,14
290036,-99.7545777,22.20630768,6,0,2730321.774,1133649.062,14
290037,-99.72533537,22.20587855,6,0,2733321.774,1133649.062,14
290038,-99.69609323,22.20544386,6,0,2736321.774,1133649.062,14
290039,-99.66685129,22.20500363,6,0,2739321.774,1133649.062,14
290040,-99.63760953,22.20455784,6,0,2742321.774,1133649.062,14
290041,-99.60836798,22.20410651,6,0,2745321.774,1133649.062,14
290042,-99.57912662,22.20364962,6,0,2748321.774,1133649.062,14
290043,-99.54988547,22.20318718,6,0,2751321.774,1133649.062,14
290044,-99.52064451,22.20271918,6,0,2754321.774,1133649.062,14
290045,-99.49140377,22.20224564,6,0,2757321.774,1133649.062,14
290046,-99.46216323,22.20176654,6,8,2760321.774,1133649.062,14
290047,-99.43292291,22.2012819,6,85,2763321.774,1133649.062,14
290048,-99.40368279,22.2007917,6,0,2766321.774,1133649.062,14
290049,-99.3744429,22.20029595,6,0,2769321.774,1133649.062,14
290050,-99.34520322,22.19979465,6,0,2772321.774,1133649.062,14
290051,-99.31596376,22.1992878,6,22,2775321.774,1133649.062,14
290052,-99.28672453,22.19877539,6,14,2778321.774,1133649.062,14
290053,-99.25748552,22.19825744,6,339,2781321.774,1133649.062,14
290054,-99.22824674,22.19773393,6,14,2784321.774,1133649.062,14
290055,-99.19900819,22.19720488,6,0,2787321.774,1133649.062,14
290056,-99.16976987,22.19667027,6,0,2790321.774,1133649.062,14
290057,-99.14053179,22.19613012,6,38,2793321.774,1133649.062,14
290058,-99.11129394,22.19558441,6,149,2796321.774,1133649.062,14
290059,-99.08205634,22.19503315,6,0,2799321.774,1133649.062,14
290060,-99.05281897,22.19447634,6,2,2802321.774,1133649.062,14
290061,-99.02358186,22.19391398,6,0,2805321.774,1133649.062,14
290062,-98.99434499,22.19334607,6,38,2808321.774,1133649.062,14
290063,-98.96510837,22.19277261,6,3,2811321.774,1133649.062,14
290064,-98.935872,22.1921936,6,0,2814321.774,1133649.062,14
290065,-98.90663589,22.19160904,6,0,2817321.774,1133649.062,14
290066,-98.87740003,22.19101893,6,0,2820321.774,1133649.062,14
290067,-98.84816444,22.19042327,6,1,2823321.774,1133649.062,14
290068,-98.8189291,22.18982206,6,1,2826321.774,1133649.062,14
290069,-98.78969403,22.1892153,6,0,2829321.774,1133649.062,14
290070,-98.76045923,22.18860299,6,0,2832321.774,1133649.062,14
290071,-98.7312247,22.18798513,6,3,2835321.774,1133649.062,14
290072,-98.70199043,22.18736172,6,0,2838321.774,1133649.062,14
290073,-98.67275645,22.18673276,6,0,2841321.774,1133649.062,14
290074,-98.64352273,22.18609825,6,0,2844321.774,1133649.062,14
290075,-98.6142893,22.1854582,6,0,2847321.774,1133649.062,14
290076,-98.58505615,22.18481259,6,0,2850321.774,1133649.062,14
290077,-98.55582328,22.18416143,6,899,2853321.774,1133649.062,14
290078,-98.5265907,22.18350473,6,323,2856321.774,1133649.062,14
290079,-98.49735841,22.18284247,6,3227,2859321.774,1133649.062,14
290080,-98.46812641,22.18217467,6,9,2862321.774,1133649.062,14
290081,-98.4388947,22.18150132,6,364,2865321.774,1133649.062,14
290082,-98.40966329,22.18082242,6,5,2868321.774,1133649.062,14
290083,-98.38043218,22.18013797,6,81,2871321.774,1133649.062,14
290084,-98.35120137,22.17944797,6,0,2874321.774,1133649.062,14
290085,-98.32197086,22.17875243,6,165,2877321.774,1133649.062,14
290086,-98.29274065,22.17805133,6,16,2880321.774,1133649.062,14
290087,-98.26351076,22.17734469,6,21,2883321.774,1133649.062,14
290088,-98.23428117,22.1766325,6,48,2886321.774,1133649.062,14
290089,-98.2050519,22.17591476,6,0,2889321.774,1133649.062,14
290090,-98.17582294,22.17519147,6,213,2892321.774,1133649.062,14
290091,-98.1465943,22.17446264,6,914,2895321.774,1133649.062,14
290092,-98.11736598,22.17372825,6,6,2898321.774,1133649.062,14
290093,-98.08813799,22.17298832,6,586,2901321.774,1133649.062,14
290094,-98.05891032,22.17224284,6,159,2904321.774,1133649.062,14
290095,-98.02968297,22.17149182,6,278,2907321.774,1133649.062,14
290096,-98.00045596,22.17073524,6,1013,2910321.774,1133649.062,14
290097,-97.97122928,22.16997312,6,138,2913321.774,1133649.062,14
290098,-97.94200293,22.16920546,6,723,2916321.774,1133649.062,14
290099,-97.91277692,22.16843224,6,0,2919321.774,1133649.062,14
290100,-97.88355125,22.16765348,6,0,2922321.774,1133649.062,14
290101,-97.85432592,22.16686917,6,15,2925321.774,1133649.062,14
290102,-97.82510093,22.16607931,6,1660,2928321.774,1133649.062,14
290103,-97.7958763,22.16528391,6,186,2931321.774,1133649.062,14
290104,-97.76665201,22.16448296,6,0,2934321.774,1133649.062,14
290105,-97.73742807,22.16367646,6,0,2937321.774,1133649.062,14
290106,-97.70820449,22.16286442,6,0,2940321.774,1133649.062,14
290107,-97.67898126,22.16204683,6,0,2943321.774,1133649.062,14
290108,-97.6497584,22.1612237,6,0,2946321.774,1133649.062,14
290109,-97.62053589,22.16039502,6,0,2949321.774,1133649.062,14
290110,-97.59131375,22.15956079,6,0,2952321.774,1133649.062,14
290111,-97.56209197,22.15872102,6,0,2955321.774,1133649.062,14
290112,-97.53287057,22.1578757,6,0,2958321.774,1133649.062,14
290113,-97.50364953,22.15702483,6,0,2961321.774,1133649.062,14
290114,-97.47442887,22.15616842,6,0,2964321.774,1133649.062,14
290115,-97.44520858,22.15530647,6,0,2967321.774,1133649.062,14
290116,-97.41598867,22.15443897,6,0,2970321.774,1133649.062,14
290117,-97.38676914,22.15356592,6,0,2973321.774,1133649.062,14
290118,-97.35755,22.15268733,6,0,2976321.774,1133649.062,14
290119,-97.32833124,22.15180319,6,0,2979321.774,1133649.062,14
290120,-97.29911287,22.15091351,6,0,2982321.774,1133649.062,14
290121,-97.26989489,22.15001828,6,0,2985321.774,1133649.062,14
290122,-97.2406773,22.14911751,6,0,2988321.774,1133649.062,14
290123,-97.2114601,22.1482112,6,0,2991321.774,1133649.062,14
290124,-97.18224331,22.14729934,6,0,2994321.774,1133649.062,14
290953,-104.1713592,22.23460615,6,0,2277321.774,1136649.062,13
290954,-104.1421103,22.23501567,6,1,2280321.774,1136649.062,13
290955,-104.1128611,22.23541964,6,0,2283321.774,1136649.062,13
290956,-104.0836118,22.23581805,6,54,2286321.774,1136649.062,13
290957,-104.0543624,22.23621091,6,13,2289321.774,1136649.062,13
290958,-104.0251127,22.23659821,6,0,2292321.774,1136649.062,13
290959,-103.9958629,22.23697997,6,30,2295321.774,1136649.062,13
290960,-103.966613,22.23735617,6,0,2298321.774,1136649.062,13
290961,-103.9373628,22.23772681,6,10,2301321.774,1136649.062,13
290962,-103.9081125,22.2380919,6,5,2304321.774,1136649.062,13
290963,-103.8788621,22.23845144,6,0,2307321.774,1136649.062,13
290964,-103.8496114,22.23880542,6,0,2310321.774,1136649.062,13
290965,-103.8203607,22.23915385,6,0,2313321.774,1136649.062,13
290966,-103.7911098,22.23949673,6,0,2316321.774,1136649.062,13
290967,-103.7618587,22.23983405,6,0,2319321.774,1136649.062,13
290968,-103.7326075,22.24016582,6,0,2322321.774,1136649.062,13
290969,-103.7033561,22.24049203,6,0,2325321.774,1136649.062,13
290970,-103.6741046,22.24081269,6,1,2328321.774,1136649.062,13
290971,-103.644853,22.2411278,6,0,2331321.774,1136649.062,13
290972,-103.6156012,22.24143735,6,0,2334321.774,1136649.062,13
290973,-103.5863493,22.24174135,6,0,2337321.774,1136649.062,13
290974,-103.5570973,22.24203979,6,0,2340321.774,1136649.062,13
290975,-103.5278451,22.24233268,6,73,2343321.774,1136649.062,13
290976,-103.4985928,22.24262002,6,5,2346321.774,1136649.062,13
290977,-103.4693404,22.2429018,6,35,2349321.774,1136649.062,13
290978,-103.4400878,22.24317802,6,0,2352321.774,1136649.062,13
290979,-103.4108351,22.2434487,6,89,2355321.774,1136649.062,13
290980,-103.3815824,22.24371381,6,0,2358321.774,1136649.062,13
290981,-103.3523295,22.24397338,6,63,2361321.774,1136649.062,13
290982,-103.3230765,22.24422739,6,7,2364321.774,1136649.062,13
290983,-103.2938233,22.24447584,6,0,2367321.774,1136649.062,13
290984,-103.2645701,22.24471874,6,0,2370321.774,1136649.062,13
290985,-103.2353168,22.24495609,6,76,2373321.774,1136649.062,13
290986,-103.2060633,22.24518788,6,0,2376321.774,1136649.062,13
290987,-103.1768098,22.24541411,6,0,2379321.774,1136649.062,13
290988,-103.1475562,22.24563479,6,0,2382321.774,1136649.062,13
290989,-103.1183024,22.24584992,6,8,2385321.774,1136649.062,13
290990,-103.0890486,22.24605949,6,229,2388321.774,1136649.062,13
290991,-103.0597947,22.24626351,6,0,2391321.774,1136649.062,13
290992,-103.0305407,22.24646197,6,0,2394321.774,1136649.062,13
290993,-103.0012866,22.24665488,6,433,2397321.774,1136649.062,13
290994,-102.9720324,22.24684223,6,0,2400321.774,1136649.062,13
290995,-102.9427782,22.24702403,6,0,2403321.774,1136649.062,13
290996,-102.9135238,22.24720027,6,572,2406321.774,1136649.062,13
290997,-102.8842694,22.24737096,6,0,2409321.774,1136649.062,13
290998,-102.855015,22.24753609,6,0,2412321.774,1136649.062,13
290999,-102.8257604,22.24769567,6,0,2415321.774,1136649.062,13
291000,-102.7965058,22.24784969,6,0,2418321.774,1136649.062,13
