GRIDCODE,CVENTMUN,Fb,
480117,19032,0.013548867,
480118,19032,0.008652552,
480119,19032,0.013988924,
480120,19032,0.003906904,
480121,19032,0.006242247,
480122,19032,0.004217015,
480123,19032,0.003556331,
480124,19032,0.003701795,
480125,19005,0.001076802,
480125,19032,0.004765994,
480126,19005,0.003666937,
480126,19032,0.000239726,
480127,19005,0.003698802,
480128,19005,0.005247991,
480129,19005,0.003973342,
480130,19005,0.004959955,
480131,19005,0.003582641,
480132,19005,0.003589945,
480133,19005,0.003697142,
480134,19005,0.003609075,
480135,19005,0.00353251,
480136,19005,0.007001465,
480137,19005,0.005003648,
480138,19005,0.062193706,
480139,19005,0.150602431,
480140,19005,0.11440472,
480140,28014,0.151538156,
480141,19005,0.021035768,
480141,28014,0.174042053,
480142,28014,0.060358196,
480143,28014,0.027425376,
480144,28014,0.014297795,
480145,28014,0.011925955,
480146,28014,0.016623324,
480147,28014,0.00825951,
481057,08036,0.004386399,
481058,08036,0.004466167,
481059,08036,0.016047462,
481060,08036,0.019231897,
481061,08036,0.001125797,
481062,08036,0.001055974,
481063,08036,0.001007953,
481064,08036,0.00105312,
481065,08036,0.001004058,
481066,08036,0.001004058,
481067,08036,0.001013462,
481068,08036,0.001253315,
481069,08036,0.001018277,
481070,08036,0.001078415,
481071,08036,0.004849909,
481072,05034,2.5691E-05,
481072,08036,0.000971196,
481073,05034,0.003268003,
481073,08036,0.002292164,
481074,05034,0.006288706,
481074,08036,9.72677E-05,
481075,05034,0.019850874,
481076,05034,0.002223445,
481077,05034,0.001234713,
481078,05034,0.001234713,
481079,05034,0.001411004,
481080,05034,0.001999159,
481081,05034,0.005868226,
481082,05023,5.66628E-05,
481082,05034,0.006132038,
481083,05023,0.003586791,
481083,05034,0.005193437,
481084,05023,0.003477959,
481085,05023,0.003501258,
481086,05023,0.001349014,
481087,05023,0.000544336,
481088,05023,0.000411402,
481089,05023,0.000411402,
481090,05023,0.000410952,
481091,05023,0.000410959,
481092,05023,0.000522591,
481093,05023,0.000410871,
481094,05023,0.000517064,
481095,05023,0.001036807,
481096,05023,0.001013253,
481097,05023,0.000765522,
481098,05023,0.000411402,
481099,05023,0.000411402,
481100,05023,0.000701616,
481101,05023,0.000411402,
481102,05023,0.000411198,
481103,05023,0.000398862,
481104,05023,0.000565649,
481105,05007,1.24419E-06,
481105,05023,0.000410615,
481106,05023,0.000411402,
481107,05007,2.01745E-05,
481107,05023,0.000403273,
481108,05023,0.000411402,
481109,05007,0.002753757,
481109,05023,0.000160239,
481110,05007,0.022561282,
481111,05007,0.042070394,
481112,05007,0.057317426,
481113,05007,0.068960783,
481113,05023,0.00129133,
481114,05007,0.047121143,
481114,05023,0.00691959,
481115,05007,0.012633916,
481115,05023,0.018622831,
481116,05023,0.02118566,
481117,05023,0.014464021,
481118,05023,0.010510996,
481119,05023,0.006563617,
481120,05023,0.001027513,
481121,05007,0.000785748,
481121,05023,9.48191E-05,
481122,05007,0.001021086,
481123,05007,0.001016817,
481124,05007,0.000927307,
481125,05007,0.001076282,
481126,05007,0.000428535,
481127,05007,0.0019363,
481128,05007,0.001021086,
481129,05007,0.001021086,
481130,05007,0.001016407,
481130,05016,6.8565E-05,
481131,05007,0.000238425,
481131,05016,0.011468987,
481132,05016,0.016784139,
481133,05016,0.019333352,
481134,05016,0.014962824,
481135,05016,0.025831533,
481136,05016,0.015580209,
481137,05016,0.018022806,
481138,05016,0.017231304,
481139,05016,0.044959198,
481139,05021,0.000637426,
481140,05016,0.003526103,
481140,05021,0.018693504,
481141,05021,0.042916439,
481142,05021,0.643965928,
481142,05031,3.62409E-05,
481143,05021,0.053496209,
481143,05031,0.003664548,
481144,05031,0.007261046,
481145,05031,0.007954692,
481146,05031,0.008008517,
481147,05031,0.005438779,
481148,05031,0.001733427,
481149,05031,0.003905007,
481150,05001,0.002979683,
481150,05010,0.022598589,
481150,05031,0.003425222,
481151,05001,0.009895951,
481151,05010,0.015341564,
481151,05031,6.29295E-06,
481152,05001,0.018342959,
481152,05010,0.000608007,
481153,05001,0.016272904,
481154,05001,0.048525657,
481155,05001,0.037770137,
481156,05001,0.024869227,
481157,05001,0.023005226,
481158,05001,0.076142257,
481159,05001,0.02044008,
481160,05001,0.016233849,
481161,05001,0.207258165,
481162,05001,0.121705481,
481163,05001,0.024001844,
481164,05001,0.098024328,
481165,05001,0.081716045,
481165,05005,0.000310225,
481165,05008,0.00014796,
481166,05001,0.002752514,
481166,05005,0.008267871,
481166,05008,0.049175374,
481167,05005,0.015612913,
481167,05008,7.4206E-08,
481167,05026,0.306703759,
481168,05026,0.004418771,
481169,05026,0.005345856,
481170,05026,0.001722863,
481170,19032,0.008162315,
481171,19032,0.004420323,
481172,05005,4.78734E-05,
481172,19032,0.003951138,
481173,05005,0.001277701,
481173,19032,0.004198106,
481174,05005,0.00413786,
481174,19032,0.000572309,
481175,05005,0.00293121,
481175,19032,0.001999802,
481176,05005,6.46934E-05,
481176,19032,0.009301008,
481177,19032,0.010329104,
481178,19032,0.00371882,
481179,19032,0.009424422,
481180,19032,0.012363334,
481181,19032,0.003466884,
481182,19032,0.015903316,
481183,19032,0.008731628,
481184,19032,0.007457695,
481185,19032,0.005097879,
481186,19032,0.010521016,
481187,19032,0.003664075,
481188,19032,0.004497647,
481189,19032,0.007343496,
481190,19032,0.007598897,
481191,19032,0.004678601,
481192,19032,0.003522039,
481193,19032,0.003647444,
481194,19005,0.005233709,
481194,19032,0.003725687,
481195,19005,0.007545688,
481196,19005,0.001895914,
481197,19005,0.003358585,
481198,19005,0.007018979,
481199,19005,0.004326415,
481200,19005,0.004071062,
481201,19005,0.003558123,
481202,19005,0.003934883,
481203,19005,0.003535801,
481204,19005,0.003797193,
481205,19005,0.005106032,
481206,19005,0.057887385,
481207,19005,0.073606784,
481208,19005,0.073450149,
481208,28014,0.012795765,
481209,19005,0.013086243,
481209,28014,0.069751116,
481210,28014,0.033338695,
481211,28014,0.013663918,
481212,28014,0.01568391,
481213,28014,0.016692917,
481214,28014,0.014804685,
481215,28014,0.012711192,
481216,28014,0.000600156,
482125,08036,0.002279244,
482126,08036,0.016533701,
482127,08036,0.016912511,
482128,08036,0.01070458,
482129,08036,0.002601392,
482130,08036,0.001114941,
482131,08036,0.001235972,
482132,08036,0.001221216,
482133,08036,0.001004058,
482134,08036,0.001004058,
482135,08036,0.001026966,
482136,08036,0.001523749,
482137,08036,0.001094177,
482138,08036,0.001363947,
482139,08036,0.003189032,
482140,05034,0.000857714,
482140,08036,0.000647138,
482141,05034,0.003710039,
482142,05034,0.008712363,
482143,05034,0.002845846,
482144,05034,0.002040303,
482145,05034,0.001234713,
482146,05034,0.001234276,
482147,05034,0.001607914,
482148,05034,0.001928178,
482149,05034,0.001786627,
482150,05023,0.001804061,
482150,05034,0.005623777,
482151,05023,0.005582272,
482152,05023,0.005610979,
482153,05023,0.003702817,
482154,05023,0.001590333,
482155,05023,0.000413207,
482156,05023,0.00042039,
482157,05023,0.000406622,
482158,05023,0.000482598,
482159,05023,0.000411402,
482160,05023,0.00059377,
482161,05023,0.001337971,
482162,05023,0.001008257,
482163,05023,0.00065995,
482164,05023,0.002129589,
482165,05023,0.000987056,
482166,05023,0.000412629,
482167,05023,0.000411402,
482168,05023,0.000450104,
482169,05023,0.002006889,
482170,05023,0.000422768,
482171,05023,0.000411402,
482172,05023,0.000519941,
482173,05023,0.00070679,
482174,05023,0.000439089,
482175,05023,0.000593644,
482176,05023,0.003182191,
482177,05007,0.009242308,
482177,05023,0.011293654,
482178,05007,0.058885482,
482178,05023,0.002766748,
482179,05007,0.087157675,
482179,05023,1.62628E-05,
482180,05007,0.039493721,
482180,05023,0.011098145,
482181,05007,0.002289895,
482181,05023,0.023680115,
482182,05023,0.024156277,
482183,05023,0.020064795,
482184,05023,0.0149029,
482185,05023,0.00415155,
482186,05023,0.000519282,
482187,05023,0.000419941,
482188,05007,0.000225044,
482188,05023,0.000467241,
482189,05007,0.001013769,
482189,05023,2.93653E-06,
482190,05007,0.000956218,
482191,05007,0.000671213,
482192,05007,0.000805293,
482193,05007,0.002934487,
482194,05007,0.002016089,
482195,05007,0.000991546,
482196,05007,0.001021086,
482197,05007,0.00142873,
482198,05007,0.000635632,
482198,05016,0.005648377,
482199,05016,0.016536246,
482200,05016,0.028872917,
482201,05016,0.02472649,
482202,05016,0.087405267,
482203,05016,0.060612716,
482204,05016,0.031326867,
482205,05016,0.029981538,
482206,05016,0.071406411,
482207,05016,0.02468922,
482207,05021,0.032958051,
482208,05021,0.029808382,
482209,05021,0.026952986,
482209,05031,3.15847E-05,
482210,05021,0.000760031,
482210,05031,0.001790717,
482211,05031,0.003141112,
482212,05031,0.004508204,
482213,05031,0.011690604,
482214,05031,0.007623239,
482215,05031,0.002499941,
482216,05031,0.006669261,
482217,05001,0.000137162,
482217,05031,0.001925755,
482218,05001,0.03323587,
482218,05031,0.001930683,
482219,05001,0.025262909,
482220,05001,0.01941992,
482221,05001,0.019406917,
482222,05001,0.054674419,
482223,05001,0.033838611,
482224,05001,0.067148954,
482225,05001,0.082824168,
482226,05001,0.062529645,
482226,05008,0.001085686,
482227,05001,0.031420686,
482227,05008,0.004583085,
482228,05001,0.016233849,
482229,05001,0.016233849,
482230,05001,0.02063359,
482230,05008,0.000529402,
482231,05001,0.036231709,
482231,05008,0.003100327,
482232,05001,0.024465109,
482232,05008,0.006632485,
482233,05001,0.001354857,
482233,05008,0.032432523,
482234,05008,0.058453626,
482234,05026,0.00579787,
482235,05005,4.23283E-05,
482235,05008,0.000215646,
482235,05026,0.011627875,
482236,05026,0.00445916,
482237,05026,0.005399774,
482238,05026,0.000714251,
482238,19032,0.003923506,
482239,19032,0.004447113,
482240,19032,0.00762595,
482241,19032,0.007266348,
482242,05005,0.000544582,
482242,19032,0.009293107,
482243,05005,0.000417043,
482243,19032,0.007178126,
482244,19032,0.00844929,
482245,19032,0.009613067,
482246,19032,0.01002923,
482247,19032,0.009555602,
482248,19032,0.010069399,
482249,19032,0.147335868,
482250,19032,0.023296834,
482251,19032,0.015742684,
482252,19032,0.009085478,
482253,19032,0.003795844,
482254,19032,0.004422344,
482255,19032,0.008026974,
482256,19032,0.007087819,
482257,19032,0.007646251,
482258,19032,0.00685167,
482259,19032,0.015084189,
482260,19032,0.006631951,
482261,19005,0.002309287,
482261,19032,0.003992549,
482262,19005,0.025145749,
482262,19032,0.000159191,
482263,19005,0.002111406,
482264,19005,0.000169437,
482265,19005,0.004545007,
482266,19005,0.004373149,
482267,19005,0.011183514,
482268,19005,0.00457949,
482269,19005,0.0038324,
482270,19005,0.003503006,
482271,19005,0.005159871,
482272,19005,0.005068144,
482273,19005,0.005933551,
482274,19005,0.004065977,
482275,19005,0.004448918,
482275,28014,2.13626E-05,
482276,19005,0.001021602,
482276,28014,0.011639319,
482277,28014,0.010345794,
482278,28014,0.016124579,
482279,28014,0.009416602,
482280,28014,0.028667058,
482281,28014,0.024075537,
482282,28014,0.013316068,
482283,28014,0.014021394,
482284,28014,0.001669259,
483193,08036,0.003094964,
483194,08036,0.036038183,
483195,08036,0.196633682,
483196,08036,0.038111464,
483197,08036,1.031942597,
483198,08036,0.001719212,
483199,08036,0.001584557,
483200,08036,0.001114372,
483201,08036,0.001004058,
483202,08036,0.001004058,
483203,08036,0.001061524,
483204,08036,0.001402572,
483205,08036,0.001568805,
483206,08036,0.001572718,
483207,08036,0.008285774,
483208,05034,0.000641729,
483208,08036,0.000599582,
483209,05034,0.003334622,
483210,05034,0.002568212,
483211,05034,0.001504121,
483212,05034,0.001234713,
483213,05034,0.001234713,
483214,05034,0.001234713,
483215,05034,0.001356174,
483216,05034,0.001330932,
483217,05023,7.4191E-06,
483217,05034,0.001197779,
483218,05023,0.001056829,
483218,05034,0.000169077,
483219,05023,0.004066995,
483220,05023,0.004248843,
483221,05023,0.001653507,
483222,05023,0.000592497,
483223,05023,0.001126695,
483224,05023,0.001449838,
483225,05023,0.000636302,
483226,05023,0.000496006,
483227,05023,0.000456166,
483228,05023,0.000517838,
483229,05023,0.000675548,
483230,05023,0.000678382,
483231,05023,0.001112469,
483232,05023,0.001415069,
483233,05023,0.001456023,
483234,05023,0.000488288,
483235,05023,0.000752018,
483236,05023,0.001650647,
483237,05023,0.001728083,
483238,05023,0.000900361,
483239,05023,0.000411402,
483240,05023,0.000453823,
483241,05023,0.000722668,
483242,05023,0.005838752,
483243,05023,0.009703418,
483244,05023,0.007580383,
483245,05023,0.013795467,
483246,05007,0.031337899,
483246,05023,0.011513461,
483247,05007,0.025739566,
483247,05023,0.014855428,
483248,05023,0.023305974,
483249,05023,0.019406357,
483250,05023,0.018514173,
483251,05023,0.014026264,
483252,05023,0.006310522,
483253,05023,0.00051423,
483254,05023,0.000411402,
483255,05007,0.004171423,
483255,05023,0.000358783,
483256,05007,0.008728574,
483256,05023,0.000165934,
483257,05007,0.001018681,
483258,05007,0.000905061,
483259,05007,0.000626422,
483260,05007,0.000418228,
483261,05007,0.000776392,
483262,05007,0.001586704,
483263,05007,0.001021086,
483264,05007,0.001020206,
483264,05016,1.28946E-05,
483265,05007,0.001016941,
483265,05016,6.07391E-05,
483266,05007,0.000113802,
483266,05016,0.013476915,
483267,05016,0.019415554,
483268,05016,0.057251908,
483269,05016,0.086852939,
483270,05016,0.080807362,
483271,05016,0.063748603,
483272,05016,0.055636893,
483273,05016,0.17228103,
483274,05016,0.069524901,
483274,05021,0.014746763,
483275,05016,3.85511E-05,
483275,05021,0.04529388,
483276,05021,0.0287038,
483277,05021,0.017686721,
483277,05031,0.001390665,
483278,05031,0.002899092,
483279,05031,0.000552366,
483280,05031,0.002367883,
483281,05031,0.011723864,
483282,05031,0.006711572,
483283,05031,0.002988407,
483284,05001,0.008519474,
483284,05031,0.003419964,
483285,05001,0.037257826,
483285,05031,0.000795067,
483286,05001,0.056361726,
483287,05001,0.058811188,
483288,05001,0.045520634,
483289,05001,0.042230374,
483290,05001,0.060268515,
483291,05001,0.062554649,
483292,05001,0.048884621,
483293,05001,0.066121222,
483294,05001,0.039075469,
483294,05008,0.012370234,
483295,05001,0.001214714,
483295,05008,0.051573868,
483296,05001,0.008282533,
483296,05008,0.008189407,
483297,05001,0.005148414,
483297,05008,0.024871248,
483298,05001,0.000647293,
483298,05008,0.01882973,
483299,05008,0.083582242,
483300,05008,0.010145848,
483301,05008,0.152685866,
483301,05026,0.069155234,
483302,05008,0.001486724,
483302,05026,0.011119515,
483303,05026,0.003892036,
483304,05026,0.004478699,
483305,05026,0.006002025,
483306,05026,0.000957746,
483306,19032,0.006603807,
483307,19032,0.007706832,
483308,19032,0.010281827,
483309,19032,0.011701374,
483310,19032,0.01315437,
483311,19032,0.008395626,
483312,19032,0.00411566,
483313,19032,0.012550988,
483314,19032,0.008642759,
483315,19032,0.011683585,
483316,19032,0.009600125,
483317,19032,0.009080541,
483318,19032,0.016991786,
483319,19032,0.015081086,
483320,19032,0.010521867,
483321,19032,0.008916871,
483322,19032,0.001992072,
483323,19032,0.010459106,
483324,19032,0.008014653,
483325,19032,0.004738488,
483326,19032,0.001650779,
483327,19005,0.002235105,
483327,19032,0.012422736,
483328,19005,0.003442272,
483328,19032,0.041011692,
483329,19005,0.007697593,
483329,19032,0.0034345,
483330,19005,0.034974187,
483331,19005,0.015312034,
483332,19005,0.003911456,
483333,19005,0.00797042,
483334,19005,0.389405711,
483335,19005,0.008344246,
483336,19005,0.006517413,
483337,19005,0.00840807,
483338,19005,0.006282141,
483339,19005,0.022780219,
483340,19005,0.007537713,
483341,19005,0.005689565,
483342,19005,0.065398025,
483343,19005,0.003654846,
483343,28014,0.001903745,
483344,28014,0.026110957,
483345,28014,0.015673757,
483346,28014,0.015247332,
483347,28014,0.012624738,
483348,28014,0.021653394,
483349,28014,0.016209811,
483350,28014,0.0125409,
483351,28014,0.013638891,
483352,28014,0.003705417,
484261,08036,0.005695211,
484262,08036,0.009673712,
484263,08036,0.00747837,
484264,08036,0.010491902,
484265,08036,0.012097348,
484266,08036,0.003187699,
484267,08036,0.002108346,
484268,08036,0.002073995,
484269,08036,0.001004058,
484270,08036,0.001004058,
484271,08036,0.001004058,
484272,08036,0.001148124,
484273,08036,0.00134574,
484274,08036,0.006017371,
484275,08036,0.011380118,
484276,05034,0.000614154,
484276,08036,0.000626563,
484277,05034,0.001445784,
484278,05034,0.001250492,
484279,05034,0.001234713,
484280,05034,0.001234713,
484281,05034,0.001234713,
484282,05034,0.001234713,
484283,05034,0.001234713,
484284,05034,0.001369427,
484285,05023,0.000163564,
484285,05034,0.000739945,
484286,05023,0.000414176,
484287,05023,0.00242261,
484288,05023,0.003308712,
484289,05023,0.001754458,
484290,05023,0.000450406,
484291,05023,0.001792185,
484292,05023,0.0035625,
484293,05023,0.001589722,
484294,05023,0.00111362,
484295,05023,0.000778173,
484296,05023,0.000488781,
484297,05023,0.000411402,
484298,05023,0.000451844,
484299,05023,0.001333066,
484300,05023,0.001379826,
484301,05023,0.000741831,
484302,05023,0.00055498,
484303,05023,0.000411402,
484304,05023,0.000459618,
484305,05023,0.001140025,
484306,05023,0.000588763,
484307,05023,0.000414244,
484308,05023,0.000449533,
484309,05023,0.001516763,
484310,05023,0.002488087,
484311,05023,0.001073001,
484312,05023,0.000420305,
484313,05023,0.00913495,
484314,05023,0.019830675,
484315,05023,0.018419803,
484316,05023,0.015486448,
484317,05023,0.016016986,
484318,05023,0.014442165,
484319,05023,0.005516709,
484320,05023,0.00073687,
484321,05023,0.00041455,
484322,05007,0.000217395,
484322,05023,0.000323812,
484323,05007,0.001777057,
484323,05023,3.70284E-05,
484324,05007,0.01045647,
484325,05007,0.001021086,
484326,05007,0.000857016,
484327,05007,0.000531256,
484328,05007,0.000238511,
484329,05007,0.003938524,
484330,05007,0.001087571,
484331,05007,0.001020579,
484332,05007,0.000977436,
484332,05016,0.003587445,
484333,05007,8.01578E-05,
484333,05016,0.013788204,
484334,05016,0.038468328,
484335,05016,0.05516135,
484336,05016,0.069542794,
484337,05016,0.258112212,
484338,05016,0.156238729,
484339,05016,0.024399108,
484340,05016,0.394609257,
484341,05016,0.352620903,
484342,05016,0.023246309,
484342,05021,0.059587379,
484343,05021,0.054699391,
484344,05021,0.057117883,
484345,05021,0.013991392,
484345,05031,0.000803214,
484346,05021,0.008571153,
484346,05031,0.001053846,
484347,05021,0.014669021,
484347,05031,0.002204644,
484348,05021,0.004922213,
484348,05031,0.00276876,
484349,05031,0.010217648,
484350,05031,0.014625182,
484351,05031,0.008975287,
484352,05001,0.009038227,
484352,05031,0.005704454,
484353,05001,0.022129319,
484354,05001,0.025230274,
484355,05001,0.026420037,
484356,05001,0.062277475,
484357,05001,0.062999096,
484358,05001,0.043673578,
484359,05001,0.04552732,
484360,05001,0.0338066,
484361,05001,0.03127188,
484361,05008,0.018166849,
484362,05001,0.001381578,
484362,05008,0.024550234,
484363,05008,0.119219955,
484364,05008,0.045947251,
484365,05008,0.03591363,
484366,05008,0.010145848,
484367,05008,0.675932519,
484367,05026,0.019309423,
484368,05008,0.024760768,
484368,05026,0.099906804,
484369,05008,7.672E-05,
484369,05026,0.043745339,
484370,05026,0.005629314,
484371,05026,0.008980147,
484372,05026,0.008803916,
484373,05026,0.010096051,
484374,05026,0.001555621,
484374,19032,0.007526055,
484375,19032,0.008972398,
484376,19032,0.010487992,
484377,19032,0.015543285,
484378,19032,0.011322138,
484379,19032,0.009550204,
484380,19032,0.005171868,
484381,19032,0.010731533,
484382,19032,0.007783325,
484383,19032,0.012129865,
484384,19032,0.006896108,
484385,19032,0.012140842,
484386,19032,0.011687556,
484387,19032,0.01318177,
484388,19032,0.006293359,
484389,19032,0.003963467,
484390,19032,0.005199672,
484391,19032,0.008916999,
484392,19032,0.011235962,
484393,19032,0.007296292,
484394,19032,0.009313483,
484395,19005,0.001126552,
484395,19032,0.011032826,
484396,19005,0.004476604,
484397,19005,0.000320574,
484398,19005,0.006403591,
484399,19005,0.003606435,
484400,19005,0.015894145,
484401,19005,0.054689262,
484402,19005,0.021531404,
484403,19005,0.011173264,
484404,19005,0.007152113,
484405,19005,0.014928537,
484406,19005,0.018079715,
484407,19005,0.006830028,
484408,19005,0.005717208,
484409,19005,0.013012155,
484410,19005,0.005970134,
484411,19005,0.002140066,
484411,28014,0.00507153,
484412,28014,0.063716261,
484413,28014,0.034250579,
484414,28014,0.02296939,
484415,28014,0.015436673,
484416,28014,0.025951716,
484417,28014,0.012043411,
484418,28014,0.014483464,
484419,28014,0.018617947,
484420,28014,0.003978895,
485329,08036,0.00248871,
485330,08036,0.008930801,
485331,08036,0.014310168,
485332,08036,0.006452895,
485333,08036,0.005307202,
485334,08036,0.003717643,
485335,08036,0.004212027,
485336,08036,0.002657035,
485337,08036,0.002236488,
485338,08036,0.001002862,
485339,08036,0.001018939,
485340,08036,0.002407175,
485341,08036,0.002263411,
485342,08036,0.002264288,
485343,08036,0.002114181,
485344,05034,0.000586578,
485344,08036,0.000959217,
485345,05034,0.001234713,
485346,05034,0.001234713,
485347,05034,0.00212288,
485348,05034,0.113739354,
485349,05034,0.001234713,
485350,05034,0.001234713,
485351,05034,0.001234713,
485352,05034,0.001234713,
485353,05023,0.000252511,
485353,05034,0.000476191,
485354,05023,0.000378913,
485355,05023,0.000556997,
485356,05023,0.001111611,
485357,05023,0.000416745,
485358,05023,0.000411402,
485359,05023,0.000435992,
485360,05023,0.001467201,
485361,05023,0.001350226,
485362,05023,0.002497698,
485363,05023,0.001572702,
485364,05023,0.000671806,
485365,05023,0.000413243,
485366,05023,0.001347347,
485367,05023,0.001475111,
485368,05023,0.001788928,
485369,05023,0.000439094,
485370,05023,0.000411198,
485371,05023,0.000411402,
485372,05023,0.000439094,
485373,05023,0.000966169,
485374,05023,0.000679114,
485375,05023,0.000476898,
485376,05023,0.000469508,
485377,05023,0.000414442,
485378,05023,0.000430371,
485379,05023,0.000753095,
485380,05023,0.000411402,
485381,05023,0.007632937,
485382,05023,0.011210282,
485383,05023,0.007596382,
485384,05023,0.00588976,
485385,05023,0.004247252,
485386,05023,0.003882645,
485387,05023,0.000906425,
485388,05023,0.000455691,
485389,05023,0.000439093,
485390,05007,0.001604056,
485390,05023,0.000168903,
485391,05007,0.001024175,
485392,05007,0.010151484,
485393,05007,0.000997547,
485394,05007,0.000827956,
485395,05007,0.000845945,
485396,05007,0.000654075,
485397,05007,0.001996041,
485398,05007,0.001037811,
485399,05007,0.001021086,
485400,05007,0.000668978,
485400,05016,0.005159733,
485401,05016,0.014962824,
485402,05016,0.049269723,
485403,05016,0.104459997,
485404,05016,0.01918008,
485405,05016,0.147756998,
485406,05016,0.030691172,
485407,05016,0.030867937,
485408,05016,0.604498577,
485409,05016,0.128541347,
485409,05021,0.017556839,
485410,05016,0.000118307,
485410,05021,0.058835763,
485411,05021,0.124549223,
485412,05021,0.058231485,
485413,05021,0.02831894,
485413,05031,0.000441888,
485414,05021,0.033641278,
485414,05031,0.000109377,
485415,05021,0.011495053,
485415,05031,0.000966101,
485416,05021,4.53126E-05,
485416,05031,0.005349246,
485417,05031,0.007517872,
485418,05031,0.012774997,
485419,05031,0.010298272,
485420,05001,0.005558289,
485420,05008,3.92615E-05,
485420,05031,0.011199227,
485421,05001,0.007835777,
485421,05008,0.002756364,
485421,05031,3.30808E-08,
485422,05008,0.000220238,
485423,05001,9.05031E-06,
485423,05008,0.00027105,
485424,05001,0.01234743,
485425,05001,0.05957445,
485426,05001,0.037584263,
485427,05001,0.037459702,
485428,05001,0.029630888,
485428,05008,0.001152525,
485429,05001,0.012053216,
485429,05008,0.010298553,
485430,05001,9.71113E-07,
485430,05008,0.011192706,
485431,05008,0.093841827,
485432,05008,0.099023834,
485433,05008,0.019776344,
485434,05008,0.010145848,
485435,05008,0.003759366,
485435,05026,0.008043813,
485436,05026,0.004028728,
485437,05026,0.004482752,
485438,05026,0.00525899,
485439,05026,0.007173908,
485440,05026,0.011755832,
485441,05026,0.006481747,
485442,05026,0.00298513,
485442,19032,0.004816898,
485443,19032,0.017160141,
485444,19032,0.009084062,
485445,19032,0.012647127,
485446,19032,0.012097192,
485447,19032,0.010157411,
485448,19032,0.008981048,
485449,19032,0.012073877,
485450,19032,0.01090536,
485451,19032,0.007571273,
485452,19032,0.005663637,
485453,19032,0.054380128,
485454,19032,0.010768997,
485455,19032,0.011317329,
485456,19032,0.016238601,
485457,19032,0.006899074,
485458,19032,0.015641389,
485459,19032,0.010421273,
485460,19032,0.002023822,
485461,19032,0.000656759,
485462,19032,0.005640925,
485463,19005,0.004604242,
485463,19032,0.006747121,
485464,19005,0.000651545,
485465,19005,0.005677001,
485466,19005,0.004782543,
485467,19005,0.001480582,
485468,19005,0.1676711,
485469,19005,0.078895371,
485470,19005,0.006535682,
485471,19005,0.009502649,
485472,19005,0.00795797,
485473,19005,0.014292151,
485474,19005,0.006933777,
485475,19005,0.01257022,
485476,19005,0.011227319,
485477,19005,0.237930817,
485478,19005,0.007390657,
485478,28014,0.000289274,
485479,19005,0.000445716,
485479,28014,0.022677279,
485480,28014,0.015359656,
485481,28014,0.023584145,
485482,28014,0.066383085,
485483,28014,0.110502138,
485484,28014,0.066146379,
485485,28014,0.013853245,
485486,28014,0.012536025,
485487,28014,0.01356223,
485488,28014,0.004001896,
486397,08036,0.005069347,
486398,08036,0.002897479,
486399,08036,0.008368219,
486400,08036,0.005964883,
486401,08036,0.001472766,
486402,08036,0.005468403,
486403,08036,0.008579551,
486404,08036,0.014062475,
486405,08036,0.056637943,
486406,08036,0.00102346,
486407,08036,0.001004058,
486408,08036,0.001074593,
486409,08036,0.001381126,
486410,08036,0.001529323,
486411,08036,0.004585782,
486412,05034,0.000660258,
486412,08036,0.001379231,
486413,05034,0.001234713,
486414,05034,0.007757151,
486415,05034,0.001234713,
486416,05034,0.213070915,
486417,05034,0.058132155,
486418,05034,0.001234713,
486419,05034,0.001234713,
486420,05034,0.001614325,
486421,05023,0.000208053,
486421,05034,0.000593425,
486422,05023,0.000396343,
486423,05023,0.00040658,
486424,05023,0.000411402,
486425,05023,0.000411402,
486426,05023,0.000411402,
486427,05023,0.000411402,
486428,05023,0.001050993,
486429,05023,0.001473128,
486430,05023,0.002779453,
486431,05023,0.001372869,
486432,05023,0.000518782,
486433,05023,0.000462533,
486434,05023,0.002549343,
486435,05023,0.001773283,
486436,05023,0.000411402,
486437,05023,0.000411402,
486438,05023,0.000411402,
486439,05023,0.0006891,
486440,05023,0.001511381,
486441,05023,0.001572561,
486442,05023,0.00057865,
486443,05023,0.000531712,
486444,05023,0.000411402,
486445,05023,0.000414013,
486446,05023,0.000698882,
486447,05023,0.000431183,
486448,05023,0.000411402,
486449,05023,0.001246817,
486450,05023,0.000754858,
486451,05023,0.000460294,
486452,05023,0.000511108,
486453,05023,0.000456942,
486454,05023,0.000577698,
486455,05023,0.000411402,
486456,05023,0.000411402,
486457,05023,0.000459115,
486458,05007,0.000693298,
486458,05023,0.000380564,
486459,05007,0.002506343,
486459,05023,3.30715E-05,
486460,05007,0.016558532,
486460,05023,1.09987E-06,
486461,05007,0.000755427,
486461,05023,9.87873E-05,
486462,05007,0.000881373,
486463,05007,0.000432202,
486464,05007,0.00039678,
486465,05007,0.000987696,
486466,05007,0.001021086,
486467,05007,0.001021086,
486468,05007,0.000587956,
486468,05016,0.005129844,
486468,05023,4.7897E-05,
486469,05016,0.012072044,
486469,05023,8.4798E-05,
486470,05016,0.477026602,
486470,05023,0.00017188,
486471,05016,0.175628803,
486472,05016,0.033742018,
486473,05016,0.028698191,
486474,05016,0.048195229,
486475,05016,0.060410897,
486476,05016,0.238391258,
486477,05016,0.032783764,
486477,05021,0.05245498,
486478,05021,0.063626871,
486479,05021,0.277397169,
486480,05021,0.083234449,
486481,05021,0.017552781,
