GRIDCODE,CVENTMUN,Promedio de LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de CARRxCELLxCarril,
330524,32010,1401358.68,4230.39,
330525,32010,1401358.68,6942.10,
330526,32010,1401358.68,809.70,
330531,32051,987446.94,2306.46,
330532,32051,987446.94,14503.13,
330535,24033,511800.86,6372.57,
330536,24033,511800.86,6635.39,
330537,24033,511800.86,5545.20,
330538,24033,511800.86,2433.05,
330539,24033,511800.86,4138.19,
330540,24033,511800.86,1008.53,
330541,24033,511800.86,6836.39,
330542,24033,511800.86,4735.09,
330543,24033,511800.86,6042.40,
330552,24033,511800.86,6053.06,
330565,24015,306465.81,3221.50,
330565,24033,511800.86,2230.85,
330566,24015,306465.81,5572.91,
330570,24015,306465.81,6031.81,
330578,24015,306465.81,6000.84,
330580,24015,306465.81,2953.83,
330580,24047,256984.48,627.84,
330581,24047,256984.48,6532.74,
330582,24047,256984.48,6671.15,
330583,24047,256984.48,10154.93,
330590,24020,706675.96,796.55,
330592,24020,706675.96,8361.40,
330593,24020,706675.96,10026.00,
330605,19036,102395.79,956.93,
330622,28039,353890.64,6301.10,
330626,28031,122355.43,6010.40,
330641,28019,330314.89,3741.39,
330642,28019,330314.89,5733.14,
330651,28019,330314.89,2816.65,
330652,28019,330314.89,10503.03,
330680,28002,449539.98,6320.32,
331550,32009,127987.62,1377.03,
331550,32021,26401.37,9182.09,
331551,32009,127987.62,2039.48,
331551,32021,26401.37,3120.80,
331553,32042,747564.22,5182.94,
331554,32042,747564.22,1238.38,
331567,32010,1401358.68,4694.13,
331568,32010,1401358.68,1902.17,
331576,32010,1401358.68,2928.31,
331577,32010,1401358.68,7032.70,
331578,32010,1401358.68,6553.61,
331579,32010,1401358.68,17281.57,
331580,32010,1401358.68,767.87,
331582,32010,1401358.68,5641.26,
331583,32010,1401358.68,5461.65,
331585,32010,1401358.68,366.82,
331586,32010,1401358.68,7912.18,
331590,32010,1401358.68,3691.74,
331591,32010,1401358.68,4098.19,
331594,32010,1401358.68,2998.38,
331594,32051,987446.94,3923.70,
331595,32051,987446.94,3984.97,
331596,32051,987446.94,3922.31,
331597,32051,987446.94,6004.19,
331598,32051,987446.94,6445.19,
331599,32051,987446.94,3874.57,
331600,32051,987446.94,14181.89,
331601,32051,987446.94,11267.05,
331602,24033,511800.86,27.14,
331602,32051,987446.94,5986.03,
331603,24033,511800.86,7515.69,
331603,32051,987446.94,2387.39,
331604,24033,511800.86,5082.27,
331605,24033,511800.86,1845.61,
331607,24033,511800.86,6369.20,
331610,24033,511800.86,2390.45,
331611,24033,511800.86,9528.53,
331612,24033,511800.86,1373.22,
331620,24033,511800.86,6056.71,
331631,24033,511800.86,2335.42,
331632,24033,511800.86,7151.09,
331633,24033,511800.86,1533.41,
331638,24015,306465.81,3810.47,
331646,24015,306465.81,6989.58,
331651,24047,256984.48,9656.86,
331652,24047,256984.48,952.71,
331658,24020,706675.96,3966.47,
331659,24020,706675.96,6478.70,
331660,24020,706675.96,16004.64,
331672,19036,102395.79,1693.17,
331673,19036,102395.79,6395.52,
331690,28006,72657.44,1518.46,
331690,28039,353890.64,5055.81,
331694,28031,122355.43,6009.94,
331710,28019,330314.89,1989.00,
331711,28019,330314.89,6171.00,
331712,28019,330314.89,7351.47,
331718,28019,330314.89,2287.31,
331719,28019,330314.89,6991.35,
331720,28019,330314.89,6076.91,
331748,28002,449539.98,6121.45,
332617,32021,26401.37,2688.84,
332618,32021,26401.37,5158.27,
332619,32021,26401.37,2960.15,
332621,32042,747564.22,6753.04,
332634,32010,1401358.68,3597.06,
332635,32010,1401358.68,5595.22,
332641,32010,1401358.68,4740.90,
332642,32010,1401358.68,3844.99,
332643,32010,1401358.68,6532.07,
332644,32010,1401358.68,4179.19,
332646,32010,1401358.68,7914.54,
332647,32010,1401358.68,17276.91,
332650,32010,1401358.68,4986.49,
332651,32010,1401358.68,7358.47,
332654,32010,1401358.68,2542.82,
332655,32010,1401358.68,6213.24,
332658,32010,1401358.68,518.99,
332659,32010,1401358.68,5965.86,
332663,32051,987446.94,1019.55,
332664,32051,987446.94,2081.48,
332667,32051,987446.94,7293.46,
332669,24033,511800.86,3553.22,
332669,32051,987446.94,10902.14,
332672,24033,511800.86,1164.05,
332675,24033,511800.86,8733.45,
332676,24033,511800.86,1057.05,
332680,24033,511800.86,5706.01,
332681,24033,511800.86,8482.08,
332682,24033,511800.86,6136.20,
332683,24033,511800.86,6138.42,
332684,24033,511800.86,4358.42,
332688,24033,511800.86,7066.17,
332689,24033,511800.86,509.04,
332690,24033,511800.86,1780.08,
332698,24033,511800.86,4562.99,
332699,24033,511800.86,5604.73,
332714,24015,306465.81,6406.73,
332720,24047,256984.48,6677.60,
332725,24020,706675.96,869.51,
332728,24020,706675.96,16433.11,
332729,24020,706675.96,1549.19,
332740,19036,102395.79,7189.60,
332758,28006,72657.44,7803.16,
332759,28006,72657.44,1961.69,
332759,28031,122355.43,4529.91,
332760,28031,122355.43,6174.93,
332761,28031,122355.43,6098.32,
332762,28031,122355.43,6196.00,
332780,28019,330314.89,6330.82,
332783,28019,330314.89,4251.11,
332784,28019,330314.89,6280.79,
332785,28019,330314.89,6180.97,
332786,28019,330314.89,7043.01,
332788,28019,330314.89,6033.29,
332816,28002,449539.98,6498.78,
333685,32009,127987.62,5968.32,
333685,32021,26401.37,1578.57,
333689,32009,127987.62,976.68,
333689,32042,747564.22,5660.57,
333702,32010,1401358.68,334.07,
333703,32010,1401358.68,3950.48,
333709,32010,1401358.68,7572.76,
333710,32010,1401358.68,7854.50,
333713,32010,1401358.68,6188.51,
333714,32010,1401358.68,7235.53,
333715,32010,1401358.68,16019.87,
333718,32010,1401358.68,6040.91,
333723,32010,1401358.68,2447.75,
333724,32010,1401358.68,5341.53,
333727,32010,1401358.68,4943.74,
333735,32051,987446.94,6084.93,
333737,24033,511800.86,981.84,
333737,32051,987446.94,996.42,
333738,32051,987446.94,12477.24,
333744,24033,511800.86,2318.25,
333749,24033,511800.86,3243.05,
333752,24033,511800.86,1780.84,
333753,24033,511800.86,6185.58,
333754,24033,511800.86,6012.59,
333755,24033,511800.86,6018.27,
333756,24033,511800.86,2424.99,
333757,24033,511800.86,4842.79,
333764,24033,511800.86,3312.40,
333765,24033,511800.86,6691.93,
333766,24033,511800.86,2385.77,
333781,24015,306465.81,5804.86,
333782,24015,306465.81,386.96,
333788,24047,256984.48,5970.81,
333789,24047,256984.48,722.38,
333793,24020,706675.96,7185.67,
333794,24020,706675.96,987.80,
333796,24020,706675.96,12432.79,
333808,19036,102395.79,3911.32,
333809,19036,102395.79,2620.60,
333825,28006,72657.44,15318.13,
333826,28006,72657.44,8771.55,
333829,28031,122355.43,1490.26,
333830,28031,122355.43,12638.57,
333848,28019,330314.89,4512.20,
333849,28019,330314.89,9592.09,
333850,28019,330314.89,13149.96,
333851,28019,330314.89,7254.07,
333856,28019,330314.89,6015.47,
333884,28002,449539.98,3625.11,
333884,28037,591956.32,2563.40,
334752,32009,127987.62,4991.59,
334753,32009,127987.62,3218.72,
334756,32009,127987.62,546.19,
334756,32042,747564.22,636.72,
334757,32009,127987.62,786.47,
334757,32042,747564.22,4961.66,
334771,32010,1401358.68,6105.98,
334774,32010,1401358.68,1900.99,
334775,32010,1401358.68,4128.68,
334776,32010,1401358.68,7679.23,
334777,32010,1401358.68,149.67,
334778,32010,1401358.68,1459.97,
334779,32010,1401358.68,3336.70,
334781,32010,1401358.68,10466.31,
334782,32010,1401358.68,6448.19,
334783,32010,1401358.68,12000.76,
334785,32010,1401358.68,393.58,
334786,32010,1401358.68,9016.74,
334792,32010,1401358.68,3274.43,
334793,32010,1401358.68,128.73,
334803,32051,987446.94,6180.83,
334806,32051,987446.94,9040.14,
334807,24033,511800.86,172.94,
334807,32051,987446.94,5251.39,
334808,24033,511800.86,6047.52,
334809,24033,511800.86,6328.88,
334810,24033,511800.86,39.73,
334810,32051,987446.94,5635.72,
334825,24033,511800.86,5350.51,
334826,24033,511800.86,7224.92,
334827,24033,511800.86,6088.75,
334828,24033,511800.86,6329.26,
334829,24033,511800.86,6281.74,
334830,24033,511800.86,6007.62,
334831,24033,511800.86,6010.88,
334832,24033,511800.86,4763.57,
334849,24006,239112.23,172.36,
334849,24015,306465.81,5866.74,
334857,24047,256984.48,5906.43,
334862,24020,706675.96,7871.47,
334863,24020,706675.96,18189.35,
334864,24020,706675.96,4864.18,
334870,19014,670062.12,2203.55,
334871,19014,670062.12,723.38,
334877,19036,102395.79,6271.23,
334892,28006,72657.44,6440.38,
334893,28006,72657.44,3623.48,
334896,28031,122355.43,1826.42,
334897,28031,122355.43,7417.26,
334898,28031,122355.43,2813.35,
334899,28031,122355.43,7863.31,
334903,28017,145504.88,3122.52,
334917,28019,330314.89,6253.53,
334924,28019,330314.89,6099.87,
334952,28037,591956.32,6225.30,
335819,32009,127987.62,7185.97,
335820,32009,127987.62,1668.92,
335824,32009,127987.62,1208.90,
335824,32042,747564.22,5328.96,
335839,32010,1401358.68,4221.48,
335840,32010,1401358.68,6538.34,
335841,32010,1401358.68,7332.64,
335842,32010,1401358.68,6674.11,
335843,32010,1401358.68,3041.34,
335847,32010,1401358.68,5485.46,
335848,32010,1401358.68,6522.16,
335849,32010,1401358.68,5572.48,
335850,32010,1401358.68,3819.38,
335851,32010,1401358.68,13768.15,
335854,32010,1401358.68,6002.21,
335871,32051,987446.94,6208.06,
335875,24033,511800.86,21103.16,
335875,32051,987446.94,803.59,
335876,24033,511800.86,860.19,
335880,32051,987446.94,275.24,
335881,32051,987446.94,6589.43,
335882,32051,987446.94,6187.67,
335883,32051,987446.94,1426.74,
335893,24033,511800.86,4613.80,
335894,24033,511800.86,7324.36,
335895,24033,511800.86,2933.91,
335917,24006,239112.23,6136.79,
335925,24047,256984.48,544.31,
335926,24047,256984.48,5039.28,
335931,24020,706675.96,12436.31,
335938,19014,670062.12,6558.63,
335945,19036,102395.79,7003.25,
335959,28006,72657.44,3353.18,
335960,28006,72657.44,4844.66,
335964,28031,122355.43,6185.50,
335967,28031,122355.43,4044.73,
335968,28017,145504.88,3571.33,
335968,28031,122355.43,5097.80,
335969,28017,145504.88,6569.07,
335970,28017,145504.88,6587.83,
335971,28017,145504.88,5772.38,
335972,28017,145504.88,259.70,
335985,28019,330314.89,9170.23,
335991,28019,330314.89,4030.81,
335992,28019,330314.89,2166.70,
336017,28037,591956.32,1768.46,
336019,28037,591956.32,5242.32,
336020,28037,591956.32,2762.87,
336886,32009,127987.62,1884.65,
336887,32009,127987.62,2720.37,
336892,32009,127987.62,3482.41,
336892,32042,747564.22,3367.44,
336896,32042,747564.22,2649.73,
336915,32010,1401358.68,139.62,
336916,32010,1401358.68,8121.45,
336919,32010,1401358.68,12000.70,
336921,32010,1401358.68,5485.24,
336922,32010,1401358.68,6881.58,
336938,32051,987446.94,2807.99,
336939,32051,987446.94,3795.44,
336942,32051,987446.94,2112.83,
336943,24033,511800.86,1594.04,
336943,32051,987446.94,4525.61,
336944,24033,511800.86,14313.32,
336948,32051,987446.94,6881.50,
336963,24033,511800.86,6488.54,
336964,24033,511800.86,1081.20,
336985,24006,239112.23,6159.96,
336992,24047,256984.48,2549.79,
336993,24047,256984.48,6536.82,
336994,24047,256984.48,10256.65,
336999,24020,706675.96,17023.90,
337006,19014,670062.12,6064.85,
337013,19036,102395.79,7595.71,
337014,19036,102395.79,7343.93,
337015,19036,102395.79,7347.71,
337027,28006,72657.44,1604.62,
337028,28006,72657.44,4859.75,
337032,28031,122355.43,6145.80,
337036,28017,145504.88,601.47,
337036,28031,122355.43,2363.28,
337038,28017,145504.88,6261.99,
337039,28017,145504.88,6814.87,
337040,28017,145504.88,8474.65,
337053,28019,330314.89,7067.51,
337059,28008,278383.30,2322.67,
337059,28019,330314.89,3785.04,
337085,28037,591956.32,835.74,
337086,28037,591956.32,9401.84,
337087,28037,591956.32,3766.14,
337954,32009,127987.62,4785.09,
337960,32009,127987.62,3246.44,
337960,32042,747564.22,3370.19,
337961,32042,747564.22,340.74,
337964,32042,747564.22,8379.49,
337983,32010,1401358.68,4829.76,
337983,32040,318257.20,3581.73,
337986,32010,1401358.68,1215.06,
337987,32010,1401358.68,7809.61,
337988,32010,1401358.68,6050.17,
337989,32010,1401358.68,7527.43,
337990,32010,1401358.68,1814.89,
337992,32010,1401358.68,3909.29,
338006,32051,987446.94,7120.18,
338012,24033,511800.86,3531.85,
338013,24033,511800.86,2506.36,
338013,32051,987446.94,12201.66,
338015,32051,987446.94,1051.74,
338016,32051,987446.94,5808.61,
338032,24033,511800.86,7964.04,
338053,24006,239112.23,6026.41,
338062,24047,256984.48,2225.94,
338063,24047,256984.48,6994.37,
338064,24047,256984.48,5590.14,
338066,24020,706675.96,11007.50,
338067,24020,706675.96,9311.07,
338074,19014,670062.12,3173.62,
338075,19014,670062.12,2908.11,
338080,19036,102395.79,4383.53,
338081,19036,102395.79,5133.75,
338083,19036,102395.79,3241.45,
338084,19036,102395.79,437.52,
338095,28006,72657.44,1967.25,
338096,28006,72657.44,830.85,
338100,28026,112535.52,5286.25,
338100,28031,122355.43,3664.10,
338107,28017,145504.88,4854.27,
338108,28017,145504.88,7888.27,
338121,28019,330314.89,3003.39,
338122,28019,330314.89,4129.42,
338127,28008,278383.30,6525.44,
338154,28037,591956.32,6499.72,
339022,32009,127987.62,1874.20,
339023,32009,127987.62,6553.26,
339029,32042,747564.22,7896.52,
339032,32042,747564.22,5064.12,
339033,32042,747564.22,7079.39,
339034,32042,747564.22,2262.63,
339050,32040,318257.20,11058.41,
339051,32040,318257.20,6580.54,
339053,32010,1401358.68,2626.84,
339053,32040,318257.20,3167.30,
339054,32010,1401358.68,5698.14,
339055,32010,1401358.68,9650.37,
339055,32040,318257.20,4284.89,
339058,32006,125614.10,2590.44,
339058,32010,1401358.68,6270.50,
339059,32010,1401358.68,7557.40,
339060,32010,1401358.68,2115.53,
339073,32051,987446.94,5228.40,
339074,32051,987446.94,12080.30,
339081,32051,987446.94,2214.65,
339082,32051,987446.94,16257.96,
339083,32051,987446.94,6859.40,
339100,24033,511800.86,3944.97,
339101,24033,511800.86,3774.92,
339121,24006,239112.23,7501.47,
339131,24047,256984.48,9193.76,
339132,24020,706675.96,5045.42,
339132,24047,256984.48,4775.37,
339133,24020,706675.96,7367.63,
339133,24047,256984.48,358.51,
339134,24020,706675.96,17810.61,
339135,24020,706675.96,3824.76,
339142,19014,670062.12,6828.02,
339147,19036,102395.79,3377.04,
339148,19036,102395.79,4743.68,
339167,28026,112535.52,2538.15,
339168,28026,112535.52,6059.02,
339175,28017,145504.88,3563.39,
339176,28017,145504.88,2212.85,
339177,28017,145504.88,3994.61,
339190,28019,330314.89,6343.96,
339194,28008,278383.30,3808.44,
339194,28019,330314.89,229.43,
339195,28008,278383.30,3535.23,
339222,28037,591956.32,6197.74,
340090,32009,127987.62,7955.71,
340091,32009,127987.62,7082.64,
340092,32009,127987.62,7204.06,
340094,32009,127987.62,1359.70,
340095,32009,127987.62,162.21,
340095,32042,747564.22,5512.52,
340097,32042,747564.22,1353.23,
340098,32042,747564.22,11527.31,
340101,32042,747564.22,693.61,
340102,32042,747564.22,5612.68,
340117,32040,318257.20,6412.50,
340118,32040,318257.20,1023.95,
340119,32040,318257.20,3694.16,
340120,32040,318257.20,6247.19,
340121,32040,318257.20,2444.37,
340123,32010,1401358.68,223.13,
340123,32040,318257.20,11855.08,
340126,32006,125614.10,6320.66,
340127,32006,125614.10,2675.15,
340128,32006,125614.10,1373.72,
340130,32010,1401358.68,1671.07,
340139,32051,987446.94,6370.21,
340140,32051,987446.94,6630.47,
340141,32051,987446.94,1117.08,
340142,32051,987446.94,1312.93,
340143,32051,987446.94,4916.97,
340150,32051,987446.94,7099.31,
340151,32051,987446.94,17568.59,
340152,32051,987446.94,349.38,
340169,24033,511800.86,3867.19,
340170,24033,511800.86,5806.09,
340189,24006,239112.23,6000.70,
340198,24047,256984.48,6263.89,
340199,24047,256984.48,2753.23,
340202,24020,706675.96,13466.47,
340210,19014,670062.12,7601.83,
340214,19036,102395.79,4122.07,
340215,19036,102395.79,6706.59,
340235,28026,112535.52,6158.91,
340245,28017,145504.88,6205.09,
340258,28019,330314.89,6787.00,
340261,28019,330314.89,1810.01,
340262,28019,330314.89,5774.67,
340290,28037,591956.32,8250.22,
341157,32009,127987.62,1411.79,
341158,32009,127987.62,5153.66,
341160,32009,127987.62,7891.76,
341161,32009,127987.62,826.37,
341162,32009,127987.62,2779.28,
341163,32009,127987.62,3437.97,
341166,32042,747564.22,6191.78,
341168,32042,747564.22,6887.01,
341169,32042,747564.22,7119.38,
341184,32040,318257.20,3603.20,
341185,32040,318257.20,4578.63,
341191,32010,1401358.68,5078.28,
341191,32040,318257.20,13978.55,
341194,32006,125614.10,6166.03,
341196,32006,125614.10,7890.03,
341198,32006,125614.10,771.73,
341198,32010,1401358.68,5336.92,
341204,32006,125614.10,422.80,
341204,32051,987446.94,872.67,
341205,32051,987446.94,6894.29,
341206,32051,987446.94,6629.28,
341207,32051,987446.94,256.55,
341211,32051,987446.94,6788.08,
341218,32051,987446.94,6171.63,
341220,32051,987446.94,15983.17,
341221,32051,987446.94,1695.39,
341238,24033,511800.86,1322.37,
341257,24006,239112.23,6000.54,
341258,24006,239112.23,2882.68,
341259,24006,239112.23,3969.47,
341266,24020,706675.96,3730.46,
341266,24047,256984.48,6494.11,
341267,24020,706675.96,484.81,
341268,24020,706675.96,2798.97,
341269,24020,706675.96,5921.81,
341270,24020,706675.96,12175.76,
341271,24020,706675.96,1214.11,
341278,19014,670062.12,6013.00,
341282,19036,102395.79,2185.14,
341283,19014,670062.12,44.43,
341283,19036,102395.79,9736.04,
341303,28026,112535.52,7112.94,
341312,28017,145504.88,2107.90,
341313,28017,145504.88,11050.45,
341325,28019,330314.89,807.93,
341326,28019,330314.89,5516.07,
341329,28019,330314.89,7586.42,
341355,28037,591956.32,1566.88,
341358,28037,591956.32,8014.29,
342225,10033,33342.63,21.02,
342225,32009,127987.62,2399.58,
342228,32009,127987.62,6041.00,
342230,32009,127987.62,932.84,
342230,32042,747564.22,2834.51,
342231,32009,127987.62,4551.53,
342231,32042,747564.22,7133.58,
342232,32042,747564.22,6208.23,
342233,32042,747564.22,6023.63,
342234,32042,747564.22,6807.06,
342235,32042,747564.22,8539.88,
342236,32042,747564.22,12975.51,
342237,32042,747564.22,9772.00,
342238,32042,747564.22,6040.57,
342248,32040,318257.20,8798.55,
342249,32040,318257.20,8485.13,
342250,32040,318257.20,6308.11,
342251,32040,318257.20,6054.99,
342252,32040,318257.20,9795.38,
342253,32040,318257.20,3887.57,
342259,32010,1401358.68,215.18,
342259,32040,318257.20,12000.40,
342260,32010,1401358.68,5004.74,
342261,32010,1401358.68,3822.83,
342261,32039,368242.23,2595.09,
342262,32006,125614.10,7833.65,
342262,32039,368242.23,329.91,
342263,32006,125614.10,6152.16,
342264,32006,125614.10,8279.92,
342266,32006,125614.10,6517.64,
342270,32006,125614.10,2335.45,
342271,32006,125614.10,6455.88,
342272,32006,125614.10,5292.08,
342272,32051,987446.94,839.55,
342273,32051,987446.94,7329.62,
342279,32051,987446.94,2819.74,
342286,32051,987446.94,6385.68,
342289,32051,987446.94,14623.09,
342290,32051,987446.94,3100.35,
342325,24006,239112.23,6581.66,
342326,24006,239112.23,3690.17,
342335,24020,706675.96,6297.42,
342336,24020,706675.96,9819.86,
342338,24020,706675.96,24536.93,
342339,24020,706675.96,1999.43,
342346,19014,670062.12,6280.82,
342351,19014,670062.12,6037.82,
342361,28026,112535.52,2394.86,
342362,28026,112535.52,9751.48,
342363,28026,112535.52,7383.79,
342364,28026,112535.52,11656.33,
342365,28026,112535.52,6953.36,
342366,28026,112535.52,7156.27,
342369,28026,112535.52,742.31,
342370,28026,112535.52,8390.74,
342371,28026,112535.52,150.50,
342381,28017,145504.88,6079.64,
342393,28019,330314.89,4978.80,
342394,28019,330314.89,1371.51,
