GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDAD TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de VIALIDADxCELLxCarril
293107,14061,1691171.711,989.3523302
293108,14061,1691171.711,761.522424
293108,32031,759025.4936,12346.23182
293109,32031,759025.4936,8913.473275
293110,32031,759025.4936,17897.36863
293111,32031,759025.4936,2119.602249
293112,32031,759025.4936,1996.795288
293113,32031,759025.4936,7337.326392
293114,32031,759025.4936,2573.840301
293116,32031,759025.4936,4404.552326
293117,14041,166345.7868,1689.715453
293117,32031,759025.4936,3848.578603
293118,14041,166345.7868,1095.72439
293119,14041,166345.7868,7173.491379
293120,14041,166345.7868,11444.60359
293121,14041,166345.7868,4742.072083
293122,14041,166345.7868,184.4637109
293122,32046,338858.3492,1052.757649
293123,14041,166345.7868,1222.744797
293123,32046,338858.3492,4959.379762
293124,14041,166345.7868,1702.467786
293124,32046,338858.3492,2608.019852
293126,32046,338858.3492,2310.281273
293127,32046,338858.3492,2769.196132
293127,32055,622792.4064,25.45703094
293128,32055,622792.4064,3647.834552
293132,32055,622792.4064,1134.446842
293133,32055,622792.4064,1533.858646
293135,32055,622792.4064,4293.546319
293136,32055,622792.4064,5556.011041
293137,32055,622792.4064,3567.521404
293147,01008,272609.4976,461.6596107
293148,01007,254020.3737,1938.767396
293148,01008,272609.4976,837.0857232
293149,01007,254020.3737,2093.25128
293151,01007,254020.3737,398.5845446
293152,01007,254020.3737,267.2485915
293153,01004,108796.5237,4811.20954
293153,01007,254020.3737,2461.407529
293154,01004,108796.5237,7554.93963
293154,01007,254020.3737,427.4337384
293155,01004,108796.5237,1456.108814
293155,01007,254020.3737,6396.553669
293155,01009,118726.6256,2531.467921
293156,01007,254020.3737,4872.61402
293156,01009,118726.6256,4952.803023
293157,01007,254020.3737,52.20739041
293157,01009,118726.6256,6251.101409
293158,01009,118726.6256,955.5513831
293159,32024,267064.3257,98.62341279
293161,01002,253473.2035,425.9555948
293161,32024,267064.3257,4492.33538
293162,01002,253473.2035,541.2586203
293162,32024,267064.3257,3543.85581
293163,32024,267064.3257,11074.03894
293164,32024,267064.3257,11190.08939
293165,32024,267064.3257,8943.622976
293168,32024,267064.3257,10.01292596
293168,32035,146062.5482,209.1859711
293169,32024,267064.3257,3014.978727
293169,32035,146062.5482,5383.989739
293170,32024,267064.3257,2517.265337
293170,32035,146062.5482,5779.90862
293170,32038,1322451.36,1252.556462
293171,32035,146062.5482,1722.754048
293171,32038,1322451.36,2273.553696
293171,32054,234679.0492,834.3711236
293172,32038,1322451.36,1345.323507
293172,32054,234679.0492,4101.381013
293173,32038,1322451.36,4237.719903
293173,32054,234679.0492,439.7754522
293174,32038,1322451.36,861.0490741
293175,32038,1322451.36,635.6991269
293176,32038,1322451.36,5317.362614
293177,32038,1322451.36,7712.04332
293178,32038,1322451.36,15684.85484
293179,32038,1322451.36,648.8254948
293180,32038,1322451.36,4484.193844
293181,32038,1322451.36,4093.339436
293182,32038,1322451.36,3755.412216
293183,32038,1322451.36,535.168671
293184,24001,204901.4534,2655.918597
293184,32038,1322451.36,1278.012964
293185,24001,204901.4534,2203.780464
293187,24021,147438.3207,1704.658316
293188,24001,204901.4534,306.5304007
293188,24021,147438.3207,3106.055319
293190,24021,147438.3207,207.8739957
293192,24021,147438.3207,2358.105144
293193,24021,147438.3207,226.3188786
293196,24021,147438.3207,91.96432966
293197,24021,147438.3207,1635.613453
293199,24028,1431315.963,1214.065877
293203,24004,139312.8327,888.4246626
293203,24035,368091.7753,1694.590624
293205,24004,139312.8327,2245.906819
293206,24004,139312.8327,1809.370476
293207,24004,139312.8327,758.7669582
293208,24004,139312.8327,738.3632948
293210,24004,139312.8327,1884.789736
293211,24004,139312.8327,404.0957766
293212,24004,139312.8327,29.72679811
293214,24030,99508.54825,741.8647076
293222,24052,138569.4399,568.8088028
293223,24052,138569.4399,753.4752485
293226,24052,138569.4399,157.0633971
293229,24024,845476.2925,1321.768794
293230,24024,845476.2925,3970.250751
293235,24010,364408.1228,4719.947801
293236,24010,364408.1228,6619.487003
293237,24010,364408.1228,3273.170301
293245,24010,364408.1228,1223.267956
293246,24010,364408.1228,2958.931505
293247,24010,364408.1228,4614.844222
293248,24010,364408.1228,2359.654093
293250,24010,364408.1228,3462.646395
293252,24010,364408.1228,2856.761798
293253,24010,364408.1228,1345.463776
293255,24058,263966.3166,3427.778384
293256,24013,1002429.203,3105.697636
293257,24013,1002429.203,665.9161892
293258,24013,1002429.203,5233.439628
293258,24058,263966.3166,147.3284231
293259,24013,1002429.203,1487.447517
293260,24013,1002429.203,6293.438653
293261,24013,1002429.203,3521.730981
293262,24013,1002429.203,6817.609481
293263,24013,1002429.203,4637.273916
293264,24013,1002429.203,940.7602661
293265,24013,1002429.203,3847.787184
293267,24013,1002429.203,2437.101763
293270,24040,827245.4608,7649.152671
293271,24040,827245.4608,4191.83237
293273,24040,827245.4608,4425.461218
293274,24040,827245.4608,2083.119044
293275,24040,827245.4608,3824.131465
293276,24040,827245.4608,360.3025934
293277,24016,413928.9293,529.3963994
293277,24040,827245.4608,2693.540262
293278,24016,413928.9293,4961.639201
293280,24016,413928.9293,6767.97582
293281,24016,413928.9293,3968.32817
293282,24016,413928.9293,3365.981954
293283,24016,413928.9293,11589.06777
293284,24016,413928.9293,9026.798478
293285,24016,413928.9293,13206.91895
293285,30123,1953715.203,1464.026518
293286,24016,413928.9293,5535.337478
293286,30123,1953715.203,463.0868397
293287,24016,413928.9293,1271.785104
293287,30123,1953715.203,5106.360664
293288,30123,1953715.203,5559.563219
293289,30123,1953715.203,9048.167783
293290,30123,1953715.203,8134.978267
293291,30123,1953715.203,10097.68967
293292,30123,1953715.203,4198.902755
293293,30123,1953715.203,6287.992132
293294,30123,1953715.203,7408.640001
293295,30123,1953715.203,6863.625242
293296,30123,1953715.203,1185.948232
293297,30123,1953715.203,627.876411
293298,30123,1953715.203,3134.129798
293299,30123,1953715.203,69.93002075
293304,28038,233042.9528,29944.52979
293305,28009,167214.2908,27542.61282
293305,28038,233042.9528,17059.77787
293306,28009,167214.2908,14810.65271
293306,30133,178176.4985,1447.345551
293307,30133,178176.4985,3022.456181
294157,14061,1691171.711,10611.09144
294158,14061,1691171.711,3022.889956
294159,14061,1691171.711,1969.615823
294160,14061,1691171.711,5796.09427
294161,14061,1691171.711,14054.20316
294162,14061,1691171.711,13520.96548
294163,14061,1691171.711,5943.595122
294164,14042,321937.1773,3054.899022
294164,14061,1691171.711,1546.554382
294165,14042,321937.1773,1358.405344
294165,14061,1691171.711,644.5479667
294170,14061,1691171.711,4039.771454
294171,14061,1691171.711,2032.269842
294172,14061,1691171.711,7100.271488
294173,14061,1691171.711,1984.830209
294174,14061,1691171.711,8337.645307
294175,14061,1691171.711,464.4980872
294177,32031,759025.4936,5365.338769
294178,32031,759025.4936,8669.160284
294179,32031,759025.4936,2166.37117
294180,32031,759025.4936,2712.52878
294181,32031,759025.4936,5017.6
294182,32031,759025.4936,2922.204212
294183,32031,759025.4936,1266.328715
294184,32031,759025.4936,5874.99951
294185,14041,166345.7868,1396.953323
294185,32031,759025.4936,94.99837807
294186,14041,166345.7868,6364.230342
294187,14041,166345.7868,4128.893546
294188,14041,166345.7868,9758.76811
294189,14041,166345.7868,13361.41905
294190,14041,166345.7868,3223.931925
294190,32046,338858.3492,1178.052467
294191,32046,338858.3492,1663.919202
294192,32046,338858.3492,4043.334753
294193,32046,338858.3492,5549.574891
294195,32046,338858.3492,243.1374481
294195,32055,622792.4064,135.6536329
294196,32055,622792.4064,185.0395197
294199,32055,622792.4064,298.4089699
294200,32055,622792.4064,6514.949409
294201,32055,622792.4064,2370.033792
294202,32055,622792.4064,4223.753616
294203,32055,622792.4064,4886.459157
294204,32055,622792.4064,8814.949142
294205,32055,622792.4064,5646.331662
294213,32012,229161.4359,1009.67344
294214,32012,229161.4359,7755.692319
294215,32008,151813.3409,291.8959688
294215,32012,229161.4359,1544.722357
294216,01007,254020.3737,2294.343703
294216,01008,272609.4976,112.5411285
294221,01004,108796.5237,3771.857906
294222,01004,108796.5237,2606.068718
294223,01004,108796.5237,1105.159212
294223,01007,254020.3737,5810.378011
294224,01007,254020.3737,7510.161247
294225,01007,254020.3737,371.5652053
294225,01009,118726.6256,2154.180327
294226,01009,118726.6256,177.6366356
294226,32024,267064.3257,1077.787138
294227,32024,267064.3257,1758.280326
294228,32024,267064.3257,359.6664884
294229,32024,267064.3257,13229.90474
294230,32024,267064.3257,2890.187488
294231,32024,267064.3257,10722.80233
294232,32024,267064.3257,11457.21877
294233,32024,267064.3257,577.5142444
294235,32035,146062.5482,388.6974428
294236,32035,146062.5482,1715.315138
294237,32035,146062.5482,4803.282
294238,32035,146062.5482,5840.790788
294239,32035,146062.5482,3950.540742
294239,32054,234679.0492,403.4384882
294240,32054,234679.0492,6652.750211
294241,32054,234679.0492,12425.5397
294242,32054,234679.0492,532.1919649
294243,32038,1322451.36,704.8036117
294243,32054,234679.0492,432.0714432
294245,32038,1322451.36,4370.624768
294246,32038,1322451.36,344.7914178
294247,32038,1322451.36,1926.426967
294249,32038,1322451.36,7350.865239
294250,32038,1322451.36,9350.407694
294251,24001,204901.4534,3073.103202
294251,32038,1322451.36,1012.843817
294253,24001,204901.4534,1012.714087
294256,24021,147438.3207,65.4035493
294257,24001,204901.4534,245.5755452
294258,24001,204901.4534,27.83866542
294258,24021,147438.3207,26.68759339
294259,24021,147438.3207,51.6962567
294260,24021,147438.3207,741.2300966
294261,24021,147438.3207,581.5851907
294262,24021,147438.3207,716.7271236
294264,24021,147438.3207,1480.611718
294265,24021,147438.3207,3411.668701
294266,24021,147438.3207,1831.492852
294267,24028,1431315.963,772.028889
294268,24028,1431315.963,2866.026549
294272,24004,139312.8327,248.5759342
294272,24035,368091.7753,1.362583787
294273,24004,139312.8327,838.6475832
294275,24004,139312.8327,1393.337295
294276,24004,139312.8327,418.6976307
294277,24004,139312.8327,3960.921216
294279,24004,139312.8327,41.37375841
294282,24004,139312.8327,1297.176147
294283,24004,139312.8327,594.9179978
294285,24008,188847.8181,803.7430004
294290,24052,138569.4399,23216.75489
294291,24052,138569.4399,13177.78847
294294,24052,138569.4399,1597.554808
294295,24052,138569.4399,3263.560674
294296,24052,138569.4399,3879.913755
294297,24024,845476.2925,2096.267389
294297,24052,138569.4399,950.1081454
294298,24024,845476.2925,2031.030539
294299,24024,845476.2925,3111.922423
294300,24024,845476.2925,2820.997098
294302,24010,364408.1228,2055.772658
294302,24024,845476.2925,2271.610469
294303,24010,364408.1228,1342.129744
294313,24010,364408.1228,3273.289725
294315,24010,364408.1228,3325.120775
294317,24010,364408.1228,2254.793287
294318,24010,364408.1228,1902.49229
294319,24010,364408.1228,6419.844147
294320,24010,364408.1228,2586.17498
294322,24013,1002429.203,352.9034273
294322,24058,263966.3166,2108.612324
294323,24058,263966.3166,992.0883685
294324,24013,1002429.203,3169.663241
294325,24058,263966.3166,1043.254422
294326,24013,1002429.203,734.8534321
294326,24058,263966.3166,9229.9505
294328,24013,1002429.203,4746.292956
294329,24013,1002429.203,2904.012783
294330,24013,1002429.203,65.86283154
294331,24013,1002429.203,3318.949443
294332,24013,1002429.203,308.5150086
294333,24013,1002429.203,1335.166286
294338,24040,827245.4608,4319.203024
294339,24040,827245.4608,4999.528108
294340,24040,827245.4608,2136.261209
294341,24040,827245.4608,2157.069357
294342,24040,827245.4608,5268.119614
294343,24040,827245.4608,3059.153647
294344,24040,827245.4608,3210.908344
294345,24016,413928.9293,723.7873016
294345,24040,827245.4608,513.7754983
294346,24016,413928.9293,4574.439157
294347,24016,413928.9293,1114.41289
294348,24016,413928.9293,4494.776633
294349,24016,413928.9293,3986.022608
294350,24016,413928.9293,1252.811218
294351,24016,413928.9293,4830.412284
294351,30123,1953715.203,133.5888013
294352,24016,413928.9293,2082.235972
294353,24016,413928.9293,4029.492863
294353,30123,1953715.203,5428.230656
294354,24016,413928.9293,1450.364436
294354,30123,1953715.203,4855.352653
294355,30123,1953715.203,3330.745636
294356,30123,1953715.203,7908.899572
294357,30123,1953715.203,9270.642067
294358,30123,1953715.203,7801.838383
294359,30123,1953715.203,9003.883901
294360,30123,1953715.203,3526.401393
294361,30123,1953715.203,8951.413492
294362,30123,1953715.203,6558.470935
294363,30123,1953715.203,3912.546216
294364,30123,1953715.203,202.0334503
294365,30123,1953715.203,4128.256789
294366,30123,1953715.203,8083.541207
294367,30123,1953715.203,6297.637743
294372,28038,233042.9528,49061.81973
294373,28009,167214.2908,39734.82911
294373,28038,233042.9528,10982.90129
294374,28009,167214.2908,27676.40385
294375,28009,167214.2908,26315.74324
295225,14061,1691171.711,3775.117679
295226,14061,1691171.711,2514.740331
295227,14061,1691171.711,5357.339242
295228,14061,1691171.711,8030.837799
295229,14061,1691171.711,8350.313835
295230,14061,1691171.711,6439.692372
295231,14061,1691171.711,1231.663786
295232,14042,321937.1773,7309.197795
295233,14042,321937.1773,3878.632911
295238,14061,1691171.711,2366.515685
295239,14061,1691171.711,8766.486986
295240,14061,1691171.711,5454.905822
295241,14061,1691171.711,1794.040404
295242,14061,1691171.711,11468.31119
295243,14061,1691171.711,2445.810194
295244,14061,1691171.711,928.815388
295244,32031,759025.4936,1370.856028
295245,14061,1691171.711,110.3469211
295245,32031,759025.4936,3789.403813
295246,32031,759025.4936,5296.999588
295247,32031,759025.4936,6522.352396
295248,32031,759025.4936,1136.480495
295249,32031,759025.4936,4201.884789
295250,32031,759025.4936,3488.80727
295251,32031,759025.4936,1012.577737
295252,32031,759025.4936,3276.777302
295253,14041,166345.7868,760.3121805
295254,14041,166345.7868,12939.57977
295255,14041,166345.7868,2937.29414
295257,14041,166345.7868,11647.46676
295258,14041,166345.7868,15849.19048
295259,14041,166345.7868,2310.368746
295259,32046,338858.3492,1616.021461
295260,32046,338858.3492,3961.392507
295261,32046,338858.3492,10805.38458
295263,32055,622792.4064,1204.863511
295264,32055,622792.4064,2855.100166
295265,32055,622792.4064,829.6705862
295266,32055,622792.4064,1840.736041
295267,32055,622792.4064,5241.159724
295268,32055,622792.4064,4899.647702
295269,32055,622792.4064,25850.17606
295270,32055,622792.4064,3411.180699
295271,32055,622792.4064,799.2228862
295272,32055,622792.4064,1143.0523
295273,32055,622792.4064,7229.41323
295274,32055,622792.4064,3454.555155
295279,32012,229161.4359,1411.456018
295280,32012,229161.4359,3709.879356
295281,32012,229161.4359,84.26473001
295283,32008,151813.3409,8619.994761
295283,32012,229161.4359,270.0497455
295284,32008,151813.3409,5297.407681
295288,01004,108796.5237,2219.416521
295289,01004,108796.5237,33246.94787
295290,01004,108796.5237,12172.13824
295291,01004,108796.5237,690.8392002
295291,01007,254020.3737,1367.087037
295292,01007,254020.3737,3184.922963
295292,32025,144320.0439,604.9234471
295297,32024,267064.3257,7986.932054
295297,32035,146062.5482,4560.050562
295298,32024,267064.3257,3231.293739
295298,32035,146062.5482,1933.954615
295300,32024,267064.3257,2963.368436
295300,32035,146062.5482,5332.543205
295301,32035,146062.5482,2943.288634
295303,32035,146062.5482,116.1751985
295304,32035,146062.5482,3149.907073
295305,32035,146062.5482,1540.280056
295305,32054,234679.0492,7624.843721
295306,32035,146062.5482,3947.843346
295306,32054,234679.0492,7204.815747
295307,32035,146062.5482,2047.024145
295307,32054,234679.0492,5253.273862
295308,32054,234679.0492,9594.872959
295309,32054,234679.0492,14812.52303
295310,32054,234679.0492,3099.480003
295311,32054,234679.0492,3282.782183
295312,32038,1322451.36,2993.073702
295312,32054,234679.0492,689.1549705
295313,32038,1322451.36,1994.915145
295314,32038,1322451.36,5610.043884
295315,32038,1322451.36,4704.35126
295316,32038,1322451.36,5071.896807
295317,32038,1322451.36,8465.582011
295318,32038,1322451.36,11395.20844
295319,24001,204901.4534,1527.953683
295319,32038,1322451.36,316.5081561
295321,24001,204901.4534,1438.659451
295322,24001,204901.4534,613.334301
295323,24001,204901.4534,1544.522634
295324,24001,204901.4534,1186.279537
295325,24001,204901.4534,3492.178391
295327,24021,147438.3207,193.9767933
295329,24021,147438.3207,6820.099762
295330,24021,147438.3207,770.2907279
295331,24021,147438.3207,949.4520237
295332,24021,147438.3207,3414.810967
295333,24021,147438.3207,7563.921167
295334,24021,147438.3207,1270.711631
295335,24028,1431315.963,1199.98907
295338,24035,368091.7753,84.92834618
295339,24035,368091.7753,285.332254
295340,24004,139312.8327,29.60914994
295340,24035,368091.7753,224.7804902
295341,24035,368091.7753,75.12616951
295342,24051,149395.2032,159.3545804
295343,24004,139312.8327,262.9587005
295343,24051,149395.2032,2756.652772
295344,24051,149395.2032,387.7758711
295345,24051,149395.2032,1250.286031
295349,24004,139312.8327,2681.492777
295350,24004,139312.8327,3343.02992
